@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,6,10-11,13-14,16-17'

@attribute Perimeter numeric
@attribute Eccentricity numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.093288,0.704556,0.928267,0.832173,0.624243,0.566907,0.947932,DERMASON
0.086636,0.623025,0.942704,0.886796,0.58948,0.651806,0.955533,DERMASON
0.088349,0.669941,0.915993,0.873085,0.607876,0.604812,0.963883,DERMASON
0.089247,0.729145,0.921334,0.865687,0.635893,0.540389,0.968191,DERMASON
0.100528,0.689204,0.886083,0.776368,0.616278,0.584716,0.969406,DERMASON
0.097598,0.837229,0.949762,0.799041,0.706939,0.405653,0.953064,DERMASON
0.091888,0.70335,0.896748,0.84446,0.625678,0.562798,0.858961,DERMASON
0.095697,0.778892,0.915617,0.814196,0.664681,0.481025,0.961127,DERMASON
0.090623,0.787453,0.93742,0.854953,0.670389,0.470006,0.953135,DERMASON
0.090178,0.732693,0.853624,0.859456,0.641257,0.527786,0.820604,DERMASON
0.097749,0.808381,0.917341,0.799104,0.685296,0.441969,0.924082,DERMASON
0.086463,0.667933,0.947795,0.890375,0.607104,0.605345,0.943984,DERMASON
0.099594,0.788788,0.881748,0.78502,0.671653,0.466876,0.927921,DERMASON
0.094521,0.814282,0.915723,0.824751,0.689076,0.435066,0.939551,DERMASON
0.14499,0.78826,0.711544,0.48284,0.671057,0.467258,0.92618,DERMASON
0.094122,0.778126,0.906412,0.82924,0.664536,0.479415,0.921095,DERMASON
0.085158,0.672402,0.938439,0.90309,0.60768,0.602499,0.979539,DERMASON
0.087808,0.717873,0.929029,0.881446,0.62885,0.552823,0.975991,DERMASON
0.088084,0.702671,0.939718,0.879219,0.621627,0.569082,0.965935,DERMASON
0.097074,0.813975,0.917137,0.80679,0.688378,0.43481,0.933717,DERMASON
0.095309,0.719781,0.891791,0.820847,0.630228,0.549582,0.957613,DERMASON
0.09535,0.719571,0.91758,0.820744,0.63037,0.549082,0.945566,DERMASON
0.089454,0.770068,0.959111,0.868484,0.658622,0.489916,0.939617,DERMASON
0.096503,0.713533,0.905318,0.811891,0.62721,0.555924,0.948098,DERMASON
0.093707,0.748409,0.902896,0.83439,0.646024,0.515112,0.930662,DERMASON
0.090427,0.717822,0.915994,0.860967,0.628705,0.552262,0.969066,DERMASON
0.092274,0.795682,0.963273,0.846137,0.674209,0.459605,0.967163,DERMASON
0.099439,0.824437,0.913991,0.789953,0.695247,0.421835,0.953408,DERMASON
0.094443,0.821348,0.940655,0.829146,0.692637,0.426291,0.961985,DERMASON
0.088871,0.711473,0.944785,0.874633,0.625378,0.559005,0.966273,DERMASON
0.100354,0.816264,0.889529,0.783422,0.689418,0.431583,0.935567,DERMASON
0.099074,0.739648,0.865127,0.793383,0.639841,0.527154,0.968569,DERMASON
0.094873,0.822235,0.94275,0.826291,0.692683,0.425827,0.978724,DERMASON
0.0943,0.754422,0.894869,0.831137,0.649611,0.50659,0.908903,DERMASON
0.091051,0.710962,0.921051,0.857617,0.625303,0.558472,0.950329,DERMASON
0.091544,0.797186,0.952253,0.853717,0.674521,0.457852,0.975924,DERMASON
0.107254,0.691215,0.871302,0.732538,0.616413,0.578694,0.928694,DERMASON
0.094601,0.772027,0.921484,0.829314,0.659196,0.486961,0.937175,DERMASON
0.089981,0.775263,0.963388,0.866777,0.660209,0.484891,0.973256,DERMASON
0.091662,0.752633,0.916587,0.853114,0.647444,0.510466,0.94423,DERMASON
0.089813,0.738635,0.944058,0.868271,0.639747,0.526502,0.939567,DERMASON
0.088902,0.747321,0.946116,0.875842,0.643783,0.517964,0.967832,DERMASON
0.08835,0.712209,0.916611,0.880589,0.625423,0.557595,0.961666,DERMASON
0.09484,0.812226,0.955589,0.827921,0.684928,0.438492,0.975556,DERMASON
0.09545,0.778381,0.899867,0.823081,0.663412,0.47837,0.922444,DERMASON
0.088577,0.747796,0.966308,0.879003,0.643954,0.517255,0.966641,DERMASON
0.09595,0.761522,0.922809,0.819811,0.652681,0.499024,0.930853,DERMASON
0.088203,0.653141,0.931819,0.882575,0.598979,0.619682,0.952842,DERMASON
0.096022,0.791572,0.911405,0.819754,0.671584,0.461978,0.924484,DERMASON
0.096113,0.745059,0.91388,0.819319,0.642787,0.518719,0.939521,DERMASON
0.091662,0.765956,0.945424,0.855137,0.653648,0.496353,0.983909,DERMASON
0.082337,0.595155,0.950795,0.933879,0.57636,0.677644,0.978885,DERMASON
0.089578,0.703543,0.940967,0.873009,0.620436,0.566832,0.96509,DERMASON
0.097817,0.819148,0.897249,0.806961,0.690637,0.426758,0.927197,DERMASON
0.091216,0.716459,0.937742,0.860329,0.62674,0.551999,0.958126,DERMASON
0.08808,0.727008,0.96977,0.886185,0.631554,0.541383,0.980129,DERMASON
0.093194,0.770977,0.931605,0.844356,0.656885,0.488724,0.959842,DERMASON
0.091786,0.66276,0.918954,0.856032,0.603388,0.606257,0.905235,DERMASON
0.094006,0.768446,0.931274,0.83886,0.65558,0.490545,0.939998,DERMASON
0.09297,0.792888,0.927625,0.847597,0.670249,0.461996,0.969727,DERMASON
0.093754,0.726187,0.91375,0.841344,0.631284,0.540742,0.9578,DERMASON
0.098769,0.727625,0.910489,0.801735,0.633484,0.535961,0.901886,DERMASON
0.093787,0.767057,0.908069,0.841367,0.654996,0.491151,0.922452,DERMASON
0.08979,0.715,0.917066,0.874228,0.625598,0.552786,0.951184,DERMASON
0.093459,0.736266,0.937502,0.844519,0.637868,0.525936,0.900922,DERMASON
0.094061,0.769885,0.927292,0.8398,0.656268,0.488167,0.932558,DERMASON
0.104061,0.844279,0.911796,0.762264,0.709128,0.393741,0.946493,DERMASON
0.097076,0.765634,0.873639,0.816207,0.655263,0.489902,0.869995,DERMASON
0.085863,0.689897,0.958437,0.907871,0.613229,0.580426,0.957978,DERMASON
0.092639,0.76602,0.956821,0.852174,0.652724,0.494532,0.968295,DERMASON
0.089703,0.712847,0.894003,0.876467,0.623909,0.555361,0.959632,DERMASON
0.095184,0.70817,0.884681,0.832136,0.621582,0.560513,0.959775,DERMASON
0.098951,0.815832,0.909467,0.802566,0.685847,0.432081,0.964251,DERMASON
0.094365,0.760074,0.926601,0.838959,0.649741,0.500018,0.940328,DERMASON
0.099889,0.767278,0.884328,0.795748,0.653179,0.492943,0.970072,DERMASON
0.095824,0.766898,0.890822,0.827617,0.653375,0.49251,0.953414,DERMASON
0.090438,0.645659,0.91522,0.871224,0.594527,0.624699,0.937059,DERMASON
0.09267,0.72716,0.900218,0.85353,0.630719,0.539249,0.962928,DERMASON
0.102244,0.764375,0.81194,0.778858,0.654429,0.489568,0.844751,DERMASON
0.099975,0.762788,0.907188,0.79642,0.650096,0.498103,0.970669,DERMASON
0.096208,0.775343,0.923493,0.826218,0.657761,0.482632,0.965577,DERMASON
0.091696,0.632878,0.88453,0.862773,0.588775,0.637776,0.949325,DERMASON
0.085479,0.664099,0.934136,0.914872,0.601019,0.606661,0.955947,DERMASON
0.091336,0.655847,0.905665,0.866242,0.597607,0.614902,0.953266,DERMASON
0.106168,0.761572,0.846288,0.751004,0.648582,0.500006,0.984561,DERMASON
0.090904,0.698438,0.929296,0.87024,0.615653,0.571209,0.972989,DERMASON
0.089721,0.748529,0.926055,0.880222,0.642064,0.513154,0.943998,DERMASON
0.094081,0.677768,0.896401,0.844726,0.606425,0.592701,0.963928,DERMASON
0.095814,0.793212,0.941159,0.831104,0.668466,0.460882,0.977776,DERMASON
0.095626,0.811889,0.937525,0.833113,0.681614,0.436542,0.966785,DERMASON
0.0915,0.723673,0.926136,0.866634,0.627921,0.542552,0.964171,DERMASON
0.092228,0.750665,0.951425,0.860804,0.64201,0.512392,0.97997,DERMASON
0.096347,0.782925,0.936751,0.827955,0.661426,0.473456,0.977697,DERMASON
0.096819,0.762047,0.919263,0.824387,0.6488,0.498196,0.967646,DERMASON
0.101678,0.783438,0.908704,0.7866,0.661599,0.473001,0.981746,DERMASON
0.09789,0.808746,0.933101,0.816008,0.679246,0.440226,0.962337,DERMASON
0.09238,0.755622,0.947375,0.860086,0.646048,0.503696,0.928586,DERMASON
0.096511,0.782009,0.931489,0.827106,0.660892,0.474155,0.970966,DERMASON
0.096714,0.77524,0.909144,0.825611,0.657905,0.479852,0.921676,DERMASON
0.096097,0.771526,0.922547,0.830504,0.65429,0.48694,0.971425,DERMASON
0.093055,0.78246,0.926641,0.855244,0.661334,0.472976,0.960366,DERMASON
0.09396,0.731148,0.929896,0.847932,0.631017,0.534807,0.981331,DERMASON
0.102266,0.719365,0.89299,0.783052,0.625346,0.547045,0.963429,DERMASON
0.091918,0.711933,0.890602,0.865122,0.621991,0.554205,0.945722,DERMASON
0.095337,0.782553,0.940952,0.837742,0.661575,0.471899,0.944592,DERMASON
0.095292,0.745883,0.914943,0.838273,0.639461,0.516043,0.952114,DERMASON
0.08915,0.738567,0.943837,0.888638,0.634888,0.525469,0.970775,DERMASON
0.093904,0.719288,0.914991,0.849982,0.6253,0.546051,0.949296,DERMASON
0.094799,0.737203,0.908919,0.842907,0.634768,0.525415,0.942909,DERMASON
0.090867,0.728711,0.941871,0.875481,0.629387,0.536501,0.970394,DERMASON
0.093995,0.707979,0.898891,0.850398,0.619173,0.558846,0.958101,DERMASON
0.10059,0.794427,0.888811,0.798574,0.669926,0.454676,0.901602,DERMASON
0.089969,0.659403,0.93298,0.883707,0.596574,0.612135,0.98864,DERMASON
0.092093,0.760333,0.939901,0.866352,0.646345,0.500177,0.980553,DERMASON
0.094207,0.746504,0.909489,0.849545,0.638928,0.515191,0.958735,DERMASON
0.091393,0.705912,0.904637,0.872486,0.617795,0.561231,0.963354,DERMASON
0.107136,0.841906,0.879626,0.749939,0.703898,0.395148,0.945704,DERMASON
0.101769,0.794134,0.883668,0.7905,0.668962,0.455744,0.919261,DERMASON
0.092728,0.606827,0.924545,0.862271,0.57759,0.660134,0.934023,DERMASON
0.119024,0.792346,0.795218,0.66556,0.667268,0.458657,0.934193,DERMASON
0.090764,0.689308,0.905917,0.878416,0.609612,0.579545,0.971934,DERMASON
0.093859,0.733468,0.927412,0.853444,0.63223,0.528529,0.93261,DERMASON
0.094773,0.800931,0.947323,0.846081,0.672456,0.448831,0.954047,DERMASON
0.094476,0.763727,0.905564,0.848749,0.649649,0.492249,0.913224,DERMASON
0.092182,0.744322,0.922977,0.867413,0.638664,0.514653,0.907601,DERMASON
0.095287,0.773229,0.88059,0.842692,0.654505,0.482301,0.942176,DERMASON
0.097098,0.790913,0.909273,0.828617,0.665304,0.461331,0.956951,DERMASON
0.086964,0.681733,0.969807,0.911628,0.60699,0.584544,0.926131,DERMASON
0.09598,0.680837,0.919395,0.837554,0.606392,0.585967,0.9341,DERMASON
0.097159,0.728387,0.898391,0.828417,0.628918,0.5346,0.942998,DERMASON
0.091058,0.74497,0.929149,0.877788,0.637006,0.517251,0.972845,DERMASON
0.101,0.802425,0.899623,0.79863,0.67619,0.440959,0.837833,DERMASON
0.095348,0.811215,0.955975,0.843063,0.679373,0.435264,0.949666,DERMASON
0.094653,0.785635,0.953147,0.848978,0.661808,0.467334,0.949556,DERMASON
0.099011,0.761108,0.86712,0.815085,0.646509,0.496824,0.949042,DERMASON
0.108644,0.869344,0.923583,0.742264,0.72638,0.357957,0.973266,DERMASON
0.112466,0.860058,0.919549,0.714675,0.718122,0.370332,0.959212,DERMASON
0.093866,0.734101,0.906217,0.856474,0.631117,0.528519,0.956152,DERMASON
0.091953,0.747232,0.929293,0.872343,0.638298,0.513111,0.95166,DERMASON
0.094126,0.729654,0.930918,0.854714,0.627871,0.535263,0.987584,DERMASON
0.100483,0.814285,0.898996,0.804516,0.681641,0.429948,0.927849,DERMASON
0.094743,0.722527,0.921614,0.849853,0.624956,0.541544,0.956874,DERMASON
0.096492,0.76671,0.913133,0.835974,0.649139,0.490785,0.964671,DERMASON
0.1032,0.699293,0.852818,0.783865,0.614081,0.56581,0.935227,DERMASON
0.096497,0.798252,0.899038,0.83627,0.669472,0.451544,0.954704,DERMASON
0.092812,0.744738,0.937859,0.866067,0.636119,0.517106,0.974452,DERMASON
0.089213,0.725823,0.963467,0.896005,0.625831,0.538994,0.980082,DERMASON
0.091435,0.740632,0.953303,0.877641,0.635321,0.518565,0.915718,DERMASON
0.097104,0.770497,0.910788,0.832011,0.653338,0.48181,0.883044,DERMASON
0.103487,0.86091,0.897882,0.782451,0.720084,0.366408,0.900966,DERMASON
0.097313,0.819386,0.929798,0.83047,0.684889,0.423516,0.934962,DERMASON
0.096689,0.756848,0.929397,0.83548,0.643328,0.501706,0.953555,DERMASON
0.099634,0.828366,0.938739,0.812622,0.690855,0.413021,0.962684,DERMASON
0.088495,0.681835,0.9274,0.902781,0.605111,0.585707,0.961036,DERMASON
0.096418,0.648343,0.876221,0.838034,0.59366,0.613581,0.855809,DERMASON
0.099625,0.811594,0.964357,0.813255,0.678434,0.4342,0.951823,DERMASON
0.089823,0.720585,0.931107,0.892557,0.622919,0.544138,0.972679,DERMASON
0.095024,0.785378,0.942113,0.851008,0.659845,0.467508,0.964272,DERMASON
0.08908,0.637254,0.939724,0.90039,0.586041,0.630784,0.96242,DERMASON
0.11709,0.796865,0.822973,0.686128,0.668741,0.450404,0.909239,DERMASON
0.099334,0.731469,0.906224,0.81754,0.627628,0.532442,0.988962,DERMASON
0.094623,0.783401,0.942169,0.855046,0.658645,0.469233,0.953255,DERMASON
0.102805,0.815869,0.916727,0.790952,0.682939,0.424713,0.876393,DERMASON
0.107199,0.854443,0.860105,0.757793,0.71535,0.371594,0.827903,DERMASON
0.095498,0.743705,0.935731,0.848509,0.635141,0.51598,0.946542,DERMASON
0.163906,0.834513,0.63479,0.402798,0.699139,0.396739,0.798332,DERMASON
0.094968,0.718672,0.895086,0.853568,0.621888,0.543931,0.942476,DERMASON
0.100982,0.808746,0.926121,0.80637,0.675355,0.437152,0.950748,DERMASON
0.096503,0.782274,0.938647,0.841659,0.657599,0.470021,0.947609,DERMASON
0.095304,0.770476,0.931391,0.851493,0.649626,0.485391,0.969059,DERMASON
0.262577,0.705402,0.363079,0,0.625377,0.535773,0.550241,DERMASON
0.091747,0.72809,0.943116,0.880507,0.625425,0.535624,0.984572,DERMASON
0.099403,0.777556,0.941506,0.819117,0.654293,0.476116,0.955775,DERMASON
0.100372,0.798923,0.939088,0.811664,0.667646,0.450767,0.976935,DERMASON
0.108877,0.81152,0.93668,0.747474,0.677468,0.432848,0.937708,DERMASON
0.088833,0.684151,0.948816,0.905272,0.604157,0.583631,0.985353,DERMASON
0.103501,0.69851,0.899215,0.787831,0.610939,0.567733,0.976314,DERMASON
0.08962,0.694754,0.94113,0.89868,0.609166,0.571847,0.97742,DERMASON
0.103009,0.775806,0.891257,0.792302,0.652467,0.478853,0.971645,DERMASON
0.111405,0.808486,0.861245,0.729738,0.675463,0.435881,0.92327,DERMASON
0.094722,0.696042,0.906933,0.857667,0.610217,0.568656,0.94989,DERMASON
0.105672,0.814704,0.917408,0.77242,0.679992,0.427632,0.917934,DERMASON
0.097454,0.760197,0.927919,0.836398,0.643136,0.496835,0.960996,DERMASON
0.105389,0.844991,0.909023,0.775258,0.702947,0.388598,0.937427,DERMASON
0.100313,0.751799,0.913455,0.814293,0.638271,0.506489,0.958425,DERMASON
0.097824,0.757039,0.909842,0.833916,0.641208,0.500418,0.959907,DERMASON
0.095009,0.739571,0.920315,0.856598,0.631253,0.521008,0.966051,DERMASON
0.09462,0.78557,0.942164,0.860832,0.658048,0.466291,0.967835,DERMASON
0.100717,0.758677,0.928462,0.812543,0.642668,0.496434,0.926063,DERMASON
0.097308,0.786087,0.932903,0.83948,0.658475,0.465317,0.96194,DERMASON
0.094635,0.702035,0.920425,0.860995,0.611591,0.56335,0.978957,DERMASON
0.093155,0.75198,0.938157,0.873158,0.637646,0.506497,0.968422,DERMASON
0.097421,0.728699,0.916418,0.838807,0.625366,0.532457,0.954997,DERMASON
0.097691,0.75734,0.924078,0.836883,0.643105,0.495129,0.874065,DERMASON
0.095394,0.750226,0.932941,0.855316,0.636639,0.508324,0.965565,DERMASON
0.096124,0.753036,0.924123,0.849957,0.638511,0.504073,0.94926,DERMASON
0.098694,0.753381,0.860092,0.829674,0.641773,0.49728,0.830637,DERMASON
0.095734,0.796329,0.94511,0.853604,0.664401,0.453107,0.977023,DERMASON
0.097454,0.764188,0.923364,0.839892,0.646005,0.488471,0.904329,DERMASON
0.102425,0.79227,0.914538,0.801138,0.662478,0.45653,0.94512,DERMASON
0.09361,0.766919,0.939492,0.871216,0.646252,0.487729,0.953178,DERMASON
0.106042,0.834529,0.867807,0.774305,0.692786,0.40259,0.952072,DERMASON
0.096652,0.781315,0.939544,0.847369,0.654276,0.471466,0.977169,DERMASON
0.101125,0.704439,0.889029,0.812588,0.613252,0.557023,0.925831,DERMASON
0.093718,0.699309,0.893843,0.871766,0.609892,0.564574,0.960881,DERMASON
0.099074,0.794038,0.912676,0.828918,0.662391,0.455508,0.974572,DERMASON
0.089541,0.636208,0.947667,0.906575,0.583432,0.62882,0.949406,DERMASON
0.100122,0.775546,0.915106,0.820969,0.650629,0.477772,0.967266,DERMASON
0.10176,0.813642,0.935612,0.808433,0.676539,0.429469,0.950044,DERMASON
0.1031,0.777763,0.882319,0.798099,0.652828,0.473331,0.933852,DERMASON
0.103133,0.765187,0.877931,0.797847,0.644737,0.489257,0.950138,DERMASON
0.103134,0.830998,0.901908,0.797891,0.689122,0.407737,0.967842,DERMASON
0.097179,0.728274,0.916046,0.845865,0.624305,0.530735,0.933625,DERMASON
0.095265,0.750726,0.93132,0.861589,0.635772,0.50619,0.955004,DERMASON
0.095213,0.72062,0.928941,0.862408,0.618872,0.542059,0.985364,DERMASON
0.095644,0.713609,0.920926,0.859041,0.615438,0.549626,0.982146,DERMASON
0.090937,0.598054,0.904574,0.898397,0.568978,0.664023,0.941994,DERMASON
0.095543,0.740465,0.934241,0.860825,0.629138,0.518971,0.977316,DERMASON
0.100451,0.778867,0.927423,0.821843,0.653812,0.469087,0.888508,DERMASON
0.091703,0.630707,0.918227,0.892608,0.579931,0.634348,0.965492,DERMASON
0.093067,0.768495,0.953975,0.881459,0.644786,0.486464,0.984972,DERMASON
0.101121,0.817674,0.910652,0.817218,0.678177,0.423991,0.957435,DERMASON
0.093343,0.736575,0.934316,0.879767,0.627495,0.521684,0.949423,DERMASON
0.092542,0.715971,0.933923,0.886473,0.617001,0.544463,0.944611,DERMASON
0.095582,0.725569,0.916705,0.861817,0.62133,0.534779,0.962564,DERMASON
0.096793,0.730288,0.925916,0.852062,0.623644,0.529745,0.967378,DERMASON
0.095686,0.685315,0.92552,0.861032,0.603669,0.57478,0.899432,DERMASON
0.091204,0.677552,0.938035,0.898949,0.597958,0.587413,0.978696,DERMASON
0.100332,0.748711,0.894855,0.82528,0.633211,0.508436,0.967507,DERMASON
0.09947,0.777362,0.923633,0.832284,0.6498,0.474871,0.975528,DERMASON
0.110204,0.815877,0.903691,0.750909,0.675744,0.426531,0.971295,DERMASON
0.094515,0.750687,0.925283,0.872642,0.635227,0.503622,0.923606,DERMASON
0.103075,0.825399,0.936921,0.805053,0.682964,0.413713,0.962472,DERMASON
0.102218,0.809462,0.919715,0.81179,0.671672,0.433372,0.945014,DERMASON
0.097743,0.756978,0.925359,0.847558,0.638522,0.49616,0.924298,DERMASON
0.090969,0.721221,0.961109,0.903748,0.617635,0.539795,0.979269,DERMASON
0.097745,0.751248,0.928259,0.848837,0.635411,0.501553,0.90503,DERMASON
0.089443,0.669266,0.931493,0.917499,0.593258,0.5957,0.986337,DERMASON
0.101134,0.774122,0.900402,0.822885,0.647262,0.47715,0.956853,DERMASON
0.099992,0.731404,0.937129,0.831909,0.622766,0.527522,0.968575,DERMASON
0.102664,0.758748,0.915991,0.81153,0.638051,0.495111,0.953054,DERMASON
0.097834,0.703286,0.924785,0.849701,0.610327,0.554554,0.901021,DERMASON
0.096588,0.753756,0.937998,0.859985,0.634384,0.502277,0.979442,DERMASON
0.091353,0.680217,0.955651,0.903322,0.598359,0.581868,0.951765,DERMASON
0.102681,0.749576,0.928051,0.812444,0.634815,0.500927,0.866072,DERMASON
0.095847,0.741117,0.920503,0.867054,0.627268,0.516332,0.972906,DERMASON
0.091504,0.62597,0.935676,0.90276,0.575707,0.63796,0.979013,DERMASON
0.094634,0.71436,0.936096,0.877206,0.615073,0.542581,0.907534,DERMASON
0.097415,0.729664,0.932916,0.85492,0.622851,0.525377,0.903534,DERMASON
0.095133,0.749209,0.93732,0.873482,0.631792,0.506372,0.963181,DERMASON
0.102625,0.779425,0.918973,0.814091,0.649755,0.470238,0.956885,DERMASON
0.102241,0.766376,0.89233,0.817129,0.642377,0.484676,0.933968,DERMASON
0.099073,0.788963,0.932542,0.842018,0.655364,0.459472,0.974412,DERMASON
0.105571,0.869711,0.963443,0.792818,0.719377,0.351391,0.930153,DERMASON
0.096532,0.740176,0.920713,0.864116,0.626174,0.516673,0.968514,DERMASON
0.099249,0.782972,0.917931,0.842412,0.651187,0.466162,0.967907,DERMASON
0.103053,0.707737,0.863231,0.812653,0.613707,0.543705,0.809724,DERMASON
0.093333,0.693521,0.950313,0.891215,0.602662,0.568225,0.973215,DERMASON
0.098251,0.746503,0.922786,0.851315,0.630208,0.507423,0.935188,DERMASON
0.102941,0.747032,0.900603,0.815223,0.630275,0.506649,0.935052,DERMASON
0.097584,0.711129,0.950801,0.857952,0.612502,0.544659,0.898201,DERMASON
0.107299,0.828065,0.914964,0.782653,0.682666,0.407655,0.942188,DERMASON
0.097573,0.733105,0.934869,0.858491,0.621569,0.524402,0.972662,DERMASON
0.097823,0.77824,0.926926,0.856771,0.647627,0.470913,0.958907,DERMASON
0.099364,0.686066,0.943666,0.844517,0.599628,0.573582,0.937691,DERMASON
0.102,0.757188,0.867148,0.824093,0.635386,0.494954,0.941915,DERMASON
0.097211,0.685962,0.920995,0.862138,0.600239,0.571821,0.907457,DERMASON
0.105647,0.557211,0.83927,0.796379,0.554106,0.691143,0.854794,DERMASON
0.098548,0.687004,0.915867,0.851859,0.599398,0.573429,0.954726,DERMASON
0.102457,0.81142,0.923059,0.821519,0.670002,0.428427,0.935007,DERMASON
0.0987,0.776536,0.912342,0.851211,0.647229,0.470644,0.918645,DERMASON
0.090815,0.655891,0.937391,0.915894,0.585243,0.607267,0.986004,DERMASON
0.100874,0.79825,0.929045,0.834194,0.660625,0.445179,0.940436,DERMASON
0.099084,0.79085,0.940593,0.848428,0.656613,0.452579,0.905608,DERMASON
0.100722,0.789068,0.917922,0.835446,0.653886,0.457703,0.964468,DERMASON
0.100995,0.777504,0.937017,0.833406,0.646302,0.472163,0.972465,DERMASON
0.106485,0.823997,0.920734,0.791249,0.678029,0.413928,0.972174,DERMASON
0.10079,0.650181,0.908038,0.835301,0.584635,0.608256,0.911643,DERMASON
0.124649,0.795072,0.822247,0.661327,0.660447,0.44493,0.85851,DERMASON
0.094085,0.670447,0.918785,0.889766,0.591939,0.589864,0.947412,DERMASON
0.150938,0.850491,0.650132,0.496871,0.704231,0.3708,0.790825,DERMASON
0.097236,0.681736,0.904521,0.864196,0.596452,0.578921,0.960389,DERMASON
0.10409,0.699518,0.878122,0.810885,0.605339,0.557508,0.918627,DERMASON
0.10425,0.784882,0.939609,0.810858,0.651005,0.461084,0.940274,DERMASON
0.099996,0.776604,0.928503,0.844412,0.6444,0.473627,0.990814,DERMASON
0.097608,0.766297,0.96434,0.863673,0.638807,0.484556,0.964542,DERMASON
0.099914,0.775862,0.903556,0.845231,0.644802,0.472721,0.956299,DERMASON
0.101692,0.758274,0.898453,0.831587,0.634989,0.491953,0.927162,DERMASON
0.094024,0.758014,0.968373,0.893649,0.633319,0.495102,0.982133,DERMASON
0.089035,0.592775,0.953231,0.93569,0.562601,0.662476,0.916828,DERMASON
0.092831,0.659406,0.953249,0.903993,0.585972,0.601311,0.96372,DERMASON
0.096803,0.766455,0.941317,0.871422,0.638583,0.484107,0.963821,DERMASON
0.090984,0.609634,0.934568,0.919575,0.566858,0.650562,0.974956,DERMASON
0.106793,0.817011,0.855637,0.793079,0.673134,0.419579,0.916035,DERMASON
0.09686,0.739851,0.925469,0.871357,0.622838,0.516265,0.988559,DERMASON
0.096101,0.648788,0.904912,0.87781,0.581669,0.611445,0.957901,DERMASON
0.101352,0.794021,0.950524,0.835978,0.655687,0.450469,0.960996,DERMASON
