@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,8,10-13,15-17'

@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.225967,0.230152,0.922656,0.778197,0.46359,0.449465,0.410624,0.927607,SIRA
0.221956,0.230183,0.963858,0.802684,0.376404,0.481238,0.326409,0.94519,SIRA
0.216742,0.230207,0.95673,0.835191,0.52421,0.428654,0.471087,0.936233,SIRA
0.2245,0.230274,0.932349,0.787722,0.442512,0.456774,0.389967,0.921359,SIRA
0.229891,0.230311,0.889121,0.755771,0.38351,0.47838,0.333152,0.827725,SIRA
0.218975,0.230342,0.966717,0.821997,0.478608,0.443982,0.425457,0.960336,SIRA
0.222637,0.230458,0.904844,0.800082,0.459968,0.450342,0.407061,0.891808,SIRA
0.232612,0.230482,0.907635,0.740815,0.345653,0.492653,0.297479,0.917468,SIRA
0.225662,0.23072,0.926971,0.783226,0.439255,0.457356,0.386793,0.916872,SIRA
0.24097,0.230867,0.873105,0.695359,0.308534,0.506833,0.263094,0.889455,SIRA
0.225333,0.230873,0.926281,0.786066,0.466472,0.447521,0.413464,0.939235,SIRA
0.231333,0.230879,0.91213,0.750454,0.386715,0.476412,0.3362,0.917952,SIRA
0.227596,0.230983,0.917737,0.773105,0.406658,0.468857,0.355266,0.936812,SIRA
0.220819,0.231026,0.940276,0.814486,0.484666,0.441009,0.431468,0.964658,SIRA
0.227438,0.231032,0.924584,0.774326,0.400673,0.471004,0.349526,0.941183,SIRA
0.229949,0.23105,0.814037,0.759526,0.402626,0.470256,0.351397,0.698039,SIRA
0.218735,0.231062,0.936237,0.827641,0.483625,0.441321,0.430434,0.912414,SIRA
0.229505,0.231172,0.919343,0.762826,0.367051,0.483462,0.317567,0.974144,SIRA
0.235388,0.231252,0.840336,0.729,0.458388,0.449868,0.405508,0.868025,SIRA
0.258694,0.231355,0.903298,0.603256,0.267247,0.523106,0.225538,0.815626,SIRA
0.234743,0.231361,0.901036,0.733306,0.398032,0.471545,0.346999,0.94154,SIRA
0.226962,0.231422,0.88624,0.77936,0.432506,0.458861,0.380228,0.886305,SIRA
0.227923,0.231618,0.920564,0.774705,0.398188,0.471146,0.347148,0.844118,SIRA
0.227415,0.231624,0.835126,0.777774,0.40053,0.47027,0.349389,0.842341,SIRA
0.22709,0.231739,0.953226,0.780371,0.39862,0.470824,0.347561,0.929524,SIRA
0.229568,0.231861,0.830328,0.766285,0.472431,0.444168,0.419345,0.86049,SIRA
0.229159,0.231959,0.928793,0.769255,0.458325,0.448974,0.405446,0.90765,SIRA
0.229122,0.232002,0.89962,0.769713,0.420369,0.462492,0.368472,0.919943,SIRA
0.224189,0.232075,0.93061,0.79979,0.461882,0.447576,0.408944,0.944855,SIRA
0.229367,0.232099,0.905448,0.768801,0.418152,0.46317,0.366331,0.913668,SIRA
0.235987,0.232209,0.891957,0.73078,0.466717,0.445711,0.413705,0.930691,SIRA
0.232338,0.232306,0.921645,0.752449,0.422332,0.461379,0.370368,0.901128,SIRA
0.226934,0.232507,0.936093,0.785613,0.380107,0.476718,0.32992,0.961387,SIRA
0.219414,0.232629,0.958357,0.832433,0.513389,0.429213,0.460179,0.925641,SIRA
0.226418,0.23269,0.892727,0.78975,0.419799,0.461795,0.36792,0.880337,SIRA
0.223315,0.232708,0.840143,0.808726,0.484638,0.438867,0.431441,0.884158,SIRA
0.228184,0.232714,0.890489,0.779277,0.369678,0.480385,0.320048,0.868121,SIRA
0.225818,0.232745,0.912306,0.793688,0.424547,0.460001,0.372511,0.937997,SIRA
0.224221,0.232751,0.963711,0.803427,0.368194,0.480901,0.318646,0.936924,SIRA
0.225201,0.232824,0.91837,0.797875,0.418987,0.461914,0.367137,0.92677,SIRA
0.228473,0.232909,0.935759,0.778639,0.378912,0.476631,0.328787,0.926396,SIRA
0.229708,0.233006,0.890154,0.771825,0.412851,0.463911,0.36122,0.831752,SIRA
0.234147,0.233329,0.929655,0.747529,0.325435,0.496697,0.278677,0.945442,SIRA
0.229029,0.233438,0.963942,0.778282,0.410285,0.464281,0.358751,0.961496,SIRA
0.246056,0.233548,0.930003,0.681487,0.283683,0.513216,0.240402,0.875126,SIRA
0.2314,0.233645,0.935569,0.765359,0.345034,0.488593,0.2969,0.936688,SIRA
0.241321,0.233657,0.876818,0.70833,0.314176,0.500719,0.268282,0.883933,SIRA
0.229023,0.233669,0.930057,0.779605,0.39339,0.470205,0.342563,0.926611,SIRA
0.223055,0.23373,0.958243,0.81615,0.474637,0.441009,0.421525,0.971675,SIRA
0.229556,0.233773,0.914068,0.777001,0.481146,0.43871,0.427974,0.889553,SIRA
0.222392,0.233797,0.896338,0.820621,0.48862,0.436117,0.435399,0.88875,SIRA
0.23732,0.233931,0.857615,0.7325,0.334985,0.492122,0.287536,0.847731,SIRA
0.242877,0.234119,0.682444,0.702093,0.421793,0.459201,0.369848,0.575857,SIRA
0.234086,0.234155,0.920758,0.752424,0.35513,0.484007,0.306352,0.974226,SIRA
0.237559,0.23418,0.926776,0.732484,0.347995,0.486724,0.299668,0.938736,SIRA
0.232853,0.234204,0.926787,0.759903,0.407029,0.464468,0.355622,0.918569,SIRA
0.237771,0.234277,0.897099,0.731801,0.374744,0.476378,0.324838,0.933024,SIRA
0.224246,0.234386,0.963254,0.81256,0.44448,0.450727,0.391888,0.951947,SIRA
0.242335,0.234635,0.774254,0.707882,0.308386,0.501693,0.262958,0.721125,SIRA
0.236079,0.234659,0.911509,0.743616,0.396805,0.467632,0.345825,0.871408,SIRA
0.237713,0.23475,0.898849,0.734703,0.337913,0.489867,0.290261,0.880036,SIRA
0.291907,0.234805,0.847324,0.461864,0.34191,0.488238,0.293985,0.906215,SIRA
0.232928,0.234987,0.930388,0.763786,0.425927,0.456579,0.373848,0.966423,SIRA
0.230764,0.234987,0.919651,0.776581,0.379453,0.473662,0.3293,0.945192,SIRA
0.222544,0.234987,0.897236,0.826485,0.501298,0.43031,0.44805,0.90441,SIRA
0.217359,0.235048,0.969255,0.859424,0.557924,0.411582,0.505391,0.95743,SIRA
0.233183,0.235587,0.942135,0.765605,0.47002,0.440239,0.416963,0.677272,SIRA
0.226663,0.235636,0.939907,0.804884,0.440939,0.450372,0.388434,0.938422,SIRA
0.232954,0.235666,0.930437,0.767387,0.457787,0.444396,0.404918,0.920492,SIRA
0.226429,0.235933,0.916119,0.807984,0.472834,0.438828,0.419743,0.883,SIRA
0.252,0.235945,0.846394,0.661813,0.346125,0.485072,0.29792,0.783698,SIRA
0.231674,0.236017,0.94156,0.776907,0.37777,0.472929,0.327704,0.9404,SIRA
0.240208,0.236066,0.932356,0.727582,0.365934,0.477329,0.316514,0.909417,SIRA
0.23126,0.236284,0.943413,0.780852,0.405702,0.46223,0.354348,0.934101,SIRA
0.237181,0.236308,0.885335,0.746254,0.339913,0.486989,0.292123,0.861905,SIRA
0.236995,0.236326,0.898208,0.747426,0.324908,0.492828,0.27819,0.898902,SIRA
0.235767,0.236332,0.918299,0.754586,0.369804,0.475511,0.320166,0.880132,SIRA
0.235626,0.236338,0.914081,0.755441,0.483867,0.434525,0.430675,0.92247,SIRA
0.233535,0.236381,0.951184,0.767919,0.363278,0.477919,0.314011,0.914463,SIRA
0.225235,0.23649,0.896812,0.818451,0.444827,0.447898,0.392228,0.89512,SIRA
0.230805,0.236653,0.917955,0.785621,0.393389,0.466275,0.342562,0.894759,SIRA
0.232153,0.236792,0.92348,0.778371,0.404756,0.461913,0.35344,0.915207,SIRA
0.228233,0.236992,0.905736,0.802998,0.485634,0.4331,0.43243,0.909394,SIRA
0.225315,0.237185,0.939298,0.821915,0.488977,0.431719,0.435755,0.930757,SIRA
0.223502,0.237215,0.944281,0.833299,0.481292,0.4343,0.428118,0.953683,SIRA
0.227134,0.237403,0.950571,0.812001,0.551589,0.410737,0.498908,0.940515,SIRA
0.235282,0.237614,0.929059,0.764462,0.325813,0.490733,0.279027,0.936761,SIRA
0.236585,0.237614,0.918414,0.756854,0.342192,0.484354,0.294248,0.931394,SIRA
0.248771,0.237663,0.855179,0.688296,0.30474,0.499017,0.259613,0.820391,SIRA
0.239266,0.237705,0.898209,0.741846,0.422899,0.45415,0.370917,0.872269,SIRA
0.226841,0.237711,0.940506,0.815536,0.443177,0.446917,0.390617,0.882205,SIRA
0.230736,0.237958,0.941846,0.793329,0.443163,0.446605,0.390603,0.929722,SIRA
0.232413,0.237964,0.936643,0.783338,0.443008,0.446652,0.390451,0.849432,SIRA
0.23653,0.237983,0.924521,0.759193,0.350902,0.48051,0.302389,0.846843,SIRA
0.231515,0.238188,0.961545,0.789942,0.405135,0.459959,0.353803,0.902238,SIRA
0.235018,0.238206,0.932537,0.769273,0.390649,0.465255,0.339948,0.973499,SIRA
0.236356,0.238321,0.906665,0.762066,0.372675,0.471802,0.32288,0.947267,SIRA
0.235073,0.238357,0.921975,0.769779,0.371119,0.472339,0.321409,0.971722,SIRA
0.233957,0.238502,0.922289,0.777164,0.370197,0.472495,0.320537,0.909624,SIRA
0.238594,0.238604,0.898938,0.750611,0.387187,0.466016,0.33665,0.933468,SIRA
0.236004,0.23861,0.930487,0.765712,0.32809,0.488501,0.281137,0.896592,SIRA
0.232787,0.238779,0.949601,0.785643,0.397414,0.462017,0.346408,0.923427,SIRA
0.239478,0.238803,0.868891,0.746596,0.341866,0.482892,0.293944,0.868073,SIRA
0.234758,0.238803,0.880151,0.774097,0.386577,0.465982,0.336069,0.86384,SIRA
0.244437,0.239231,0.856469,0.720684,0.436503,0.447336,0.384114,0.840638,SIRA
0.227092,0.239249,0.878703,0.822718,0.518577,0.419238,0.465403,0.855431,SIRA
0.236955,0.239321,0.91996,0.764063,0.366585,0.472776,0.317128,0.922663,SIRA
0.233681,0.23937,0.885624,0.783608,0.426891,0.450579,0.374781,0.872549,SIRA
0.243007,0.239388,0.862424,0.729596,0.365988,0.472914,0.316565,0.794827,SIRA
0.245339,0.239617,0.88161,0.717678,0.300034,0.498247,0.255303,0.858508,SIRA
0.238228,0.239671,0.928734,0.758558,0.444132,0.444083,0.391548,0.860812,SIRA
0.248841,0.239827,0.771285,0.69933,0.258894,0.514758,0.218028,0.67137,SIRA
0.229437,0.239881,0.96039,0.811974,0.438322,0.445864,0.385884,0.93991,SIRA
0.235578,0.240044,0.921281,0.776119,0.429114,0.448924,0.376936,0.9023,SIRA
0.236716,0.240056,0.932101,0.769493,0.448883,0.441927,0.396192,0.870283,SIRA
0.239485,0.240429,0.882086,0.75541,0.335762,0.483087,0.288259,0.817697,SIRA
0.23551,0.240621,0.934064,0.779709,0.408197,0.455701,0.356743,0.906488,SIRA
0.235774,0.240772,0.91109,0.778979,0.42686,0.448798,0.374751,0.888832,SIRA
0.239132,0.24097,0.866598,0.760407,0.370628,0.469095,0.320945,0.869405,SIRA
0.240312,0.241114,0.868146,0.754361,0.393825,0.460307,0.342978,0.863581,SIRA
0.243078,0.241475,0.934916,0.740439,0.38548,0.462913,0.335025,0.913758,SIRA
0.242645,0.242518,0.877247,0.748556,0.381096,0.463182,0.330859,0.874192,SIRA
0.241078,0.242608,0.82356,0.758067,0.382641,0.462494,0.332327,0.786691,SIRA
0.246713,0.242794,0.87451,0.726939,0.384708,0.461491,0.334291,0.900449,SIRA
0.242877,0.2428,0.897519,0.74875,0.375236,0.464992,0.325303,0.882516,SIRA
0.243657,0.242806,0.931573,0.74432,0.305286,0.491857,0.260113,0.893535,SIRA
0.252476,0.242812,0.876939,0.695075,0.428045,0.445784,0.3759,0.915063,SIRA
0.247562,0.243315,0.911858,0.724948,0.352666,0.472802,0.304042,0.958679,SIRA
0.244075,0.243423,0.851048,0.745264,0.348548,0.474227,0.300185,0.87086,SIRA
0.235569,0.243477,0.873476,0.795176,0.449438,0.437427,0.396735,0.90338,SIRA
0.229316,0.243495,0.951121,0.833135,0.50545,0.418374,0.452208,0.95607,SIRA
0.240309,0.243686,0.92952,0.768406,0.443027,0.439402,0.39047,0.95674,SIRA
0.23829,0.243698,0.945102,0.780291,0.423899,0.446136,0.371884,0.924067,SIRA
0.254157,0.24389,0.874931,0.691547,0.354774,0.471253,0.306018,0.908125,SIRA
0.241579,0.243925,0.946164,0.762341,0.342689,0.475804,0.294712,0.943751,SIRA
0.247779,0.244242,0.919093,0.728676,0.341141,0.475981,0.293268,0.89955,SIRA
0.24149,0.244523,0.909307,0.76611,0.420342,0.446359,0.368445,0.89558,SIRA
0.238143,0.244708,0.898055,0.78672,0.402199,0.452643,0.350989,0.871596,SIRA
0.245923,0.244774,0.943577,0.742012,0.333782,0.478109,0.286419,0.945356,SIRA
0.239249,0.24481,0.962067,0.780767,0.388592,0.45747,0.337987,0.95019,SIRA
0.244497,0.245001,0.944151,0.751372,0.363565,0.466499,0.314282,0.840695,SIRA
0.245387,0.245097,0.909351,0.746798,0.369889,0.464013,0.320247,0.958109,SIRA
0.237335,0.24524,0.936732,0.794444,0.425599,0.443587,0.37353,0.922696,SIRA
0.23956,0.245288,0.947658,0.781565,0.459864,0.431564,0.406959,0.930947,SIRA
0.257147,0.245359,0.935571,0.683006,0.249367,0.511133,0.209499,0.951708,SIRA
0.237339,0.245371,0.936303,0.795146,0.406418,0.450276,0.355036,0.910813,SIRA
0.242895,0.24567,0.926518,0.76421,0.44797,0.4352,0.395299,0.942948,SIRA
0.25274,0.24586,0.86726,0.709638,0.307118,0.487065,0.261794,0.92023,SIRA
0.250152,0.245872,0.850547,0.724062,0.319538,0.482183,0.273226,0.849009,SIRA
0.237237,0.245896,0.916009,0.79866,0.433667,0.439916,0.381356,0.859324,SIRA
0.241302,0.245896,0.950311,0.774699,0.370961,0.462583,0.321259,0.896322,SIRA
0.248908,0.246433,0.9141,0.734013,0.306104,0.486707,0.260863,0.922577,SIRA
0.240842,0.246933,0.946592,0.783066,0.443853,0.435061,0.391276,0.955185,SIRA
0.252291,0.247046,0.918236,0.718372,0.299153,0.488642,0.254497,0.845814,SIRA
0.238705,0.247397,0.948456,0.798233,0.43166,0.438747,0.379407,0.921539,SIRA
0.244956,0.247861,0.922212,0.764201,0.336409,0.47307,0.288861,0.930923,SIRA
0.250879,0.248003,0.916769,0.731315,0.396097,0.450673,0.345149,0.928526,SIRA
0.245816,0.248598,0.925418,0.763237,0.362429,0.462293,0.313212,0.920847,SIRA
0.240301,0.248882,0.926262,0.79697,0.423968,0.439605,0.371951,0.929332,SIRA
0.242799,0.249066,0.916555,0.783286,0.467535,0.424294,0.414512,0.952677,SIRA
0.26671,0.249304,0.927165,0.652563,0.262941,0.500207,0.221662,0.926683,SIRA
0.249902,0.250216,0.950228,0.748616,0.381446,0.453209,0.331192,0.962169,SIRA
0.242339,0.250264,0.92021,0.792537,0.42919,0.436055,0.377009,0.911077,SIRA
0.242993,0.250276,0.942609,0.788761,0.469626,0.422112,0.416575,0.947783,SIRA
0.245166,0.250335,0.782368,0.776408,0.481312,0.418106,0.428139,0.784838,SIRA
0.246863,0.250939,0.93906,0.769865,0.375164,0.4546,0.325236,0.937867,SIRA
0.261163,0.251223,0.923734,0.691729,0.239681,0.507228,0.200866,0.971355,SIRA
0.24025,0.251258,0.887318,0.81039,0.460187,0.424123,0.407276,0.827375,SIRA
0.247719,0.251288,0.917125,0.766825,0.38195,0.451674,0.331671,0.911271,SIRA
0.251456,0.251429,0.930707,0.746305,0.33284,0.46982,0.285543,0.965144,SIRA
0.266,0.251672,0.827041,0.66829,0.275698,0.491888,0.233166,0.875073,SIRA
0.253786,0.251855,0.943702,0.735479,0.310171,0.478007,0.264598,0.964937,SIRA
0.254359,0.251967,0.928805,0.732874,0.302523,0.480849,0.257581,0.877197,SIRA
0.23969,0.252192,0.937667,0.818907,0.472013,0.418987,0.418932,0.949741,SIRA
0.25278,0.252221,0.941709,0.743061,0.351495,0.461754,0.302944,0.95665,SIRA
0.260106,0.252682,0.957778,0.705,0.280324,0.488703,0.237355,0.956157,SIRA
0.245583,0.252817,0.954266,0.787488,0.421934,0.435451,0.369984,0.940963,SIRA
0.247704,0.252971,0.923573,0.776006,0.409672,0.439593,0.358162,0.957283,SIRA
0.255323,0.253059,0.879411,0.733276,0.353445,0.45996,0.304772,0.879846,SIRA
0.252873,0.25376,0.904886,0.750726,0.382256,0.448462,0.331961,0.897386,SIRA
0.257649,0.254108,0.928316,0.725898,0.330802,0.467163,0.283652,0.860543,SIRA
0.252134,0.254196,0.934003,0.757235,0.358706,0.456564,0.30971,0.933089,SIRA
0.247852,0.254226,0.850035,0.781945,0.449402,0.424205,0.396699,0.837086,SIRA
0.254543,0.255161,0.904655,0.748764,0.38028,0.447434,0.330085,0.912583,SIRA
0.24504,0.255807,0.959085,0.807013,0.395863,0.441013,0.344925,0.940634,SIRA
0.243047,0.255825,0.945934,0.818937,0.45994,0.418691,0.407034,0.938364,SIRA
0.248994,0.255866,0.954404,0.784211,0.429461,0.429092,0.377273,0.95694,SIRA
0.243925,0.256259,0.924803,0.816105,0.474622,0.413237,0.421511,0.893445,SIRA
0.260008,0.256329,0.945891,0.724533,0.354024,0.455618,0.305314,0.956769,SIRA
0.253917,0.256353,0.895713,0.758635,0.402435,0.437996,0.351215,0.90559,SIRA
0.251401,0.256429,0.861205,0.773378,0.452807,0.420386,0.400033,0.851531,SIRA
0.238951,0.256623,0.943661,0.848086,0.580502,0.379015,0.528634,0.935536,SIRA
0.252414,0.256998,0.938431,0.770635,0.37938,0.44548,0.329231,0.922653,SIRA
0.257576,0.257402,0.924144,0.743635,0.341132,0.459082,0.29326,0.877999,SIRA
0.255721,0.258058,0.886903,0.757511,0.464713,0.414416,0.41173,0.90417,SIRA
0.253024,0.258128,0.937254,0.773202,0.385145,0.442001,0.334706,0.931291,SIRA
0.245493,0.258508,0.93183,0.819162,0.440841,0.421975,0.388338,0.861713,SIRA
0.27667,0.258538,0.840507,0.647492,0.32795,0.462623,0.281007,0.833291,SIRA
0.272695,0.259461,0.907955,0.672641,0.282615,0.478986,0.239432,0.92499,SIRA
0.282779,0.259613,0.874439,0.621965,0.319407,0.464515,0.273105,0.885574,SIRA
0.25363,0.259945,0.973963,0.77948,0.341805,0.455643,0.293887,0.969833,SIRA
0.256094,0.260429,0.9472,0.768017,0.371295,0.444179,0.321575,0.930999,SIRA
0.259771,0.261123,0.922099,0.750995,0.357134,0.448501,0.308233,0.937386,SIRA
0.270652,0.261199,0.931802,0.692189,0.244915,0.491873,0.205526,0.917878,SIRA
0.27152,0.26292,0.853918,0.696346,0.350403,0.448762,0.301922,0.782271,SIRA
0.273841,0.264909,0.890871,0.694155,0.267282,0.478091,0.225569,0.818986,SIRA
0.261071,0.264996,0.936795,0.764135,0.378782,0.435909,0.328664,0.917244,SIRA
0.272015,0.266205,0.963447,0.710445,0.28357,0.470036,0.240299,0.962566,SIRA
0.269269,0.26628,0.783161,0.725614,0.32033,0.455833,0.273958,0.797012,SIRA
0.270204,0.266379,0.829072,0.721062,0.339303,0.448617,0.291555,0.866271,SIRA
0.255034,0.267516,0.957284,0.812112,0.460868,0.404607,0.407946,0.954223,SIRA
0.268729,0.268715,0.877693,0.74112,0.320603,0.452731,0.274209,0.895284,SIRA
0.271069,0.269555,0.94513,0.732709,0.319881,0.451973,0.273543,0.924791,SIRA
0.271603,0.27044,0.82424,0.73436,0.36656,0.433751,0.317105,0.832099,SIRA
0.285592,0.271123,0.874188,0.664272,0.291051,0.461005,0.247102,0.893201,SIRA
0.263844,0.271186,0.949546,0.78119,0.380767,0.427791,0.330547,0.974964,SIRA
0.295796,0.278925,0.884712,0.651013,0.18423,0.494249,0.152219,0.927887,SIRA
0.278362,0.28492,0.909066,0.771972,0.352594,0.421748,0.303974,0.92321,SIRA
0.314621,0.30223,0.871646,0.669547,0.199735,0.459361,0.16569,0.785593,SIRA
0.000134,0,0.901354,0.881353,0.685416,0.809736,0.63949,0.96758,DERMASON
0.002514,0.000425,0.873989,0.860934,0.586742,0.855923,0.535096,0.986868,DERMASON
0,0.001236,0.894224,0.8944,0.688314,0.804746,0.642619,0.943474,DERMASON
0.000463,0.002805,0.895594,0.904389,0.66943,0.808864,0.622296,0.955449,DERMASON
0.006833,0.003525,0.899944,0.84606,0.487651,0.897734,0.434435,0.943134,DERMASON
0.004072,0.005018,0.914786,0.887776,0.615945,0.82767,0.56556,0.989687,DERMASON
0.006138,0.006534,0.847571,0.880743,0.702572,0.782917,0.658064,0.859561,DERMASON
0.008544,0.008556,0.902905,0.875027,0.602051,0.823932,0.551021,0.98215,DERMASON
0.004169,0.008878,0.921964,0.922914,0.629113,0.810038,0.579416,0.966246,DERMASON
0.007326,0.009341,0.866803,0.894616,0.625054,0.810617,0.575136,0.984827,DERMASON
0.006971,0.009416,0.868079,0.898944,0.642684,0.802097,0.593772,0.940184,DERMASON
0.013137,0.010115,0.898161,0.843604,0.553714,0.843149,0.501081,0.976714,DERMASON
0.010085,0.01086,0.918586,0.880629,0.574928,0.830404,0.522876,0.968998,DERMASON
0.009392,0.010973,0.918669,0.888657,0.584415,0.825422,0.532685,0.986039,DERMASON
0.023009,0.011274,0.871088,0.760673,0.446328,0.895974,0.393694,0.96356,DERMASON
0.014295,0.011593,0.855366,0.845555,0.650259,0.792354,0.601819,0.977471,DERMASON
0.004506,0.011875,0.942698,0.94764,0.71182,0.763806,0.668129,0.973239,DERMASON
0.014686,0.012251,0.889832,0.847631,0.55797,0.83471,0.505438,0.975589,DERMASON
0.008307,0.012813,0.883215,0.916744,0.69395,0.769115,0.648714,0.958891,DERMASON
0.012706,0.013412,0.950802,0.877645,0.540578,0.839997,0.48768,0.936944,DERMASON
0.011952,0.013852,0.932635,0.889196,0.535237,0.841397,0.482253,0.978603,DERMASON
0.018458,0.014636,0.888378,0.832381,0.507629,0.853173,0.454393,0.982251,DERMASON
0.025186,0.015642,0.859521,0.77819,0.476455,0.866457,0.423325,0.875538,DERMASON
0.02249,0.01634,0.892776,0.809122,0.584564,0.809859,0.532839,0.799041,DERMASON
0.012118,0.01647,0.913301,0.911482,0.58959,0.807072,0.538052,0.974857,DERMASON
0.029668,0.016507,0.870249,0.74519,0.361319,0.927779,0.312167,0.867648,DERMASON
0.027319,0.016767,0.772144,0.768388,0.540807,0.830092,0.487913,0.901511,DERMASON
0.013732,0.01685,0.917088,0.898639,0.657398,0.774374,0.609427,0.931232,DERMASON
0.027182,0.016906,0.878165,0.770806,0.496296,0.852322,0.44305,0.858789,DERMASON
0.013467,0.01711,0.945895,0.903677,0.603887,0.798449,0.552937,0.878225,DERMASON
0.009876,0.017768,0.948623,0.946574,0.684144,0.759869,0.638118,0.979869,DERMASON
0.022065,0.01787,0.888291,0.826441,0.597575,0.799304,0.546354,0.83762,DERMASON
0.014064,0.018092,0.916259,0.906607,0.571664,0.811112,0.519509,0.924533,DERMASON
0.024087,0.018859,0.934759,0.816026,0.437784,0.877538,0.385361,0.99509,DERMASON
0.017795,0.01897,0.914018,0.877363,0.634754,0.778871,0.585374,0.947991,DERMASON
0.020568,0.019163,0.917047,0.85209,0.563797,0.811895,0.511416,0.940041,DERMASON
0.025127,0.019219,0.848806,0.809433,0.472225,0.858073,0.419141,0.754249,DERMASON
0.013589,0.019274,0.93156,0.922235,0.682223,0.756639,0.636047,0.977839,DERMASON
0.019648,0.021353,0.896406,0.880473,0.54724,0.813795,0.494467,0.988737,DERMASON
0.025438,0.021363,0.900968,0.825055,0.516601,0.829007,0.463412,0.975955,DERMASON
0.019053,0.021519,0.881774,0.887805,0.516712,0.828506,0.463523,0.938792,DERMASON
0.019761,0.021665,0.900642,0.882148,0.591012,0.791824,0.539528,0.972615,DERMASON
0.017977,0.021711,0.872316,0.90019,0.558681,0.807199,0.506167,0.94119,DERMASON
0.026124,0.021885,0.848769,0.823163,0.647837,0.764952,0.599244,0.952286,DERMASON
0.020547,0.021913,0.924169,0.876668,0.55544,0.80821,0.502847,0.959265,DERMASON
0.026786,0.022179,0.901622,0.819511,0.549783,0.810224,0.497063,0.971032,DERMASON
0.026468,0.022737,0.881166,0.827297,0.557356,0.804971,0.504809,0.871474,DERMASON
0.028015,0.023021,0.885927,0.815344,0.528504,0.818342,0.475429,0.912885,DERMASON
0.023818,0.023587,0.912895,0.859795,0.52399,0.818988,0.470865,0.957335,DERMASON
0.028112,0.023888,0.923273,0.821886,0.433839,0.864776,0.381524,0.963939,DERMASON
0.019846,0.024298,0.911735,0.904872,0.650721,0.757175,0.602312,0.980301,DERMASON
0.029266,0.02438,0.906739,0.815418,0.5126,0.822443,0.459386,0.991996,DERMASON
0.036728,0.02438,0.818018,0.748496,0.575654,0.791621,0.523625,0.94319,DERMASON
0.021693,0.024517,0.887783,0.888616,0.582618,0.787941,0.530824,0.959328,DERMASON
0.021748,0.024808,0.9138,0.890664,0.550327,0.802618,0.497619,0.960135,DERMASON
0.02287,0.025036,0.942624,0.881723,0.512133,0.820829,0.458917,0.976509,DERMASON
0.021804,0.025699,0.943585,0.898055,0.620755,0.766991,0.570613,0.929145,DERMASON
0.033467,0.025709,0.901062,0.788401,0.418776,0.867588,0.366933,0.972918,DERMASON
0.023674,0.025845,0.904515,0.881063,0.567262,0.791603,0.514977,0.980401,DERMASON
0.033519,0.025954,0.832534,0.78999,0.59877,0.776449,0.5476,0.946679,DERMASON
0.03187,0.026271,0.902621,0.807608,0.544385,0.801458,0.491557,0.983766,DERMASON
0.022851,0.026833,0.925856,0.897852,0.545125,0.799549,0.49231,0.973587,DERMASON
0.020332,0.026987,0.912618,0.924205,0.671306,0.740956,0.624308,0.942162,DERMASON
0.037821,0.027005,0.924304,0.760553,0.32239,0.918262,0.275861,0.983974,DERMASON
0.023934,0.027005,0.876082,0.888788,0.63799,0.755692,0.588798,0.980755,DERMASON
