@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7,1,8,3,14,13,4,17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Area numeric
@attribute EquivDiameter numeric
@attribute MajorAxisLength numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor1 numeric
@attribute MinorAxisLength numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.074921,0.039674,0.040957,0.083886,0.082058,0.622283,0.633084,0.131742,DERMASON
0.080201,0.039728,0.04097,0.08391,0.094667,0.55293,0.663385,0.117282,DERMASON
0.075302,0.039827,0.040978,0.083926,0.08612,0.599125,0.642712,0.127209,DERMASON
0.080996,0.039847,0.040987,0.083942,0.109186,0.482624,0.698246,0.102284,DERMASON
0.077071,0.040045,0.04103,0.084021,0.091223,0.571428,0.654606,0.12268,DERMASON
0.077327,0.039868,0.041047,0.084053,0.09429,0.555331,0.661861,0.118064,DERMASON
0.080497,0.039888,0.041051,0.084061,0.105549,0.499726,0.688954,0.105517,DERMASON
0.087218,0.039777,0.041055,0.084069,0.121125,0.431644,0.726446,0.089496,DERMASON
0.07484,0.039835,0.041055,0.084069,0.082694,0.619189,0.633855,0.132407,DERMASON
0.074205,0.039732,0.04106,0.084077,0.08716,0.5938,0.644581,0.12573,DERMASON
0.084752,0.039855,0.041085,0.084125,0.113137,0.465524,0.706953,0.097719,DERMASON
0.073029,0.039818,0.041124,0.084197,0.074558,0.668875,0.613732,0.142291,DERMASON
0.081773,0.039806,0.041128,0.084205,0.116821,0.449876,0.715467,0.093839,DERMASON
0.080326,0.040189,0.041149,0.084245,0.101359,0.520291,0.678061,0.111213,DERMASON
0.074745,0.039967,0.041149,0.084245,0.091129,0.572634,0.653433,0.122012,DERMASON
0.084459,0.040094,0.041175,0.084292,0.120136,0.436264,0.723053,0.091759,DERMASON
0.076175,0.039719,0.041179,0.0843,0.094049,0.557348,0.660225,0.119485,DERMASON
0.080294,0.040115,0.041183,0.084308,0.100609,0.524147,0.67598,0.11188,DERMASON
0.076675,0.04021,0.041188,0.084316,0.077531,0.650833,0.620402,0.13764,DERMASON
0.082696,0.040177,0.041222,0.08438,0.091473,0.571217,0.653686,0.122893,DERMASON
0.081408,0.040123,0.041222,0.08438,0.103561,0.51005,0.682773,0.108837,DERMASON
0.079261,0.04009,0.041273,0.084476,0.096055,0.547506,0.664302,0.119087,DERMASON
0.082118,0.04028,0.04129,0.084508,0.097314,0.541183,0.667193,0.116273,DERMASON
0.093038,0.04094,0.04129,0.084508,0.099812,0.528666,0.673201,0.112661,DERMASON
0.087552,0.040593,0.041299,0.084524,0.0962,0.546907,0.664446,0.118002,DERMASON
0.076949,0.040086,0.041312,0.084548,0.095856,0.548743,0.663518,0.117687,DERMASON
0.082053,0.040218,0.04132,0.084563,0.106322,0.497538,0.688612,0.106086,DERMASON
0.078106,0.040371,0.041329,0.084579,0.096425,0.545926,0.664748,0.117834,DERMASON
0.076074,0.040165,0.041329,0.084579,0.084128,0.612597,0.635185,0.130654,DERMASON
0.083913,0.040593,0.041337,0.084595,0.097735,0.539314,0.667831,0.116899,DERMASON
0.085174,0.040062,0.041337,0.084595,0.106896,0.494953,0.689854,0.104948,DERMASON
0.08513,0.040647,0.041346,0.084611,0.106619,0.496285,0.689118,0.107207,DERMASON
0.077286,0.04014,0.041363,0.084643,0.091606,0.571328,0.652894,0.122546,DERMASON
0.084443,0.040346,0.041371,0.084659,0.109433,0.483492,0.695672,0.102903,DERMASON
0.076556,0.040193,0.041384,0.084683,0.088444,0.588634,0.645127,0.12629,DERMASON
0.079954,0.040169,0.041388,0.084691,0.094638,0.555481,0.659977,0.118899,DERMASON
0.075429,0.040189,0.041418,0.084747,0.090136,0.579579,0.648924,0.124936,DERMASON
0.075793,0.040296,0.041435,0.084779,0.089761,0.581724,0.647887,0.12504,DERMASON
0.079495,0.040231,0.041435,0.084779,0.096576,0.545755,0.66426,0.116895,DERMASON
0.08236,0.040564,0.041444,0.084795,0.085198,0.607189,0.636861,0.130624,DERMASON
0.084255,0.040226,0.041448,0.084802,0.101254,0.522438,0.675393,0.112235,DERMASON
0.075441,0.039979,0.041452,0.08481,0.097825,0.539509,0.667123,0.115139,DERMASON
0.085419,0.040457,0.041452,0.08481,0.106553,0.497156,0.688088,0.106167,DERMASON
0.075543,0.040189,0.041457,0.084818,0.08601,0.60266,0.638713,0.128715,DERMASON
0.077937,0.040193,0.041465,0.084834,0.096584,0.545888,0.664039,0.117198,DERMASON
0.079902,0.040787,0.04147,0.084842,0.09323,0.563322,0.655952,0.123,DERMASON
0.077768,0.040428,0.041487,0.084874,0.08427,0.612762,0.6343,0.132877,DERMASON
0.089232,0.040329,0.041525,0.084946,0.126165,0.413731,0.734574,0.086202,DERMASON
0.078583,0.040296,0.041546,0.084986,0.097766,0.540332,0.666231,0.11564,DERMASON
0.081055,0.040585,0.041568,0.085025,0.110246,0.480828,0.696009,0.103357,DERMASON
0.082696,0.040478,0.041568,0.085025,0.10423,0.508716,0.681572,0.109273,DERMASON
0.078803,0.040503,0.041593,0.085073,0.088381,0.590237,0.643339,0.127114,DERMASON
0.090066,0.040865,0.041606,0.085097,0.104494,0.507665,0.681895,0.108647,DERMASON
0.080043,0.040684,0.041619,0.085121,0.094091,0.55966,0.656836,0.121632,DERMASON
0.082788,0.040482,0.041623,0.085129,0.112033,0.473119,0.699839,0.101511,DERMASON
0.075389,0.040329,0.041632,0.085145,0.077345,0.65486,0.616568,0.14077,DERMASON
0.083632,0.040927,0.041645,0.085169,0.095726,0.55131,0.660553,0.119655,DERMASON
0.078307,0.040602,0.041674,0.085224,0.096825,0.545836,0.662952,0.117975,DERMASON
0.081824,0.040301,0.041687,0.085248,0.111741,0.474742,0.698612,0.101494,DERMASON
0.10204,0.041566,0.041709,0.085288,0.088004,0.59302,0.641535,0.128923,DERMASON
0.082746,0.040663,0.041713,0.085296,0.100499,0.5276,0.671454,0.113446,DERMASON
0.085247,0.040705,0.041743,0.085352,0.118214,0.44701,0.713668,0.096419,DERMASON
0.087065,0.040886,0.041747,0.08536,0.1068,0.497561,0.686279,0.107587,DERMASON
0.075973,0.040569,0.041756,0.085376,0.078559,0.648229,0.618538,0.139649,DERMASON
0.078268,0.040536,0.04176,0.085384,0.091211,0.575784,0.64882,0.124505,DERMASON
0.080666,0.040589,0.04176,0.085384,0.104824,0.50692,0.681441,0.109316,DERMASON
0.086577,0.040494,0.041803,0.085463,0.128227,0.407005,0.737153,0.085508,DERMASON
0.089002,0.040507,0.041824,0.085503,0.126712,0.412976,0.733342,0.086852,DERMASON
0.080514,0.040676,0.04185,0.085551,0.105629,0.503594,0.682641,0.108214,DERMASON
0.085381,0.041018,0.041897,0.085638,0.091001,0.577716,0.64725,0.124475,DERMASON
0.094023,0.04101,0.041931,0.085702,0.127619,0.40994,0.734607,0.087657,DERMASON
0.0839,0.041104,0.041944,0.085725,0.084597,0.613696,0.63156,0.132806,DERMASON
0.076726,0.040478,0.041961,0.085757,0.094779,0.558028,0.655786,0.120918,DERMASON
0.085672,0.040927,0.041973,0.085781,0.097639,0.543376,0.662526,0.118072,DERMASON
0.079328,0.040766,0.041999,0.085829,0.104238,0.510993,0.678107,0.110416,DERMASON
0.091757,0.041059,0.042012,0.085853,0.13346,0.388231,0.747888,0.082046,DERMASON
0.077055,0.040729,0.042089,0.085996,0.097878,0.542806,0.662185,0.117418,DERMASON
0.078102,0.040841,0.042101,0.086019,0.09829,0.540791,0.663069,0.117246,DERMASON
0.086231,0.040919,0.042114,0.086043,0.111659,0.477286,0.694912,0.102605,DERMASON
0.083118,0.041039,0.042131,0.086075,0.106378,0.501565,0.682154,0.108259,DERMASON
0.085062,0.041265,0.042136,0.086083,0.106376,0.501594,0.682117,0.109837,DERMASON
0.077212,0.040948,0.042153,0.086115,0.077729,0.655877,0.613543,0.1424,DERMASON
0.090047,0.041302,0.042178,0.086162,0.11582,0.459343,0.704327,0.099144,DERMASON
0.081992,0.041113,0.042204,0.08621,0.098259,0.541521,0.662183,0.118664,DERMASON
0.08511,0.041265,0.042213,0.086226,0.10377,0.514385,0.675273,0.112449,DERMASON
0.092337,0.0411,0.042217,0.086234,0.119412,0.444298,0.712587,0.095135,DERMASON
0.084224,0.041006,0.042247,0.08629,0.115222,0.462264,0.702338,0.099458,DERMASON
0.088895,0.041331,0.042264,0.086321,0.122468,0.431933,0.719492,0.094504,DERMASON
0.082774,0.04117,0.042281,0.086353,0.103922,0.514018,0.67509,0.112538,DERMASON
0.078981,0.04122,0.042306,0.086401,0.087377,0.600121,0.635407,0.130987,DERMASON
0.083825,0.041055,0.042311,0.086409,0.110856,0.481895,0.691394,0.104538,DERMASON
0.083016,0.041039,0.042315,0.086417,0.106986,0.499684,0.682126,0.108663,DERMASON
0.086087,0.041286,0.042319,0.086424,0.104846,0.509803,0.676987,0.111372,DERMASON
0.082473,0.041203,0.042336,0.086456,0.108392,0.493269,0.685307,0.107638,DERMASON
0.08377,0.041137,0.042341,0.086464,0.117267,0.453943,0.706444,0.097594,DERMASON
0.092047,0.041743,0.042362,0.086504,0.120947,0.438626,0.715045,0.0948,DERMASON
0.084768,0.041381,0.042375,0.086528,0.109342,0.489101,0.687264,0.106874,DERMASON
0.084262,0.041451,0.042396,0.086567,0.106984,0.500119,0.681468,0.109017,DERMASON
0.079217,0.041212,0.0424,0.086575,0.094137,0.56392,0.650801,0.123102,DERMASON
0.092925,0.041776,0.042405,0.086583,0.107668,0.496976,0.68303,0.108486,DERMASON
0.088751,0.041735,0.042469,0.086702,0.114107,0.468235,0.697858,0.105246,DERMASON
0.077084,0.041125,0.042482,0.086726,0.084071,0.620059,0.626182,0.135102,DERMASON
0.077614,0.041018,0.042494,0.08675,0.09047,0.584127,0.641331,0.127755,DERMASON
0.078711,0.041129,0.042499,0.086758,0.09868,0.541036,0.66086,0.118568,DERMASON
0.077639,0.041249,0.04255,0.086853,0.090811,0.582595,0.641714,0.127432,DERMASON
0.086345,0.041871,0.042571,0.086893,0.100497,0.532336,0.664613,0.117444,DERMASON
0.083809,0.041855,0.042575,0.0869,0.087597,0.600508,0.633864,0.131492,DERMASON
0.079031,0.041063,0.042584,0.086916,0.100021,0.534777,0.663378,0.117588,DERMASON
0.07846,0.041306,0.042597,0.08694,0.092126,0.575758,0.644481,0.125943,DERMASON
0.082282,0.041459,0.042605,0.086956,0.102563,0.52235,0.669261,0.115403,DERMASON
0.082625,0.041273,0.042648,0.087035,0.10708,0.500999,0.67967,0.110896,DERMASON
0.080877,0.041649,0.042652,0.087043,0.095256,0.559491,0.6515,0.122604,DERMASON
0.095402,0.041793,0.042657,0.087051,0.13341,0.391261,0.742257,0.083094,DERMASON
0.082427,0.041533,0.042661,0.087059,0.094857,0.56163,0.650483,0.123528,DERMASON
0.093337,0.041475,0.042674,0.087083,0.132794,0.393625,0.740647,0.083703,DERMASON
0.07713,0.041224,0.042686,0.087107,0.080199,0.644252,0.615411,0.141724,DERMASON
0.091446,0.042032,0.042695,0.087122,0.118382,0.450944,0.706182,0.100119,DERMASON
0.089335,0.04155,0.042695,0.087122,0.115824,0.461885,0.700096,0.101325,DERMASON
0.095708,0.042395,0.042695,0.087122,0.100613,0.532438,0.663911,0.118042,DERMASON
0.0863,0.041459,0.042725,0.087178,0.111589,0.480711,0.689779,0.105811,DERMASON
0.085235,0.041661,0.042738,0.087202,0.101609,0.527747,0.665942,0.116332,DERMASON
0.075871,0.041504,0.042746,0.087218,0.088987,0.593784,0.635858,0.130478,DERMASON
0.088452,0.041653,0.042751,0.087225,0.110497,0.485776,0.686975,0.106162,DERMASON
0.081507,0.041814,0.042772,0.087265,0.085977,0.610872,0.628506,0.13533,DERMASON
0.085815,0.041232,0.04278,0.087281,0.128108,0.411929,0.728602,0.088417,DERMASON
0.079352,0.041541,0.042785,0.087289,0.083625,0.62453,0.622818,0.137398,DERMASON
0.091544,0.041414,0.042785,0.087289,0.133571,0.39123,0.741551,0.085152,DERMASON
0.077496,0.04136,0.042785,0.087289,0.095923,0.556774,0.652052,0.123255,DERMASON
0.112475,0.042663,0.04281,0.087336,0.13035,0.403441,0.73368,0.086764,DERMASON
0.085162,0.041533,0.04281,0.087336,0.1117,0.48065,0.689351,0.105893,DERMASON
0.095493,0.041826,0.042819,0.087352,0.125118,0.423875,0.721172,0.092272,DERMASON
0.083894,0.041665,0.042823,0.08736,0.108569,0.494988,0.681806,0.108655,DERMASON
0.081102,0.041657,0.042827,0.087368,0.100857,0.531955,0.663446,0.116918,DERMASON
0.09464,0.041987,0.042827,0.087368,0.114371,0.468875,0.695561,0.102968,DERMASON
0.075192,0.041558,0.042832,0.087376,0.073854,0.684709,0.599242,0.148868,DERMASON
0.079649,0.041789,0.042836,0.087384,0.085245,0.615457,0.626279,0.13573,DERMASON
0.092506,0.041818,0.042849,0.087408,0.121233,0.439778,0.711692,0.096637,DERMASON
0.079528,0.041748,0.042874,0.087455,0.089201,0.593362,0.635384,0.130836,DERMASON
0.082279,0.041368,0.042879,0.087463,0.107487,0.500306,0.678791,0.111216,DERMASON
0.08883,0.041834,0.042887,0.087479,0.112534,0.477305,0.690711,0.105267,DERMASON
0.07603,0.041686,0.042891,0.087487,0.056766,0.804971,0.55821,0.173392,DERMASON
0.089567,0.042349,0.042917,0.087534,0.115806,0.463066,0.698239,0.101672,DERMASON
0.091686,0.042086,0.042955,0.087606,0.105494,0.510107,0.673446,0.113448,DERMASON
0.085247,0.041781,0.042981,0.087653,0.098363,0.54534,0.656314,0.12108,DERMASON
0.079971,0.041661,0.042985,0.087661,0.09422,0.566846,0.646447,0.125578,DERMASON
0.159976,0.044159,0.042994,0.087677,0.084872,0.618576,0.624195,0.143394,DERMASON
0.083306,0.041917,0.043011,0.087709,0.095518,0.560171,0.649329,0.124611,DERMASON
0.080775,0.041991,0.04302,0.087724,0.080894,0.642179,0.614561,0.141175,DERMASON
0.086493,0.042024,0.043045,0.087772,0.110422,0.487631,0.684424,0.1078,DERMASON
0.079604,0.041826,0.043049,0.08778,0.081374,0.639491,0.615475,0.140601,DERMASON
0.07906,0.041908,0.043058,0.087796,0.08691,0.607304,0.628543,0.135381,DERMASON
0.088481,0.042131,0.043066,0.087812,0.102926,0.52308,0.66647,0.115858,DERMASON
0.085587,0.042053,0.043084,0.087843,0.105596,0.510305,0.672668,0.112916,DERMASON
0.084776,0.041715,0.043092,0.087859,0.108408,0.497133,0.67927,0.112025,DERMASON
0.086475,0.041962,0.043139,0.087946,0.113364,0.474885,0.690644,0.104794,DERMASON
0.089532,0.042176,0.043165,0.087994,0.113031,0.476495,0.689647,0.106188,DERMASON
0.079069,0.04202,0.043165,0.087994,0.08301,0.630501,0.618489,0.140508,DERMASON
0.087684,0.042527,0.043165,0.087994,0.112227,0.480084,0.687743,0.108231,DERMASON
0.082074,0.041941,0.043165,0.087994,0.105983,0.508896,0.672942,0.113297,DERMASON
0.136925,0.044052,0.043169,0.088001,0.156204,0.316421,0.791945,0.066221,DERMASON
0.083755,0.041871,0.043169,0.088001,0.108002,0.49942,0.677695,0.110565,DERMASON
0.090519,0.042391,0.043182,0.088025,0.105018,0.513589,0.670518,0.116151,DERMASON
0.083054,0.041616,0.043199,0.088057,0.110641,0.487426,0.683708,0.108674,DERMASON
0.076602,0.041991,0.043203,0.088065,0.08461,0.621384,0.621991,0.137874,DERMASON
0.07965,0.042094,0.043229,0.088112,0.082109,0.636238,0.615871,0.1407,DERMASON
0.086456,0.042106,0.043233,0.08812,0.100413,0.5364,0.659203,0.120216,DERMASON
0.08522,0.042201,0.043242,0.088136,0.103569,0.520893,0.666615,0.116516,DERMASON
0.086851,0.042185,0.043246,0.088144,0.121624,0.440061,0.709349,0.097504,DERMASON
0.080343,0.042139,0.043263,0.088175,0.083845,0.626209,0.619728,0.138692,DERMASON
0.080045,0.041814,0.043284,0.088215,0.092365,0.578482,0.639744,0.128751,DERMASON
0.093822,0.042119,0.043353,0.088342,0.137858,0.378077,0.746897,0.081266,DERMASON
0.088219,0.042218,0.043378,0.088389,0.108008,0.500488,0.676042,0.111441,DERMASON
0.08348,0.042279,0.043408,0.088444,0.102662,0.52622,0.663156,0.118049,DERMASON
0.080169,0.042275,0.043447,0.088515,0.091121,0.586186,0.635557,0.130217,DERMASON
0.081222,0.042131,0.043489,0.088594,0.089316,0.596384,0.630964,0.133458,DERMASON
0.080276,0.042119,0.043493,0.088602,0.096294,0.558866,0.64743,0.124655,DERMASON
0.081347,0.042424,0.043493,0.088602,0.086351,0.613131,0.623921,0.136822,DERMASON
0.085208,0.042399,0.043506,0.088626,0.099518,0.542408,0.654952,0.121268,DERMASON
0.081115,0.042354,0.043506,0.088626,0.097828,0.551013,0.650956,0.122887,DERMASON
0.077366,0.042288,0.043511,0.088634,0.083677,0.628728,0.617471,0.140995,DERMASON
0.089359,0.04258,0.043519,0.08865,0.105273,0.514162,0.668458,0.115242,DERMASON
0.087489,0.042609,0.043519,0.08865,0.103935,0.520615,0.665293,0.116735,DERMASON
0.085852,0.042778,0.043532,0.088673,0.089093,0.597882,0.630112,0.134925,DERMASON
0.085955,0.042457,0.043536,0.088681,0.102952,0.525495,0.662837,0.117942,DERMASON
0.101405,0.043392,0.043549,0.088705,0.078435,0.660542,0.604794,0.146832,DERMASON
0.099909,0.043578,0.043579,0.08876,0.106784,0.507292,0.671556,0.115176,DERMASON
0.08651,0.042518,0.043587,0.088776,0.105205,0.514855,0.667757,0.119838,DERMASON
0.081692,0.042213,0.043596,0.088792,0.098417,0.548497,0.651654,0.123922,DERMASON
0.0909,0.042786,0.04363,0.088855,0.114494,0.472351,0.689362,0.106265,DERMASON
0.089631,0.042667,0.043639,0.088871,0.108756,0.498364,0.675741,0.112559,DERMASON
0.09126,0.042242,0.043656,0.088903,0.127053,0.420073,0.718814,0.093562,DERMASON
0.075912,0.042378,0.043673,0.088934,0.073362,0.693504,0.591902,0.153343,DERMASON
0.090343,0.04317,0.043694,0.088974,0.087033,0.610457,0.624019,0.139039,DERMASON
0.096258,0.043351,0.043698,0.088981,0.06965,0.718263,0.582951,0.161284,DERMASON
0.079388,0.042457,0.043711,0.089005,0.085781,0.617733,0.620934,0.137833,DERMASON
0.091124,0.042749,0.043771,0.089116,0.110979,0.48882,0.679938,0.109546,DERMASON
0.082116,0.042811,0.04378,0.089131,0.088873,0.600588,0.627717,0.134471,DERMASON
0.085679,0.042906,0.043814,0.089195,0.111483,0.486745,0.680788,0.110979,DERMASON
0.093444,0.042852,0.043835,0.089234,0.120352,0.448173,0.701531,0.101174,DERMASON
0.089613,0.042753,0.043839,0.089242,0.117947,0.458381,0.695825,0.103173,DERMASON
0.090597,0.04305,0.043848,0.089258,0.089052,0.599994,0.627623,0.136221,DERMASON
0.084115,0.04427,0.043874,0.089305,0.090973,0.589504,0.63196,0.142269,DERMASON
0.084654,0.042391,0.043886,0.089329,0.11534,0.469909,0.689301,0.106149,DERMASON
0.088138,0.042584,0.043903,0.08936,0.121055,0.445562,0.702634,0.100561,DERMASON
0.080701,0.042807,0.043908,0.089368,0.083998,0.629308,0.615259,0.140985,DERMASON
0.081143,0.042753,0.04392,0.089392,0.0944,0.571265,0.639679,0.128918,DERMASON
0.092107,0.042815,0.043929,0.089408,0.120753,0.446943,0.701715,0.100794,DERMASON
0.085954,0.043116,0.043972,0.089487,0.09333,0.577282,0.636766,0.131338,DERMASON
0.095445,0.043401,0.04401,0.089558,0.094224,0.572717,0.63858,0.131878,DERMASON
0.093009,0.042716,0.044027,0.089589,0.143358,0.361601,0.754148,0.079187,DERMASON
0.099781,0.043285,0.044027,0.089589,0.118641,0.45633,0.695946,0.102768,DERMASON
0.081488,0.042741,0.044044,0.089621,0.087532,0.609739,0.622562,0.137586,DERMASON
0.092842,0.043298,0.0441,0.089723,0.114379,0.47521,0.68533,0.109176,DERMASON
0.086821,0.042692,0.044104,0.089731,0.115153,0.471814,0.687117,0.10763,DERMASON
0.088434,0.043104,0.044113,0.089747,0.094268,0.573073,0.637903,0.131375,DERMASON
0.091912,0.043079,0.044121,0.089763,0.125719,0.42753,0.711843,0.096966,DERMASON
0.083817,0.043091,0.044185,0.089881,0.095367,0.56766,0.639935,0.128431,DERMASON
0.080701,0.042922,0.044211,0.089928,0.08932,0.60066,0.62552,0.136404,DERMASON
0.082913,0.042844,0.044211,0.089928,0.104588,0.521159,0.661421,0.119037,DERMASON
0.086823,0.043112,0.044211,0.089928,0.114209,0.47652,0.684045,0.108123,DERMASON
0.086028,0.043182,0.044224,0.089952,0.103711,0.525492,0.659261,0.120328,DERMASON
0.084348,0.042877,0.044232,0.089967,0.10642,0.512464,0.665563,0.116283,DERMASON
0.085154,0.04326,0.044236,0.089975,0.109798,0.496632,0.673472,0.113539,DERMASON
0.078133,0.042848,0.044241,0.089983,0.07909,0.660945,0.601245,0.149212,DERMASON
0.090321,0.043145,0.044241,0.089983,0.12225,0.442209,0.702711,0.099395,DERMASON
0.081567,0.043091,0.044254,0.090007,0.081264,0.647747,0.606263,0.145605,DERMASON
0.08438,0.043013,0.044288,0.09007,0.095188,0.569191,0.638733,0.129603,DERMASON
0.077761,0.042836,0.044301,0.090093,0.091034,0.591682,0.628875,0.134028,DERMASON
0.086833,0.042976,0.044318,0.090125,0.110018,0.496037,0.673348,0.113162,DERMASON
0.080362,0.043244,0.044446,0.090361,0.084282,0.630962,0.611933,0.143546,DERMASON
0.083701,0.043195,0.044463,0.090393,0.100078,0.544865,0.648879,0.123695,DERMASON
0.09007,0.04427,0.044467,0.090401,0.0907,0.594505,0.626838,0.135774,DERMASON
0.095161,0.043648,0.044471,0.090408,0.120255,0.451638,0.696166,0.103233,DERMASON
0.087058,0.04331,0.044488,0.09044,0.093416,0.579808,0.633049,0.133389,DERMASON
0.083527,0.043483,0.044518,0.090495,0.103637,0.527439,0.656803,0.121242,DERMASON
0.086244,0.043677,0.044523,0.090503,0.097842,0.556636,0.643175,0.12688,DERMASON
0.084092,0.043285,0.044527,0.090511,0.104227,0.524602,0.658121,0.120465,DERMASON
0.106198,0.043388,0.04454,0.090534,0.155002,0.325409,0.777119,0.069507,DERMASON
0.106956,0.043648,0.04454,0.090534,0.154388,0.327338,0.775678,0.069979,DERMASON
0.080668,0.043038,0.044565,0.090582,0.094538,0.574232,0.635101,0.131858,DERMASON
0.091363,0.043632,0.044587,0.090621,0.115635,0.472094,0.684405,0.10773,DERMASON
0.083972,0.043471,0.044608,0.09066,0.096474,0.564239,0.639317,0.129784,DERMASON
0.088281,0.04326,0.044629,0.0907,0.11965,0.454958,0.693479,0.104623,DERMASON
0.091379,0.043401,0.044646,0.090731,0.129561,0.414769,0.71657,0.094089,DERMASON
0.088929,0.043533,0.044659,0.090755,0.107718,0.508551,0.665277,0.115976,DERMASON
0.079398,0.043434,0.044663,0.090763,0.084383,0.631713,0.610561,0.143589,DERMASON
0.081015,0.043438,0.044681,0.090794,0.082175,0.644946,0.605261,0.14694,DERMASON
0.078667,0.043351,0.044681,0.090794,0.07324,0.701045,0.584326,0.157617,DERMASON
0.081585,0.043232,0.044702,0.090833,0.102037,0.536341,0.651635,0.122861,DERMASON
0.088735,0.043364,0.044706,0.090841,0.110455,0.496021,0.671322,0.113816,DERMASON
0.07949,0.043685,0.04471,0.090849,0.063042,0.771672,0.560222,0.172315,DERMASON
0.09227,0.044196,0.044749,0.09092,0.098359,0.555236,0.64266,0.127677,DERMASON
0.121289,0.044357,0.044749,0.09092,0.132038,0.405692,0.721534,0.092169,DERMASON
0.106064,0.044266,0.044753,0.090928,0.120955,0.450046,0.695545,0.10285,DERMASON
0.089885,0.043677,0.044757,0.090936,0.113433,0.482729,0.677895,0.111679,DERMASON
0.09657,0.043945,0.04477,0.090959,0.120968,0.450073,0.695438,0.103856,DERMASON
0.089574,0.043566,0.044779,0.090975,0.115835,0.472167,0.68335,0.108073,DERMASON
0.085135,0.043664,0.044783,0.090983,0.100975,0.542102,0.648525,0.124272,DERMASON
0.098196,0.043763,0.044783,0.090983,0.131424,0.408191,0.719815,0.093076,DERMASON
0.087837,0.043454,0.044792,0.090999,0.112027,0.489256,0.674335,0.112349,DERMASON
0.091073,0.043759,0.044809,0.09103,0.109381,0.501524,0.668007,0.115093,DERMASON
0.094681,0.043862,0.044817,0.091046,0.11507,0.475732,0.681255,0.109759,DERMASON
0.083034,0.043813,0.044821,0.091054,0.090662,0.596808,0.624093,0.136624,DERMASON
0.083782,0.043467,0.044826,0.091061,0.097844,0.558326,0.640871,0.128357,DERMASON
