@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-4,7-11,13-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.070769,0.086625,0.100494,0.033128,0.070468,0.707734,0.901616,0.825307,0.70293,0.553178,0.926874,DERMASON
0.064931,0.083565,0.103115,0.032987,0.070525,0.76857,0.920364,0.875719,0.694859,0.569777,0.964517,DERMASON
0.066896,0.083754,0.102893,0.032967,0.07064,0.711152,0.92912,0.859578,0.694819,0.569122,0.97442,DERMASON
0.065409,0.085482,0.101612,0.033053,0.070648,0.523592,0.919986,0.872529,0.69919,0.559827,0.948103,DERMASON
0.065886,0.090985,0.09493,0.032992,0.070648,0.583809,0.926839,0.868385,0.713223,0.531162,0.974071,DERMASON
0.067401,0.079147,0.11008,0.033313,0.070656,0.717974,0.891741,0.855365,0.682997,0.594789,0.896544,DERMASON
0.072456,0.106559,0.078572,0.033033,0.070673,0.737119,0.923655,0.812825,0.752821,0.457709,0.978449,DERMASON
0.069273,0.080719,0.108002,0.033441,0.07078,0.738973,0.884568,0.840346,0.686451,0.586328,0.917666,DERMASON
0.075169,0.093593,0.092936,0.03342,0.070796,0.474482,0.887758,0.79147,0.719189,0.518534,0.951689,DERMASON
0.072167,0.106836,0.080763,0.033358,0.070886,0.649218,0.899641,0.816865,0.752506,0.45708,0.889041,DERMASON
0.081081,0.111541,0.075447,0.033643,0.070927,0.550665,0.870636,0.745274,0.764294,0.437007,0.918383,DERMASON
0.067286,0.078716,0.109449,0.033189,0.070944,0.817647,0.921543,0.858615,0.680612,0.598207,0.965835,DERMASON
0.066575,0.079261,0.108405,0.033424,0.070976,0.609671,0.897434,0.865007,0.681853,0.59521,0.985503,DERMASON
0.155354,0.073569,0.118981,0.035366,0.071083,0.5992,0.692732,0.284798,0.666887,0.628874,0.837188,DERMASON
0.074149,0.100597,0.086227,0.033622,0.071198,0.667388,0.888069,0.802872,0.735145,0.486108,0.955185,DERMASON
0.072784,0.102156,0.085485,0.033268,0.071222,0.678089,0.928557,0.814328,0.738996,0.478984,0.919751,DERMASON
0.084176,0.069304,0.121196,0.034463,0.071345,0.62535,0.804451,0.724361,0.654887,0.656031,0.973744,DERMASON
0.074706,0.10155,0.087162,0.033853,0.071345,0.501677,0.870989,0.799433,0.736873,0.48212,0.885251,DERMASON
0.068135,0.087543,0.102187,0.033466,0.071419,0.841229,0.917747,0.855056,0.700923,0.551338,0.893205,DERMASON
0.070409,0.065101,0.128643,0.033655,0.071435,0.447845,0.89777,0.835844,0.64381,0.683351,0.891095,DERMASON
0.070853,0.059158,0.136109,0.033738,0.071558,0.665923,0.895594,0.833053,0.628186,0.724006,0.902151,DERMASON
0.069642,0.071122,0.119651,0.033742,0.071566,0.723501,0.8956,0.843354,0.658541,0.645492,0.966264,DERMASON
0.079417,0.114148,0.07369,0.033969,0.071599,0.385522,0.872557,0.763373,0.767674,0.427944,0.937936,DERMASON
0.067688,0.092031,0.097157,0.033544,0.071722,0.848423,0.926127,0.861281,0.710936,0.52915,0.921865,DERMASON
0.066846,0.093444,0.094439,0.033577,0.071788,0.648784,0.926167,0.869079,0.714222,0.522262,0.976845,DERMASON
0.062759,0.062266,0.130642,0.033639,0.071804,0.674432,0.920267,0.90514,0.63503,0.703611,0.981262,DERMASON
0.068986,0.087827,0.100782,0.033556,0.071828,0.576694,0.930741,0.850986,0.699781,0.55113,0.971682,DERMASON
0.08255,0.097493,0.091534,0.034043,0.071853,0.815515,0.878635,0.740643,0.724193,0.502663,0.922279,DERMASON
0.061072,0.06015,0.13452,0.033556,0.071878,0.616301,0.933501,0.920879,0.629349,0.718355,0.940727,DERMASON
0.069802,0.084168,0.104828,0.033709,0.071927,0.531305,0.919437,0.844811,0.690053,0.571018,0.98154,DERMASON
0.061558,0.06093,0.133897,0.033804,0.071927,0.773365,0.909001,0.916901,0.631117,0.713178,0.930619,DERMASON
0.069919,0.093171,0.095509,0.033808,0.071935,0.734646,0.909007,0.843881,0.712851,0.524068,0.956448,DERMASON
0.073696,0.093288,0.095074,0.033808,0.071992,0.745487,0.912219,0.812684,0.712884,0.523657,0.974063,DERMASON
0.068178,0.091715,0.097081,0.033721,0.072041,0.509543,0.924505,0.859582,0.708669,0.531723,0.965561,DERMASON
0.059822,0.065618,0.127338,0.033358,0.072041,0.580067,0.9646,0.933558,0.642515,0.682204,0.966629,DERMASON
0.074019,0.0736,0.121239,0.034109,0.072049,0.545833,0.882403,0.810454,0.662712,0.632054,0.825557,DERMASON
0.072668,0.08838,0.101494,0.03387,0.072066,0.468185,0.909549,0.821778,0.700103,0.548976,0.93646,DERMASON
0.090984,0.094485,0.094037,0.034595,0.072074,0.572738,0.830733,0.678454,0.715541,0.517961,0.970228,DERMASON
0.06461,0.078346,0.111574,0.033738,0.07209,0.630641,0.925444,0.89103,0.674561,0.604183,0.991363,DERMASON
0.075421,0.086108,0.104081,0.034249,0.072115,0.765182,0.870735,0.799437,0.694122,0.561151,0.938225,DERMASON
0.069019,0.094401,0.095431,0.033762,0.072172,0.761279,0.92731,0.853404,0.714876,0.518668,0.923677,DERMASON
0.071839,0.089317,0.100436,0.033923,0.072254,0.63782,0.914207,0.830165,0.701621,0.544679,0.952808,DERMASON
0.058507,0.050379,0.148539,0.033441,0.072254,0.615145,0.967436,0.947353,0.603003,0.790978,0.924167,DERMASON
0.070265,0.095671,0.093126,0.033981,0.072328,0.737778,0.911991,0.844003,0.717374,0.512891,0.97591,DERMASON
0.075623,0.108082,0.080572,0.034063,0.072344,0.486942,0.903857,0.799534,0.748721,0.455619,0.962395,DERMASON
0.068754,0.088547,0.100863,0.033742,0.072352,0.634688,0.939684,0.857076,0.699225,0.548997,0.97838,DERMASON
0.070339,0.078924,0.112678,0.034018,0.072377,0.734432,0.910666,0.843764,0.674756,0.601817,0.943193,DERMASON
0.064021,0.05583,0.142162,0.034237,0.072409,0.624427,0.88855,0.89879,0.61616,0.751007,0.905182,DERMASON
0.066737,0.069924,0.122915,0.034154,0.072458,0.794745,0.900322,0.875335,0.651618,0.656136,0.967493,DERMASON
0.071863,0.100208,0.090243,0.034117,0.072458,0.577533,0.904389,0.831545,0.728251,0.491548,0.905392,DERMASON
0.075754,0.102437,0.087716,0.034381,0.072475,0.457974,0.876437,0.799454,0.733815,0.481249,0.915012,DERMASON
0.071018,0.103646,0.08548,0.033907,0.07254,0.703436,0.93207,0.839284,0.736566,0.475911,0.962251,DERMASON
0.076556,0.086567,0.103476,0.034212,0.072548,0.605671,0.899032,0.793481,0.693328,0.560073,0.977491,DERMASON
0.077469,0.092607,0.098292,0.034496,0.072548,0.448648,0.867954,0.786083,0.708605,0.52876,0.916353,DERMASON
0.064474,0.083156,0.107097,0.033857,0.072581,0.655835,0.939811,0.896154,0.684553,0.57868,0.989265,DERMASON
0.070751,0.07811,0.114524,0.034397,0.072605,0.837897,0.881944,0.842049,0.671681,0.607284,0.925866,DERMASON
0.065518,0.085436,0.104941,0.033849,0.072687,0.532419,0.946684,0.887804,0.689842,0.566584,0.980752,DERMASON
0.069724,0.085537,0.106839,0.033997,0.072712,0.482668,0.931717,0.851606,0.689987,0.566118,0.900594,DERMASON
0.066383,0.072123,0.120584,0.033981,0.07281,0.592149,0.93903,0.881207,0.655654,0.64372,0.983564,DERMASON
0.06843,0.092458,0.098341,0.033927,0.072818,0.837588,0.94539,0.863524,0.706995,0.530332,0.943109,DERMASON
0.076335,0.108233,0.081405,0.034228,0.072842,0.618307,0.913691,0.797504,0.746736,0.456323,0.960676,DERMASON
0.071715,0.10309,0.087037,0.034125,0.072916,0.767625,0.929119,0.836331,0.733399,0.479504,0.951157,DERMASON
0.076218,0.095699,0.094842,0.034331,0.072924,0.434979,0.906972,0.799083,0.714696,0.514526,0.951521,DERMASON
0.073991,0.107142,0.082622,0.034171,0.072949,0.746784,0.92597,0.817574,0.743478,0.461399,0.964665,DERMASON
0.068473,0.095427,0.094764,0.034154,0.073063,0.553052,0.934187,0.865081,0.713371,0.516275,0.978407,DERMASON
0.070222,0.091584,0.099588,0.034525,0.073063,0.600516,0.89355,0.85011,0.703672,0.535511,0.951018,DERMASON
0.073646,0.110769,0.07905,0.034051,0.073128,0.715592,0.949184,0.821817,0.751782,0.446151,0.975562,DERMASON
0.074444,0.104955,0.085393,0.034406,0.073193,0.587107,0.913924,0.815706,0.736806,0.471818,0.961816,DERMASON
0.070911,0.072855,0.122789,0.034434,0.073234,0.662989,0.913048,0.845592,0.655655,0.640726,0.89639,DERMASON
0.082414,0.115676,0.074423,0.034484,0.073259,0.769739,0.909006,0.752062,0.763537,0.426,0.97611,DERMASON
0.066758,0.078556,0.1152,0.034422,0.073267,0.502494,0.916228,0.881563,0.66989,0.606929,0.931987,DERMASON
0.083688,0.119035,0.071354,0.034682,0.07334,0.728294,0.891959,0.742728,0.77161,0.412688,0.974134,DERMASON
0.072535,0.099878,0.090996,0.03441,0.07334,0.833156,0.921692,0.832727,0.723319,0.495644,0.960411,DERMASON
0.064168,0.069569,0.12579,0.034348,0.073357,0.659337,0.929382,0.905092,0.64684,0.661596,0.944926,DERMASON
0.073278,0.079288,0.114701,0.034826,0.073365,0.641419,0.877611,0.826704,0.671304,0.603039,0.925776,DERMASON
0.065435,0.077418,0.116595,0.034525,0.073487,0.738534,0.917273,0.894919,0.666054,0.614294,0.947478,DERMASON
0.069874,0.097166,0.094031,0.034484,0.073585,0.7787,0.927261,0.857159,0.715355,0.509335,0.973774,DERMASON
0.083456,0.112587,0.078402,0.034851,0.073593,0.787862,0.887661,0.746391,0.75415,0.439688,0.962957,DERMASON
0.08767,0.110859,0.082563,0.035143,0.073593,0.503867,0.85588,0.714042,0.749799,0.447015,0.858153,DERMASON
0.066591,0.079359,0.114367,0.034496,0.073626,0.743277,0.928188,0.885873,0.670332,0.603505,0.957193,DERMASON
0.075026,0.100081,0.093693,0.034641,0.073675,0.665516,0.915142,0.814576,0.722281,0.495654,0.865372,DERMASON
0.076669,0.087916,0.10569,0.034991,0.073675,0.697257,0.876967,0.8011,0.691658,0.556465,0.917056,DERMASON
0.069401,0.082968,0.110912,0.034632,0.073699,0.51425,0.91741,0.862106,0.679092,0.583365,0.934537,DERMASON
0.07769,0.108152,0.082781,0.034517,0.073724,0.415305,0.931406,0.793165,0.742368,0.459082,0.977066,DERMASON
0.066655,0.077367,0.117113,0.03455,0.073732,0.582575,0.928252,0.886153,0.664851,0.615428,0.949235,DERMASON
0.064411,0.070602,0.125807,0.034418,0.07374,0.719824,0.943163,0.906011,0.647789,0.656473,0.926271,DERMASON
0.075497,0.089613,0.102896,0.035201,0.073879,0.578848,0.86551,0.81225,0.69501,0.548192,0.97078,DERMASON
0.076654,0.105072,0.086665,0.034781,0.073879,0.417757,0.911226,0.802764,0.733892,0.473205,0.958378,DERMASON
0.072315,0.083546,0.109856,0.034805,0.073887,0.682396,0.908983,0.838799,0.679714,0.580776,0.965864,DERMASON
0.077419,0.101795,0.091798,0.034797,0.073895,0.395207,0.910338,0.796658,0.725573,0.488261,0.886905,DERMASON
0.077208,0.105905,0.085802,0.034669,0.073984,0.494245,0.929305,0.799051,0.73549,0.469759,0.967292,DERMASON
0.069122,0.093651,0.099508,0.034867,0.074009,0.689627,0.909067,0.866933,0.704572,0.527942,0.938181,DERMASON
0.077889,0.10743,0.084841,0.034768,0.074017,0.408085,0.920316,0.793771,0.739173,0.463062,0.944202,DERMASON
0.069075,0.084449,0.110217,0.03481,0.074147,0.74891,0.923098,0.868424,0.680824,0.576654,0.930806,DERMASON
0.076121,0.101151,0.091881,0.034966,0.074188,0.501184,0.90829,0.809484,0.722597,0.492105,0.935808,DERMASON
0.065526,0.071955,0.124416,0.034834,0.074196,0.798305,0.923128,0.89979,0.649227,0.649661,0.953619,DERMASON
0.064916,0.080643,0.113355,0.034608,0.074229,0.681524,0.949748,0.905454,0.670906,0.598175,0.987271,DERMASON
0.071001,0.095165,0.097902,0.034847,0.074229,0.701261,0.923599,0.852574,0.707375,0.521055,0.954527,DERMASON
0.074171,0.088152,0.105573,0.034999,0.074245,0.788503,0.90788,0.826033,0.689689,0.557017,0.957652,DERMASON
0.076902,0.102856,0.090674,0.035601,0.07427,0.598764,0.844033,0.803713,0.726502,0.484414,0.917914,DERMASON
0.081111,0.089431,0.105298,0.035366,0.074359,0.810819,0.874398,0.770493,0.692391,0.550639,0.919797,DERMASON
0.074676,0.0895,0.105398,0.035209,0.074424,0.556161,0.895009,0.823215,0.692269,0.550486,0.917924,DERMASON
0.074288,0.092241,0.102251,0.035304,0.074449,0.448345,0.886082,0.826623,0.699038,0.536409,0.924482,DERMASON
0.07089,0.077885,0.118734,0.034983,0.074465,0.50185,0.921947,0.85536,0.662946,0.614887,0.920241,DERMASON
0.079476,0.089715,0.105052,0.035663,0.074498,0.673739,0.850024,0.784581,0.69248,0.54959,0.928228,DERMASON
0.068982,0.073088,0.123006,0.035251,0.074522,0.624151,0.895976,0.872181,0.650665,0.643826,0.981945,DERMASON
0.063001,0.06502,0.133505,0.035007,0.074571,0.654769,0.925158,0.925331,0.630222,0.69556,0.963,DERMASON
0.075237,0.093711,0.100752,0.035292,0.074611,0.582494,0.896489,0.820004,0.701989,0.529463,0.933122,DERMASON
0.07829,0.116957,0.076539,0.035321,0.074701,0.471631,0.898344,0.795683,0.759845,0.424516,0.946538,DERMASON
0.068448,0.08955,0.105049,0.034991,0.074742,0.780975,0.936499,0.878537,0.690973,0.551211,0.955736,DERMASON
0.068655,0.098029,0.09553,0.034801,0.074774,0.459341,0.959046,0.876995,0.712072,0.508658,0.969507,DERMASON
0.069461,0.080669,0.115215,0.035197,0.074831,0.717932,0.919036,0.870479,0.668324,0.600031,0.960468,DERMASON
0.067803,0.077409,0.118967,0.035168,0.074864,0.639252,0.923991,0.885113,0.660017,0.619033,0.965778,DERMASON
0.069219,0.083601,0.111756,0.035218,0.074904,0.527129,0.920876,0.87314,0.675345,0.583786,0.969534,DERMASON
0.063883,0.063076,0.137134,0.035032,0.075018,0.831163,0.947448,0.921021,0.62347,0.710315,0.95421,DERMASON
0.072716,0.090565,0.104371,0.035539,0.075026,0.772911,0.892774,0.844247,0.692237,0.546808,0.960526,DERMASON
0.078588,0.084804,0.111158,0.035502,0.075091,0.714775,0.900413,0.79621,0.677529,0.577759,0.953348,DERMASON
0.075496,0.084093,0.112307,0.035618,0.075148,0.755216,0.891081,0.821964,0.6755,0.581855,0.944395,DERMASON
0.076862,0.111009,0.083795,0.035073,0.075164,0.825882,0.951124,0.810836,0.742758,0.450593,0.926749,DERMASON
0.069167,0.06066,0.140441,0.035329,0.075213,0.659201,0.925999,0.876029,0.616609,0.727701,0.961763,DERMASON
0.078106,0.101322,0.093257,0.035799,0.07527,0.742444,0.878259,0.801473,0.718041,0.494412,0.958548,DERMASON
0.077806,0.105719,0.090763,0.035688,0.07527,0.341276,0.890281,0.80392,0.729035,0.474172,0.869768,DERMASON
0.071908,0.080762,0.115756,0.035634,0.07527,0.688401,0.896078,0.852982,0.666634,0.600964,0.970272,DERMASON
0.070621,0.083401,0.113092,0.035362,0.075335,0.805227,0.92921,0.864461,0.672945,0.586303,0.960026,DERMASON
0.07726,0.107531,0.088027,0.035259,0.075335,0.474872,0.940425,0.808875,0.733262,0.466246,0.911462,DERMASON
0.077189,0.09176,0.103546,0.035721,0.075368,0.722234,0.892137,0.809699,0.693694,0.541693,0.967974,DERMASON
0.070248,0.084586,0.112382,0.035378,0.075416,0.67626,0.931947,0.868299,0.675551,0.580004,0.940457,DERMASON
0.068557,0.084964,0.110748,0.035378,0.075449,0.679468,0.933759,0.883181,0.676351,0.578033,0.99172,DERMASON
0.086943,0.10927,0.090553,0.036327,0.075514,0.337656,0.835047,0.733493,0.736774,0.459076,0.744157,DERMASON
0.067323,0.079032,0.118831,0.035432,0.075546,0.589023,0.933367,0.894732,0.661108,0.611852,0.950748,DERMASON
0.085343,0.10345,0.09435,0.036141,0.075636,0.454314,0.861696,0.74672,0.721677,0.485548,0.848567,DERMASON
0.07145,0.077767,0.121059,0.035663,0.075684,0.577286,0.916004,0.860103,0.65735,0.619721,0.932799,DERMASON
0.073041,0.103862,0.090839,0.035477,0.075701,0.673319,0.937039,0.846735,0.722406,0.483836,0.98318,DERMASON
0.072858,0.073399,0.126142,0.035976,0.075717,0.711027,0.883949,0.848404,0.646309,0.646115,0.941214,DERMASON
0.076821,0.115118,0.081106,0.035547,0.075725,0.820187,0.930784,0.815438,0.750382,0.43473,0.910717,DERMASON
0.074694,0.105458,0.089203,0.035432,0.075749,0.613826,0.944687,0.833237,0.726164,0.47669,0.986124,DERMASON
0.080994,0.114366,0.080776,0.035745,0.075757,0.783706,0.911142,0.781855,0.748353,0.437946,0.959899,DERMASON
0.074726,0.111184,0.084385,0.035527,0.075798,0.827349,0.937094,0.833343,0.740223,0.451546,0.94547,DERMASON
0.06979,0.093057,0.103002,0.035688,0.075798,0.792532,0.91965,0.875249,0.695002,0.536376,0.966584,DERMASON
0.077494,0.100417,0.098099,0.035531,0.075806,0.821085,0.937099,0.810529,0.713326,0.500232,0.84034,DERMASON
0.073312,0.098831,0.097503,0.035651,0.075822,0.721614,0.925028,0.845392,0.709294,0.507867,0.936812,DERMASON
0.074273,0.074672,0.128239,0.036055,0.075936,0.685622,0.887673,0.838194,0.648543,0.639106,0.817296,DERMASON
0.069666,0.082203,0.115806,0.035593,0.075985,0.623853,0.940332,0.877789,0.667109,0.595147,0.959418,DERMASON
0.07835,0.098874,0.096875,0.036013,0.076041,0.772428,0.897975,0.805329,0.708406,0.508301,0.978877,DERMASON
0.072418,0.079854,0.118922,0.035894,0.076041,0.627175,0.910886,0.854653,0.661005,0.608758,0.949033,DERMASON
0.074466,0.094651,0.102265,0.036088,0.076098,0.65144,0.893127,0.837828,0.697626,0.529238,0.949437,DERMASON
0.072728,0.098556,0.098433,0.035663,0.076106,0.851759,0.939504,0.852527,0.707318,0.510028,0.93351,DERMASON
0.116374,0.085288,0.112722,0.03732,0.076123,0.719358,0.762951,0.532236,0.67419,0.578434,0.951903,DERMASON
0.068799,0.08748,0.110625,0.035655,0.076155,0.812894,0.943111,0.886656,0.679509,0.566638,0.938461,DERMASON
0.066111,0.0824,0.11609,0.035729,0.076179,0.649864,0.936414,0.91048,0.666747,0.594682,0.954768,DERMASON
0.0668,0.075154,0.124082,0.035815,0.07622,0.785286,0.929288,0.9047,0.648528,0.637166,0.980041,DERMASON
0.077892,0.105412,0.090927,0.036026,0.076228,0.814784,0.907004,0.810481,0.723838,0.478242,0.954149,DERMASON
0.071144,0.084803,0.112719,0.036026,0.076244,0.576862,0.907905,0.867095,0.672449,0.58149,0.984245,DERMASON
0.071255,0.09849,0.098311,0.035667,0.076252,0.456254,0.947191,0.866214,0.706492,0.510776,0.953363,DERMASON
0.072003,0.083728,0.114411,0.036252,0.076285,0.684639,0.885723,0.860075,0.669594,0.587582,0.969131,DERMASON
0.081947,0.125877,0.070308,0.035865,0.076293,0.687339,0.927992,0.778255,0.774487,0.393537,0.971786,DERMASON
0.076941,0.105068,0.090517,0.035737,0.076309,0.712497,0.942746,0.818897,0.72261,0.480032,0.993178,DERMASON
0.072588,0.091768,0.105218,0.036009,0.076309,0.519972,0.913291,0.855287,0.689502,0.544547,0.97561,DERMASON
0.076417,0.092678,0.105189,0.036302,0.076358,0.444575,0.884449,0.823595,0.69155,0.540022,0.939497,DERMASON
0.067406,0.081233,0.117212,0.035766,0.07639,0.780013,0.944131,0.900715,0.662925,0.601999,0.981263,DERMASON
0.077905,0.099548,0.096812,0.035956,0.076398,0.487533,0.924041,0.811661,0.708464,0.506101,0.98043,DERMASON
0.076581,0.096712,0.100445,0.036265,0.076398,0.477244,0.890688,0.822547,0.701407,0.51989,0.956316,DERMASON
0.071228,0.081553,0.117849,0.036178,0.076398,0.696195,0.90001,0.867585,0.663685,0.600203,0.941632,DERMASON
0.071767,0.08583,0.112467,0.0361,0.076431,0.692327,0.910256,0.863228,0.674186,0.576456,0.962214,DERMASON
0.077407,0.091359,0.107217,0.036615,0.076431,0.508934,0.854885,0.815988,0.687941,0.54704,0.922421,DERMASON
0.073784,0.103681,0.092628,0.036298,0.076447,0.53829,0.889838,0.84625,0.718524,0.486786,0.976439,DERMASON
0.075186,0.090323,0.106759,0.036096,0.076455,0.564654,0.912052,0.834561,0.685257,0.552507,0.990169,DERMASON
0.073569,0.100092,0.097157,0.035865,0.076528,0.45131,0.941076,0.848684,0.709227,0.503877,0.952385,DERMASON
0.077825,0.107389,0.089449,0.036195,0.076536,0.503668,0.905882,0.813363,0.727338,0.470193,0.95498,DERMASON
0.074129,0.087535,0.112236,0.0365,0.076544,0.573131,0.873531,0.844099,0.677928,0.567578,0.902523,DERMASON
0.07398,0.105804,0.093563,0.036327,0.076649,0.741096,0.897971,0.846162,0.722873,0.477643,0.860408,DERMASON
0.068674,0.087148,0.111437,0.03589,0.076682,0.731725,0.946966,0.891914,0.676359,0.570102,0.963673,DERMASON
0.075413,0.110105,0.087122,0.035976,0.076698,0.578964,0.93849,0.834534,0.73334,0.458651,0.948591,DERMASON
0.081029,0.120469,0.076608,0.03596,0.076706,0.673588,0.940726,0.788676,0.759058,0.415527,0.956953,DERMASON
0.073085,0.086889,0.111437,0.036372,0.07673,0.54433,0.897586,0.854346,0.6755,0.571661,0.979534,DERMASON
0.069336,0.082088,0.117062,0.036063,0.076739,0.779444,0.931378,0.886592,0.663535,0.598293,0.975876,DERMASON
0.081674,0.124395,0.07272,0.036083,0.076747,0.738798,0.9296,0.783811,0.768619,0.400299,0.964552,DERMASON
0.085967,0.125437,0.072986,0.036252,0.076836,0.403402,0.916304,0.750665,0.770782,0.396533,0.91626,DERMASON
0.070846,0.092129,0.107434,0.035873,0.076909,0.455514,0.961386,0.874867,0.687727,0.544535,0.917474,DERMASON
0.078015,0.108741,0.089278,0.036178,0.076949,0.78272,0.93061,0.81494,0.728789,0.465323,0.936759,DERMASON
0.07278,0.089879,0.109027,0.036339,0.07699,0.617828,0.915515,0.858952,0.681784,0.556508,0.961427,DERMASON
0.071182,0.084702,0.114678,0.036545,0.076998,0.748318,0.893794,0.872673,0.668897,0.584496,0.971375,DERMASON
0.075888,0.097106,0.101962,0.036722,0.077006,0.642777,0.875235,0.832939,0.69965,0.519757,0.925348,DERMASON
0.069485,0.081851,0.117796,0.036096,0.077022,0.741951,0.943574,0.887539,0.661717,0.600574,0.980555,DERMASON
0.087999,0.106441,0.092534,0.036966,0.077054,0.445849,0.851927,0.736592,0.722595,0.475889,0.908406,DERMASON
0.071791,0.067236,0.138654,0.036937,0.077054,0.495586,0.855006,0.86789,0.625311,0.690126,0.860507,DERMASON
0.075066,0.098824,0.099436,0.03645,0.077087,0.773138,0.908922,0.840422,0.703546,0.511612,0.959586,DERMASON
0.077944,0.092705,0.108198,0.036545,0.077095,0.504838,0.899177,0.816637,0.688329,0.542145,0.875523,DERMASON
0.072146,0.082103,0.118188,0.036125,0.077119,0.548985,0.945855,0.865363,0.66192,0.599466,0.961149,DERMASON
0.073359,0.086518,0.112865,0.03629,0.077135,0.530006,0.92894,0.855175,0.672802,0.574969,0.971822,DERMASON
0.082099,0.105357,0.093448,0.036702,0.077135,0.667626,0.884611,0.783322,0.719534,0.481035,0.924095,DERMASON
0.068703,0.081744,0.118607,0.036302,0.077208,0.66633,0.931651,0.895835,0.660643,0.601805,0.968342,DERMASON
0.076863,0.093514,0.104919,0.036768,0.077232,0.580023,0.88292,0.826591,0.689722,0.53843,0.983871,DERMASON
0.070539,0.073844,0.127959,0.036426,0.077313,0.612395,0.924158,0.880699,0.640607,0.648996,0.978836,DERMASON
0.067645,0.07041,0.131998,0.036322,0.07737,0.706108,0.938417,0.906424,0.631857,0.670724,0.989751,DERMASON
0.078633,0.108151,0.091596,0.03659,0.077427,0.804744,0.912696,0.813506,0.725122,0.469255,0.903335,DERMASON
0.071338,0.079148,0.121884,0.036689,0.077427,0.563137,0.902069,0.874698,0.653266,0.617532,0.977101,DERMASON
0.070844,0.086802,0.113539,0.036599,0.077524,0.677462,0.917191,0.879714,0.671804,0.57467,0.963141,DERMASON
