@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7-13,16-17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.118323,0.063056,0.126683,0.751657,0.936074,0.858457,0.575019,0.565663,0.987046,DERMASON
0.121506,0.062809,0.12669,0.78534,0.958363,0.834283,0.401802,0.637091,0.984061,DERMASON
0.138453,0.064042,0.126749,0.558974,0.852776,0.713405,0.460092,0.611744,0.896693,DERMASON
0.119486,0.063081,0.126764,0.661765,0.937938,0.850118,0.486375,0.600751,0.985683,DERMASON
0.127091,0.063184,0.126808,0.52083,0.931036,0.793712,0.37676,0.648113,0.937643,DERMASON
0.116246,0.063106,0.126815,0.785356,0.938329,0.875466,0.606039,0.553703,0.924445,DERMASON
0.123849,0.063262,0.126873,0.401959,0.92743,0.818016,0.407469,0.634231,0.942342,DERMASON
0.120613,0.063283,0.126939,0.799287,0.928921,0.842771,0.44968,0.615801,0.952587,DERMASON
0.123307,0.063534,0.126961,0.729619,0.907859,0.822653,0.470118,0.607137,0.969063,DERMASON
0.11742,0.063258,0.126998,0.531564,0.934049,0.867643,0.537665,0.579624,0.942636,DERMASON
0.123251,0.063671,0.127013,0.739866,0.898467,0.823431,0.431086,0.623642,0.845664,DERMASON
0.127655,0.063188,0.127042,0.794948,0.942452,0.791202,0.381727,0.64541,0.94768,DERMASON
0.117218,0.063229,0.127042,0.54472,0.938807,0.869524,0.490553,0.598518,0.963036,DERMASON
0.11298,0.062953,0.127049,0.816749,0.963634,0.90287,0.582401,0.562197,0.940675,DERMASON
0.128705,0.063873,0.127115,0.527275,0.885875,0.784092,0.532907,0.581295,0.961131,DERMASON
0.122253,0.063551,0.127159,0.746638,0.916323,0.831913,0.540684,0.578144,0.967127,DERMASON
0.130424,0.063629,0.127225,0.616209,0.912734,0.772488,0.505727,0.59199,0.951012,DERMASON
0.117565,0.063267,0.127225,0.835454,0.944727,0.868129,0.568572,0.567174,0.94938,DERMASON
0.113967,0.063287,0.12732,0.615878,0.947687,0.896976,0.570331,0.566329,0.967701,DERMASON
0.120635,0.063592,0.127335,0.665239,0.921506,0.845356,0.502001,0.593302,0.96141,DERMASON
0.115247,0.063534,0.127349,0.544623,0.927324,0.887091,0.605331,0.55303,0.970213,DERMASON
0.143304,0.065043,0.127408,0.705606,0.798598,0.685113,0.472274,0.605409,0.949487,DERMASON
0.166655,0.065649,0.127415,0.737094,0.74682,0.54082,0.401553,0.635816,0.913423,DERMASON
0.116899,0.063279,0.12743,0.577725,0.953935,0.874742,0.531336,0.581349,0.954068,DERMASON
0.114845,0.063299,0.127444,0.560857,0.952848,0.890932,0.569678,0.566359,0.980081,DERMASON
0.123014,0.063753,0.127481,0.634116,0.914699,0.828435,0.5126,0.588746,0.958043,DERMASON
0.116576,0.063328,0.127532,0.674974,0.954709,0.877985,0.528062,0.582464,0.985154,DERMASON
0.119612,0.063386,0.127591,0.52692,0.952549,0.854944,0.51999,0.585578,0.963023,DERMASON
0.122188,0.063934,0.127598,0.479479,0.904632,0.835444,0.532004,0.580781,0.938216,DERMASON
0.130701,0.06447,0.127613,0.795017,0.858509,0.773103,0.415977,0.629083,0.836646,DERMASON
0.124464,0.063736,0.127649,0.495483,0.924584,0.818776,0.45234,0.613344,0.968018,DERMASON
0.117999,0.063547,0.127656,0.517213,0.941659,0.867813,0.50931,0.589753,0.961568,DERMASON
0.126466,0.063807,0.127708,0.736595,0.921354,0.804406,0.489879,0.597571,0.971789,DERMASON
0.123019,0.063782,0.127759,0.657277,0.926095,0.830314,0.439533,0.6186,0.963642,DERMASON
0.139002,0.064874,0.127766,0.584819,0.831052,0.716263,0.457311,0.611022,0.873521,DERMASON
0.118206,0.063584,0.127817,0.674709,0.946464,0.86735,0.518278,0.585853,0.970198,DERMASON
0.121117,0.064054,0.127839,0.559422,0.906229,0.845215,0.522342,0.584188,0.966219,DERMASON
0.116749,0.063365,0.127839,0.472003,0.966872,0.878819,0.517267,0.586219,0.956903,DERMASON
0.116695,0.06358,0.12789,0.560551,0.950499,0.879599,0.549444,0.573398,0.969527,DERMASON
0.12375,0.063864,0.127934,0.542049,0.927641,0.82606,0.445918,0.615542,0.968673,DERMASON
0.120048,0.063815,0.127963,0.586755,0.933459,0.854226,0.514573,0.587075,0.953762,DERMASON
0.116825,0.063761,0.128029,0.565153,0.941477,0.87957,0.621801,0.545746,0.983136,DERMASON
0.146973,0.064602,0.128095,0.800771,0.871094,0.665417,0.234023,0.714727,0.903566,DERMASON
0.127792,0.064511,0.128212,0.63742,0.884838,0.798137,0.426741,0.623262,0.962523,DERMASON
0.119341,0.064087,0.128226,0.458563,0.922731,0.861485,0.575289,0.562825,0.909451,DERMASON
0.118902,0.063621,0.128277,0.699674,0.966316,0.865222,0.494793,0.594515,0.942346,DERMASON
0.122956,0.064153,0.128314,0.852426,0.921334,0.834634,0.537639,0.577266,0.946232,DERMASON
0.112992,0.06365,0.128321,0.80272,0.965969,0.911943,0.555188,0.570393,0.986244,DERMASON
0.116646,0.063699,0.128365,0.533501,0.963803,0.883358,0.565139,0.566469,0.980313,DERMASON
0.114423,0.064417,0.128365,0.725753,0.900785,0.900862,0.746469,0.501562,0.887223,DERMASON
0.127119,0.064478,0.128453,0.506872,0.899761,0.804688,0.512723,0.586931,0.935593,DERMASON
0.129662,0.064573,0.12846,0.477368,0.891845,0.786257,0.384271,0.641536,0.911245,DERMASON
0.117882,0.063761,0.12846,0.85947,0.963114,0.874404,0.515481,0.58581,0.960296,DERMASON
0.126135,0.064215,0.128475,0.455062,0.923955,0.812073,0.399848,0.634552,0.935934,DERMASON
0.113451,0.063827,0.12857,0.770325,0.962795,0.910068,0.558893,0.568516,0.981798,DERMASON
0.121423,0.064029,0.12857,0.576866,0.945004,0.847983,0.490658,0.595673,0.981598,DERMASON
0.11824,0.064046,0.128584,0.671315,0.944285,0.872499,0.532031,0.578994,0.971745,DERMASON
0.118212,0.063934,0.128591,0.632138,0.954447,0.872774,0.537716,0.576739,0.952012,DERMASON
0.118948,0.063856,0.128613,0.75538,0.962449,0.867233,0.475479,0.60185,0.979853,DERMASON
0.13127,0.064577,0.128621,0.436659,0.899509,0.775788,0.414056,0.628015,0.909118,DERMASON
0.120733,0.06447,0.128628,0.49291,0.909241,0.853644,0.630062,0.541685,0.908466,DERMASON
0.124881,0.064359,0.128643,0.809805,0.919713,0.82251,0.516542,0.585055,0.960571,DERMASON
0.122263,0.064223,0.12865,0.499239,0.932005,0.842184,0.497591,0.592695,0.978852,DERMASON
0.126192,0.064359,0.128818,0.454473,0.928479,0.813994,0.479752,0.599705,0.9369,DERMASON
0.119105,0.064483,0.128854,0.811962,0.919473,0.867719,0.616391,0.546307,0.966387,DERMASON
0.119073,0.064276,0.129073,0.70885,0.9485,0.869509,0.591783,0.555087,0.969219,DERMASON
0.127649,0.064623,0.129109,0.825184,0.919978,0.80528,0.467956,0.604066,0.95849,DERMASON
0.127595,0.064569,0.129146,0.55266,0.92649,0.805919,0.412754,0.627593,0.976537,DERMASON
0.133506,0.065381,0.129262,0.523338,0.861605,0.764175,0.456838,0.608445,0.956914,DERMASON
0.121642,0.064441,0.129321,0.806619,0.946444,0.851556,0.479431,0.598915,0.943907,DERMASON
0.127269,0.065204,0.12935,0.772452,0.881335,0.809699,0.52721,0.579528,0.940137,DERMASON
0.119567,0.064586,0.129386,0.510948,0.937082,0.867908,0.510665,0.586068,0.947363,DERMASON
0.117838,0.064598,0.129459,0.7725,0.939646,0.88182,0.550827,0.570062,0.948356,DERMASON
0.124339,0.064796,0.129481,0.654839,0.92343,0.832323,0.470093,0.602492,0.970628,DERMASON
0.1206,0.064656,0.12951,0.778666,0.937144,0.860834,0.546912,0.571495,0.948989,DERMASON
0.119213,0.064874,0.129525,0.793321,0.918775,0.871609,0.586594,0.556251,0.89136,DERMASON
0.115143,0.064602,0.129547,0.781411,0.94366,0.903626,0.583647,0.557326,0.964962,DERMASON
0.122702,0.065076,0.129583,0.722046,0.904075,0.845344,0.538762,0.574554,0.987414,DERMASON
0.130949,0.064907,0.12959,0.376985,0.919172,0.784591,0.388186,0.63762,0.926015,DERMASON
0.12068,0.064817,0.129605,0.653934,0.92782,0.86089,0.560762,0.565959,0.942141,DERMASON
0.117846,0.064639,0.129627,0.566423,0.944421,0.882943,0.546531,0.571436,0.985965,DERMASON
0.132349,0.065493,0.129649,0.714334,0.871184,0.77496,0.454709,0.608627,0.964408,DERMASON
0.125622,0.064796,0.129685,0.687349,0.933627,0.82416,0.493424,0.592508,0.931907,DERMASON
0.125986,0.06541,0.129729,0.693689,0.882319,0.821761,0.528315,0.578411,0.916265,DERMASON
0.117244,0.064672,0.129736,0.803822,0.947,0.888427,0.551245,0.569408,0.976239,DERMASON
0.125945,0.065039,0.129751,0.611203,0.915669,0.822211,0.52,0.581675,0.866833,DERMASON
0.125385,0.064965,0.129758,0.781658,0.922504,0.826427,0.551761,0.569169,0.975926,DERMASON
0.131785,0.0652,0.129816,0.460668,0.904938,0.780109,0.408195,0.628327,0.933962,DERMASON
0.124272,0.065035,0.12986,0.467594,0.921482,0.83544,0.498731,0.590031,0.960429,DERMASON
0.130467,0.065155,0.129933,0.412408,0.914698,0.790364,0.466838,0.603018,0.857701,DERMASON
0.120103,0.065031,0.129947,0.61062,0.926205,0.867718,0.563724,0.564215,0.969037,DERMASON
0.128937,0.065352,0.129998,0.49297,0.900752,0.801901,0.559658,0.565689,0.932393,DERMASON
0.12041,0.065068,0.129998,0.505576,0.925514,0.865717,0.542427,0.572378,0.943816,DERMASON
0.120238,0.065113,0.130035,0.749758,0.923377,0.867299,0.627727,0.540114,0.981819,DERMASON
0.125192,0.06501,0.130144,0.731771,0.937823,0.830514,0.4609,0.605111,0.964581,DERMASON
0.120591,0.064895,0.13018,0.523591,0.949731,0.8656,0.558709,0.565734,0.901584,DERMASON
0.123279,0.065344,0.130202,0.624303,0.911628,0.845279,0.625103,0.540783,0.983475,DERMASON
0.130211,0.065521,0.130224,0.518472,0.897318,0.794172,0.422251,0.62143,0.901468,DERMASON
0.121477,0.065023,0.130289,0.463717,0.944015,0.859582,0.487328,0.593899,0.967177,DERMASON
0.127106,0.0648,0.130289,0.804942,0.963493,0.817312,0.362849,0.647735,0.97057,DERMASON
0.125347,0.065476,0.130296,0.532364,0.904879,0.830411,0.508818,0.585168,0.973915,DERMASON
0.11682,0.065262,0.130333,0.669192,0.925337,0.896003,0.60714,0.547164,0.906807,DERMASON
0.121948,0.065319,0.130347,0.753114,0.921038,0.856389,0.49541,0.590496,0.961336,DERMASON
0.131704,0.065221,0.130347,0.490368,0.929655,0.784243,0.404427,0.628981,0.9651,DERMASON
0.125178,0.065254,0.130355,0.480215,0.927145,0.832074,0.455739,0.606889,0.940758,DERMASON
0.13869,0.065456,0.130376,0.692602,0.910658,0.735355,0.317724,0.668608,0.897374,DERMASON
0.124061,0.065336,0.130435,0.714922,0.923957,0.841003,0.502927,0.587292,0.945103,DERMASON
0.130322,0.065385,0.130456,0.650314,0.920741,0.794939,0.456715,0.606291,0.95361,DERMASON
0.116286,0.065052,0.130478,0.734215,0.950947,0.901246,0.555286,0.566528,0.973178,DERMASON
0.123749,0.065229,0.130486,0.778273,0.935837,0.843701,0.515433,0.582176,0.974111,DERMASON
0.126357,0.065146,0.130675,0.46149,0.952476,0.825494,0.421481,0.62092,0.957862,DERMASON
0.121117,0.06515,0.130682,0.563536,0.952479,0.865083,0.560805,0.564042,0.989246,DERMASON
0.119038,0.065212,0.130711,0.768355,0.948533,0.88134,0.535046,0.574002,0.96316,DERMASON
0.128228,0.065653,0.130711,0.523391,0.910143,0.811929,0.485098,0.594045,0.920173,DERMASON
0.121872,0.065719,0.13074,0.496903,0.90587,0.859711,0.54962,0.56826,0.934155,DERMASON
0.125135,0.065464,0.130755,0.800877,0.928795,0.835147,0.507489,0.584877,0.947607,DERMASON
0.126053,0.065707,0.130813,0.776773,0.910562,0.828701,0.53225,0.57492,0.978886,DERMASON
0.119577,0.065266,0.130827,0.729707,0.949666,0.877981,0.553184,0.566724,0.917382,DERMASON
0.122934,0.065427,0.130835,0.786504,0.936013,0.852292,0.506531,0.585118,0.976244,DERMASON
0.119725,0.065385,0.130878,0.64505,0.941781,0.877189,0.636014,0.535661,0.971467,DERMASON
0.118696,0.065406,0.130893,0.504072,0.94071,0.88529,0.578393,0.556959,0.942957,DERMASON
0.119712,0.065418,0.130914,0.768818,0.940721,0.877551,0.520452,0.579407,0.957089,DERMASON
0.120471,0.065398,0.130994,0.606545,0.946507,0.872246,0.556241,0.565249,0.956308,DERMASON
0.127884,0.065554,0.131002,0.52045,0.933229,0.816436,0.466733,0.6011,0.956351,DERMASON
0.118562,0.065282,0.131002,0.767144,0.956939,0.887103,0.523405,0.578078,0.975294,DERMASON
0.121438,0.065324,0.131016,0.793986,0.954067,0.864963,0.541571,0.570904,0.905633,DERMASON
0.121393,0.065493,0.131067,0.705394,0.941872,0.865665,0.524538,0.577512,0.945407,DERMASON
0.125415,0.065703,0.131103,0.64105,0.9254,0.835461,0.489836,0.591396,0.927599,DERMASON
0.117472,0.065472,0.13114,0.644423,0.947293,0.896626,0.593219,0.550948,0.969542,DERMASON
0.127542,0.06586,0.131161,0.789932,0.914701,0.820051,0.465535,0.601306,0.960258,DERMASON
0.123123,0.065567,0.131169,0.478848,0.940486,0.853178,0.517372,0.580177,0.960028,DERMASON
0.125311,0.065674,0.131198,0.764406,0.932613,0.83689,0.510039,0.583056,0.932206,DERMASON
0.126834,0.065934,0.131249,0.825543,0.912609,0.825886,0.506176,0.584515,0.920648,DERMASON
0.1237,0.066078,0.131263,0.516632,0.900844,0.849461,0.564488,0.561606,0.936944,DERMASON
0.115744,0.065216,0.13127,0.685696,0.976137,0.911222,0.54809,0.567916,0.966561,DERMASON
0.121303,0.065946,0.131401,0.666227,0.919128,0.8687,0.571309,0.55876,0.946336,DERMASON
0.125858,0.066424,0.131437,0.508908,0.879614,0.834445,0.457112,0.604321,0.89355,DERMASON
0.128919,0.066235,0.131452,0.715354,0.89669,0.811901,0.499699,0.586761,0.97129,DERMASON
0.118161,0.065649,0.131582,0.684804,0.953956,0.894364,0.570776,0.558646,0.954741,DERMASON
0.125118,0.065732,0.131582,0.468606,0.946781,0.840992,0.475618,0.596359,0.941327,DERMASON
0.12303,0.065756,0.131597,0.709349,0.945354,0.856866,0.510579,0.582123,0.971646,DERMASON
0.12499,0.065934,0.131619,0.655575,0.931043,0.842204,0.503298,0.585008,0.954473,DERMASON
0.133556,0.066688,0.131626,0.562116,0.866279,0.779553,0.468488,0.59923,0.790159,DERMASON
0.124215,0.065843,0.131648,0.517633,0.940362,0.848238,0.516283,0.579754,0.975249,DERMASON
0.113026,0.065802,0.131677,0.714596,0.945392,0.935966,0.665822,0.52367,0.985492,DERMASON
0.128176,0.065954,0.131771,0.72896,0.936844,0.819535,0.456441,0.60399,0.951534,DERMASON
0.133651,0.066367,0.131829,0.789413,0.90405,0.78023,0.413409,0.622268,0.945039,DERMASON
0.119849,0.065851,0.131858,0.665591,0.950134,0.883148,0.522995,0.576712,0.952568,DERMASON
0.125954,0.066412,0.132003,0.445182,0.908784,0.837624,0.48161,0.59313,0.929698,DERMASON
0.121099,0.065905,0.13201,0.681299,0.953069,0.874543,0.590775,0.550353,0.920328,DERMASON
0.128507,0.065901,0.132032,0.507419,0.954512,0.818879,0.429229,0.615052,0.982759,DERMASON
0.124838,0.066263,0.132047,0.582258,0.923773,0.846301,0.538301,0.570356,0.919925,DERMASON
0.12136,0.066111,0.132126,0.742154,0.940954,0.873353,0.551911,0.564927,0.960799,DERMASON
0.124242,0.066329,0.132206,0.655917,0.926,0.851908,0.533112,0.572106,0.94323,DERMASON
0.121638,0.066259,0.132213,0.655627,0.932425,0.871824,0.529294,0.573594,0.946311,DERMASON
0.125756,0.066329,0.132213,0.600339,0.92636,0.840559,0.503527,0.583848,0.932207,DERMASON
0.129308,0.06621,0.132308,0.850776,0.941399,0.81486,0.405808,0.624692,0.901608,DERMASON
0.126252,0.066169,0.132373,0.657104,0.948221,0.837941,0.432164,0.613163,0.961555,DERMASON
0.132231,0.066614,0.132482,0.623956,0.915116,0.794779,0.423182,0.616819,0.95383,DERMASON
0.13228,0.066305,0.132576,0.406833,0.946528,0.795061,0.407767,0.623334,0.964216,DERMASON
0.130935,0.066635,0.132605,0.529073,0.919454,0.804992,0.601478,0.545342,0.94603,DERMASON
0.125781,0.066449,0.132655,0.755141,0.938001,0.843417,0.48065,0.592343,0.95907,DERMASON
0.117198,0.066552,0.132699,0.697815,0.931251,0.909908,0.638868,0.531537,0.936122,DERMASON
0.121894,0.066185,0.132706,0.555879,0.96339,0.873304,0.517314,0.577456,0.980204,DERMASON
0.12684,0.066635,0.132764,0.671501,0.927369,0.836239,0.510284,0.580154,0.944342,DERMASON
0.132655,0.066618,0.1328,0.701933,0.930592,0.793859,0.381264,0.634628,0.921548,DERMASON
0.130226,0.066457,0.13288,0.701312,0.948454,0.81202,0.408055,0.622641,0.971517,DERMASON
0.121841,0.066338,0.132988,0.8027,0.964219,0.875696,0.502307,0.58295,0.970926,DERMASON
0.129629,0.066655,0.133083,0.434324,0.941418,0.81777,0.396882,0.627163,0.973327,DERMASON
0.125007,0.066721,0.13314,0.54673,0.938598,0.852602,0.484615,0.589845,0.951679,DERMASON
0.129787,0.066952,0.13322,0.499429,0.922642,0.817548,0.479053,0.591977,0.96904,DERMASON
0.126144,0.066597,0.133263,0.77165,0.955404,0.844887,0.455043,0.601846,0.953354,DERMASON
0.117048,0.066667,0.133263,0.572753,0.949342,0.915144,0.631668,0.533175,0.981401,DERMASON
0.140638,0.067018,0.133278,0.706438,0.919835,0.740857,0.387317,0.63103,0.858597,DERMASON
0.124538,0.066923,0.133285,0.570817,0.928359,0.857151,0.558347,0.56042,0.965054,DERMASON
0.119992,0.066882,0.133292,0.641863,0.932272,0.892172,0.600993,0.544341,0.961221,DERMASON
0.127378,0.066713,0.133307,0.861672,0.94758,0.835958,0.49723,0.584426,0.905716,DERMASON
0.126935,0.066964,0.133336,0.414844,0.927321,0.839463,0.500216,0.58317,0.922073,DERMASON
0.125402,0.067039,0.133372,0.774038,0.922726,0.851222,0.490368,0.587087,0.951529,DERMASON
0.126592,0.067475,0.133372,0.810816,0.885222,0.842277,0.597004,0.545683,0.855089,DERMASON
0.123964,0.0671,0.133379,0.674395,0.917764,0.862169,0.545818,0.565084,0.971253,DERMASON
0.127814,0.067323,0.133466,0.788074,0.902945,0.833803,0.47494,0.593222,0.940393,DERMASON
0.137603,0.067579,0.133473,0.644731,0.881414,0.763191,0.476847,0.592425,0.928089,DERMASON
0.12679,0.067047,0.133524,0.618051,0.929551,0.841836,0.485716,0.588706,0.936746,DERMASON
0.120946,0.067183,0.133611,0.767172,0.922149,0.886992,0.554367,0.56138,0.948676,DERMASON
0.122798,0.067137,0.133618,0.716976,0.926407,0.872747,0.59633,0.545511,0.982767,DERMASON
0.128138,0.067191,0.133712,0.712973,0.926458,0.833075,0.486978,0.587854,0.979073,DERMASON
0.119693,0.066845,0.133784,0.545839,0.959902,0.897987,0.562561,0.557938,0.978379,DERMASON
0.125465,0.066944,0.133798,0.682178,0.952075,0.853699,0.467367,0.595745,0.984726,DERMASON
0.134728,0.067661,0.133842,0.650088,0.892594,0.785963,0.395821,0.62621,0.907209,DERMASON
0.130313,0.067389,0.1339,0.516066,0.918769,0.8183,0.436258,0.608606,0.899755,DERMASON
0.128586,0.067673,0.134015,0.510919,0.900113,0.831828,0.518513,0.574656,0.936754,DERMASON
0.132091,0.067504,0.134124,0.468335,0.919957,0.806844,0.502031,0.581034,0.966098,DERMASON
0.128059,0.067657,0.134145,0.544822,0.907956,0.836635,0.527487,0.570888,0.96641,DERMASON
0.127903,0.06741,0.134167,0.471814,0.930244,0.837946,0.483074,0.588627,0.938827,DERMASON
0.126116,0.06722,0.134225,0.650439,0.949423,0.851735,0.475211,0.591741,0.9756,DERMASON
0.120235,0.067298,0.134239,0.644744,0.943395,0.896975,0.659709,0.521531,0.939488,DERMASON
0.133504,0.067723,0.134297,0.695106,0.909813,0.797784,0.369627,0.637026,0.906695,DERMASON
0.115869,0.067034,0.134304,0.62102,0.96937,0.932045,0.63809,0.529107,0.935262,DERMASON
0.125611,0.067562,0.13434,0.798748,0.925735,0.856343,0.60535,0.54094,0.96946,DERMASON
0.126127,0.067492,0.134434,0.566961,0.936402,0.853094,0.541852,0.564773,0.961973,DERMASON
0.131848,0.06776,0.134456,0.485245,0.914494,0.810853,0.418797,0.615057,0.953022,DERMASON
0.127787,0.06771,0.13447,0.62716,0.919445,0.84089,0.521106,0.572827,0.982346,DERMASON
0.123533,0.067302,0.134506,0.772332,0.956294,0.873319,0.554697,0.559691,0.967893,DERMASON
0.121344,0.067484,0.134549,0.589165,0.942834,0.890524,0.660313,0.520801,0.960748,DERMASON
0.126518,0.06748,0.134557,0.7982,0.943546,0.851001,0.526005,0.570745,0.935543,DERMASON
0.134177,0.067871,0.134723,0.751155,0.918176,0.795794,0.377158,0.632844,0.887907,DERMASON
0.123314,0.06797,0.134759,0.65657,0.911499,0.876767,0.538102,0.565661,0.977187,DERMASON
0.129834,0.067401,0.134773,0.400982,0.961022,0.827767,0.420543,0.61372,0.943554,DERMASON
0.130764,0.067752,0.134816,0.761742,0.933058,0.821213,0.523272,0.571362,0.96065,DERMASON
0.134755,0.067958,0.13486,0.663682,0.917549,0.792564,0.463631,0.595372,0.974538,DERMASON
0.133118,0.067933,0.134896,0.826624,0.921448,0.804594,0.483081,0.587317,0.888429,DERMASON
0.125668,0.06802,0.13491,0.802161,0.914759,0.859863,0.50874,0.576953,0.946369,DERMASON
0.134236,0.06844,0.134939,0.504741,0.880341,0.796819,0.498805,0.580878,0.950633,DERMASON
0.119304,0.067706,0.134953,0.690322,0.943735,0.909351,0.64475,0.525637,0.95879,DERMASON
0.121394,0.068102,0.134975,0.686329,0.910923,0.893137,0.613887,0.536731,0.950562,DERMASON
0.141498,0.06891,0.134997,0.706602,0.843347,0.746115,0.488599,0.584894,0.854505,DERMASON
0.154798,0.068593,0.135047,0.747081,0.872715,0.65841,0.338035,0.650033,0.95275,DERMASON
0.123092,0.067814,0.135105,0.792431,0.942038,0.880903,0.548963,0.560854,0.933272,DERMASON
0.115455,0.067475,0.135141,0.732599,0.972882,0.941429,0.678677,0.513406,0.969309,DERMASON
0.130958,0.068057,0.135271,0.551787,0.92941,0.822879,0.547471,0.56114,0.971154,DERMASON
0.135102,0.068605,0.135328,0.452782,0.885517,0.793206,0.473417,0.590493,0.934961,DERMASON
0.135443,0.068378,0.135407,0.473064,0.90872,0.7913,0.426672,0.609927,0.936945,DERMASON
0.128344,0.068234,0.135494,0.530056,0.925301,0.843763,0.468948,0.592032,0.971792,DERMASON
0.124673,0.068028,0.13553,0.564523,0.944714,0.87174,0.56617,0.55354,0.978603,DERMASON
0.142501,0.068473,0.135559,0.585009,0.908109,0.742874,0.34629,0.645253,0.898817,DERMASON
0.128574,0.067929,0.135616,0.759778,0.957475,0.842885,0.461024,0.595086,0.973724,DERMASON
0.125388,0.068411,0.13566,0.50414,0.918356,0.867191,0.540587,0.563123,0.955557,DERMASON
0.133209,0.068152,0.135703,0.706311,0.942678,0.809364,0.471106,0.590769,0.98025,DERMASON
0.126166,0.06825,0.135717,0.737111,0.934928,0.86168,0.553043,0.558222,0.950491,DERMASON
0.135708,0.068531,0.135775,0.516435,0.913855,0.79185,0.430712,0.607532,0.972299,DERMASON
0.125241,0.068374,0.13584,0.517311,0.930413,0.869564,0.546738,0.560433,0.932438,DERMASON
0.125176,0.068222,0.135854,0.732087,0.94416,0.87016,0.606294,0.538019,0.953582,DERMASON
0.135582,0.068617,0.135854,0.654869,0.910392,0.793283,0.519684,0.57095,0.958834,DERMASON
0.143277,0.068791,0.13594,0.746348,0.89993,0.740035,0.387039,0.626173,0.977221,DERMASON
0.144432,0.06872,0.136005,0.624606,0.909079,0.732586,0.399352,0.620638,0.955674,DERMASON
0.124145,0.068613,0.136063,0.685013,0.921042,0.879502,0.581403,0.546886,0.970748,DERMASON
0.124553,0.068514,0.136113,0.690586,0.931963,0.876724,0.585457,0.545285,0.966221,DERMASON
