@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,9,11-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.13594,0.148193,0.180534,0.301894,0.073597,0.69596,0.852037,0.543385,0.546088,0.472708,0.925997,DERMASON
0.129529,0.149636,0.178062,0.309727,0.073177,0.857031,0.900577,0.536361,0.548704,0.466913,0.958245,DERMASON
0.147066,0.157954,0.170064,0.343584,0.074187,0.520839,0.773081,0.495992,0.564308,0.434447,0.918213,DERMASON
0.131737,0.124805,0.207573,0.205039,0.073803,0.813645,0.884556,0.666884,0.501235,0.579265,0.965961,DERMASON
0.13678,0.141516,0.18915,0.271644,0.073667,0.474977,0.846941,0.577928,0.532885,0.501289,0.905201,DERMASON
0.139049,0.172874,0.154593,0.409401,0.074166,0.613232,0.830562,0.426999,0.59222,0.381483,0.913959,DERMASON
0.136059,0.161357,0.165517,0.360354,0.073601,0.713824,0.852883,0.480516,0.570173,0.422126,0.961478,DERMASON
0.136801,0.159975,0.167744,0.352731,0.073791,0.586677,0.84808,0.487501,0.567214,0.427469,0.941765,DERMASON
0.154357,0.155621,0.171515,0.335562,0.075263,0.61701,0.725656,0.508562,0.558847,0.444067,0.979387,DERMASON
0.141009,0.177915,0.149521,0.432186,0.074298,0.431225,0.817734,0.405278,0.601067,0.365295,0.92587,DERMASON
0.134877,0.151103,0.177542,0.313903,0.073898,0.507337,0.862609,0.530687,0.550267,0.461861,0.943786,DERMASON
0.130887,0.136974,0.193828,0.253686,0.073832,0.544871,0.892929,0.6027,0.523396,0.522088,0.947643,DERMASON
0.137605,0.148903,0.179393,0.305595,0.07403,0.604797,0.842798,0.541815,0.545935,0.470881,0.969464,DERMASON
0.13869,0.163696,0.164068,0.368543,0.074001,0.716312,0.835391,0.470654,0.573673,0.414185,0.942269,DERMASON
0.135539,0.16311,0.163875,0.367645,0.073894,0.611065,0.858649,0.473463,0.572516,0.41634,0.973008,DERMASON
0.150949,0.204945,0.125469,0.554161,0.074075,0.83961,0.750016,0.292543,0.651352,0.286973,0.872183,DERMASON
0.148889,0.182753,0.145517,0.45247,0.074681,0.535552,0.764227,0.385159,0.609263,0.350499,0.913865,DERMASON
0.143289,0.158994,0.16882,0.348382,0.074113,0.510218,0.803767,0.493833,0.564047,0.432006,0.968369,DERMASON
0.140354,0.17619,0.151011,0.424888,0.074022,0.433784,0.824847,0.414455,0.59652,0.371641,0.960864,DERMASON
0.143503,0.155405,0.173524,0.331104,0.074479,0.688342,0.802812,0.511489,0.556971,0.445902,0.946549,DERMASON
0.140328,0.175576,0.15141,0.422598,0.07417,0.712205,0.825694,0.417611,0.59501,0.37386,0.976254,DERMASON
0.133608,0.156405,0.171744,0.336823,0.073878,0.658095,0.875823,0.507168,0.558453,0.442319,0.979385,DERMASON
0.138473,0.135885,0.196567,0.246595,0.074587,0.507697,0.840536,0.611247,0.519304,0.528663,0.942356,DERMASON
0.137408,0.154652,0.175613,0.325352,0.074323,0.562793,0.848575,0.516321,0.554637,0.449455,0.92077,DERMASON
0.136941,0.158585,0.169703,0.345697,0.074244,0.718243,0.852204,0.497443,0.561969,0.434415,0.97962,DERMASON
0.135248,0.156072,0.173407,0.332789,0.074096,0.817142,0.865041,0.509734,0.557079,0.444109,0.948475,DERMASON
0.141636,0.16134,0.167029,0.357207,0.074492,0.685647,0.818401,0.484521,0.567004,0.424227,0.971953,DERMASON
0.136875,0.136676,0.195778,0.249631,0.074537,0.528174,0.853023,0.607598,0.52043,0.525357,0.944961,DERMASON
0.134019,0.143177,0.188475,0.276393,0.074249,0.809082,0.87443,0.57401,0.532635,0.496696,0.933915,DERMASON
0.140384,0.172675,0.156151,0.405532,0.074187,0.82128,0.828402,0.432633,0.587886,0.384503,0.943514,DERMASON
0.132067,0.144076,0.187156,0.280719,0.074496,0.717863,0.890144,0.570057,0.533865,0.493201,0.953526,DERMASON
0.146272,0.145549,0.185565,0.286791,0.075135,0.598381,0.786813,0.562673,0.536574,0.487008,0.95117,DERMASON
0.133477,0.151403,0.178321,0.31305,0.07424,0.6625,0.880148,0.533745,0.547361,0.463116,0.97737,DERMASON
0.149279,0.159662,0.171084,0.345278,0.074896,0.51829,0.767196,0.494091,0.56258,0.431304,0.917352,DERMASON
0.143621,0.176114,0.153132,0.419972,0.074517,0.422751,0.806715,0.418103,0.593579,0.373511,0.940837,DERMASON
0.137151,0.150231,0.180891,0.305602,0.074504,0.715012,0.85357,0.540077,0.544748,0.468132,0.941706,DERMASON
0.143569,0.173481,0.158144,0.403002,0.075803,0.421891,0.808432,0.430797,0.587896,0.382687,0.870046,DERMASON
0.13676,0.152905,0.178621,0.315718,0.074624,0.844587,0.85875,0.52836,0.54865,0.458207,0.939573,DERMASON
0.136486,0.152032,0.179497,0.312146,0.07509,0.492449,0.860779,0.532654,0.547007,0.461685,0.943175,DERMASON
0.147433,0.192053,0.137573,0.492973,0.074587,0.721637,0.782996,0.350906,0.621943,0.325103,0.967101,DERMASON
0.138126,0.156295,0.175371,0.329398,0.074949,0.629696,0.849726,0.512495,0.55451,0.445289,0.932052,DERMASON
0.140056,0.162183,0.168959,0.355117,0.074937,0.708311,0.835814,0.48442,0.565497,0.423138,0.933381,DERMASON
0.145097,0.190134,0.13974,0.483236,0.074793,0.430731,0.800401,0.359666,0.617745,0.331035,0.966224,DERMASON
0.138444,0.163443,0.167118,0.361667,0.074962,0.506581,0.848387,0.478987,0.567457,0.418786,0.959393,DERMASON
0.137898,0.148561,0.183493,0.297097,0.074991,0.808916,0.852591,0.551358,0.539368,0.476575,0.964208,DERMASON
0.143383,0.172758,0.159532,0.398375,0.074875,0.41176,0.813385,0.436384,0.584611,0.386274,0.885384,DERMASON
0.142061,0.175584,0.154273,0.416236,0.074929,0.598542,0.823075,0.423783,0.589802,0.376884,0.974387,DERMASON
0.137734,0.159768,0.1721,0.343467,0.075139,0.763074,0.854986,0.497306,0.559848,0.432857,0.937578,DERMASON
0.138166,0.145793,0.187824,0.283141,0.074921,0.574259,0.8519,0.566143,0.533532,0.488591,0.937353,DERMASON
0.139382,0.154748,0.178051,0.320807,0.075316,0.663642,0.842991,0.521613,0.550366,0.452159,0.923712,DERMASON
0.185993,0.150482,0.181796,0.304423,0.077897,0.601155,0.545096,0.542619,0.542347,0.469176,0.960634,DERMASON
0.135097,0.153244,0.17798,0.31769,0.07511,0.620926,0.875115,0.529256,0.547326,0.458241,0.990193,DERMASON
0.13907,0.150289,0.183227,0.3013,0.075151,0.724675,0.846219,0.544199,0.541515,0.470299,0.927993,DERMASON
0.150356,0.167698,0.163106,0.379453,0.075646,0.45086,0.767436,0.461373,0.573637,0.404673,0.978042,DERMASON
0.136877,0.162316,0.169252,0.354814,0.075184,0.488125,0.863519,0.486576,0.563533,0.424094,0.963448,DERMASON
0.140007,0.166255,0.16456,0.373197,0.074974,0.490038,0.840606,0.468135,0.57088,0.409827,0.981689,DERMASON
0.142421,0.176514,0.154303,0.418276,0.075531,0.4581,0.823574,0.42156,0.589918,0.374768,0.970957,DERMASON
0.139997,0.166477,0.165367,0.372005,0.075263,0.476958,0.841152,0.4674,0.571055,0.409187,0.948787,DERMASON
0.137377,0.155497,0.178395,0.321759,0.074933,0.747988,0.860955,0.520051,0.550162,0.450348,0.915815,DERMASON
0.145311,0.173413,0.159309,0.400324,0.07509,0.525389,0.804114,0.436229,0.583509,0.385458,0.91579,DERMASON
0.140476,0.153279,0.17917,0.315467,0.075514,0.606439,0.838796,0.531273,0.545718,0.459281,0.981957,DERMASON
0.144302,0.158208,0.174644,0.334994,0.075382,0.730674,0.811632,0.507504,0.554797,0.440195,0.951946,DERMASON
0.139578,0.117809,0.224106,0.164774,0.075984,0.709291,0.846234,0.720049,0.478769,0.624178,0.923698,DERMASON
0.139543,0.15479,0.178147,0.320711,0.075815,0.492182,0.846542,0.524485,0.548079,0.453643,0.968373,DERMASON
0.132844,0.12529,0.212994,0.197228,0.075308,0.617211,0.89663,0.678018,0.492729,0.585204,0.974428,DERMASON
0.139341,0.153297,0.180976,0.312037,0.075374,0.477719,0.848682,0.532233,0.544952,0.459775,0.934386,DERMASON
0.141237,0.16817,0.164138,0.378332,0.075283,0.473604,0.835106,0.46143,0.572704,0.404147,0.959588,DERMASON
0.139014,0.161241,0.171308,0.348285,0.075456,0.602579,0.851407,0.494015,0.559672,0.429296,0.96964,DERMASON
0.153505,0.179229,0.153917,0.425278,0.076071,0.426458,0.749608,0.411469,0.593328,0.36689,0.916747,DERMASON
0.149006,0.179312,0.153611,0.426151,0.075968,0.741906,0.780357,0.411131,0.593459,0.366637,0.925491,DERMASON
0.138708,0.156687,0.178501,0.324126,0.07565,0.752162,0.853897,0.516046,0.551022,0.446671,0.89408,DERMASON
0.141669,0.160174,0.172907,0.342738,0.07556,0.763535,0.832543,0.49941,0.557434,0.433451,0.958929,DERMASON
0.13645,0.160063,0.174086,0.340144,0.075362,0.71147,0.872051,0.500697,0.556633,0.434265,0.933513,DERMASON
0.147339,0.192827,0.139876,0.489177,0.075456,0.410366,0.793542,0.353815,0.617894,0.325694,0.958162,DERMASON
0.131738,0.132677,0.206485,0.223001,0.075943,0.780845,0.907956,0.639653,0.505251,0.550212,0.913612,DERMASON
0.137756,0.150309,0.184312,0.299298,0.07577,0.789805,0.863058,0.548783,0.538024,0.472774,0.964106,DERMASON
0.147226,0.182692,0.150007,0.441983,0.075947,0.473444,0.795432,0.39797,0.598326,0.356691,0.962291,DERMASON
0.133448,0.123373,0.218577,0.184474,0.075856,0.892634,0.896205,0.691505,0.487243,0.596693,0.912944,DERMASON
0.151681,0.182362,0.152036,0.436618,0.076438,0.459903,0.765286,0.399821,0.597361,0.357927,0.905941,DERMASON
0.133766,0.135514,0.202081,0.236302,0.076034,0.61105,0.894754,0.626019,0.509502,0.5378,0.968711,DERMASON
0.140355,0.154536,0.180149,0.316291,0.075984,0.815513,0.846171,0.529353,0.54483,0.456589,0.966098,DERMASON
0.159885,0.167734,0.169108,0.367024,0.076681,0.515196,0.712006,0.466708,0.569259,0.407344,0.850723,DERMASON
0.138755,0.153972,0.18105,0.313347,0.076128,0.59981,0.858574,0.532546,0.54345,0.45905,0.963513,DERMASON
0.141274,0.170059,0.163682,0.383487,0.075869,0.546521,0.840797,0.456499,0.573168,0.399445,0.966648,DERMASON
0.145955,0.16696,0.167012,0.369653,0.076487,0.741028,0.807542,0.471025,0.567237,0.410464,0.96777,DERMASON
0.145201,0.154119,0.18175,0.312323,0.076269,0.767034,0.8133,0.532715,0.543047,0.458947,0.947405,DERMASON
0.156798,0.167777,0.166353,0.372827,0.076973,0.501745,0.733772,0.467522,0.568523,0.407707,0.965098,DERMASON
0.14215,0.163874,0.170465,0.355766,0.076289,0.789678,0.835762,0.486157,0.560949,0.421968,0.973386,DERMASON
0.143283,0.152803,0.182268,0.308508,0.076363,0.678145,0.827875,0.539782,0.540147,0.464513,0.99073,DERMASON
0.137394,0.154992,0.180904,0.315821,0.076133,0.706272,0.871123,0.529144,0.544138,0.455877,0.954115,DERMASON
0.143844,0.159282,0.176605,0.333456,0.076611,0.595332,0.824778,0.508818,0.551766,0.439524,0.945605,DERMASON
0.137082,0.154463,0.182426,0.311769,0.076029,0.879683,0.87426,0.532256,0.542755,0.458246,0.929828,DERMASON
0.143759,0.170852,0.163798,0.385006,0.076421,0.658386,0.825619,0.454604,0.573226,0.39757,0.961245,DERMASON
0.143684,0.161445,0.173906,0.343514,0.076491,0.673365,0.826298,0.498704,0.555611,0.431493,0.961269,DERMASON
0.148896,0.145938,0.192078,0.275688,0.0768,0.513364,0.789724,0.575196,0.526581,0.493424,0.93922,DERMASON
0.138063,0.152273,0.184756,0.302661,0.076355,0.760238,0.867538,0.543415,0.538393,0.467193,0.940722,DERMASON
0.15784,0.165162,0.169728,0.360097,0.077208,0.590102,0.729262,0.481355,0.562352,0.417923,0.970774,DERMASON
0.131762,0.135962,0.203429,0.234928,0.076359,0.721326,0.915574,0.62725,0.5078,0.537825,0.960481,DERMASON
0.14842,0.162339,0.17362,0.346034,0.076743,0.571729,0.79363,0.494994,0.556852,0.428445,0.945576,DERMASON
0.141217,0.147621,0.189231,0.284436,0.076664,0.631001,0.845486,0.56742,0.529167,0.486736,0.98212,DERMASON
0.136989,0.142596,0.196,0.261637,0.076631,0.531828,0.877055,0.59331,0.519623,0.508402,0.954859,DERMASON
0.147406,0.173371,0.162273,0.393855,0.076825,0.526995,0.801641,0.444309,0.576932,0.389528,0.941056,DERMASON
0.141216,0.15497,0.18163,0.314381,0.076706,0.762465,0.846664,0.531638,0.542279,0.457244,0.96788,DERMASON
0.134205,0.14706,0.190509,0.280908,0.076359,0.552827,0.899439,0.571408,0.527274,0.489734,0.978539,DERMASON
0.139535,0.154797,0.183539,0.310364,0.07659,0.777986,0.860068,0.533191,0.541422,0.458308,0.919014,DERMASON
0.141328,0.154654,0.184091,0.309007,0.076813,0.511274,0.847024,0.533956,0.541109,0.458908,0.906327,DERMASON
0.148694,0.165164,0.170774,0.357966,0.076866,0.757785,0.795043,0.483835,0.560383,0.419198,0.974053,DERMASON
0.138918,0.162501,0.173922,0.345785,0.076759,0.735445,0.865852,0.496782,0.555147,0.429176,0.970379,DERMASON
0.14374,0.169888,0.168141,0.373768,0.077085,0.444943,0.831522,0.462721,0.568455,0.402788,0.901955,DERMASON
0.13589,0.149096,0.190154,0.285865,0.076619,0.678314,0.889327,0.562843,0.529803,0.482155,0.936408,DERMASON
0.13642,0.139933,0.202152,0.245333,0.077081,0.840866,0.885673,0.609997,0.512612,0.521835,0.898142,DERMASON
0.142752,0.175599,0.160762,0.402075,0.07678,0.584229,0.838975,0.436864,0.578902,0.383322,0.956103,DERMASON
0.142933,0.153967,0.1852,0.305442,0.077365,0.58033,0.838176,0.539167,0.538442,0.462628,0.924163,DERMASON
0.144157,0.145868,0.193574,0.272837,0.077551,0.516045,0.829358,0.579735,0.523392,0.496059,0.956518,DERMASON
0.133858,0.136741,0.204177,0.235265,0.076854,0.586457,0.905703,0.627195,0.506389,0.536593,0.966332,DERMASON
0.145891,0.169283,0.167616,0.373523,0.07685,0.464308,0.817533,0.46641,0.566613,0.405367,0.958773,DERMASON
0.1432,0.154435,0.185776,0.305353,0.077423,0.517346,0.837271,0.537542,0.538801,0.46113,0.89645,DERMASON
0.131989,0.128849,0.214903,0.201373,0.077023,0.616467,0.921129,0.670409,0.491243,0.574683,0.944329,DERMASON
0.1406,0.150284,0.189456,0.289664,0.077105,0.724697,0.856574,0.558372,0.53091,0.478059,0.936828,DERMASON
0.183437,0.182953,0.156179,0.428643,0.079789,0.462729,0.578707,0.405486,0.591444,0.360027,0.87102,DERMASON
0.14377,0.171342,0.165713,0.382051,0.076854,0.589204,0.83381,0.457629,0.569864,0.398528,0.960691,DERMASON
0.155558,0.175358,0.161948,0.398981,0.077934,0.719205,0.751958,0.439419,0.577248,0.384857,0.946451,DERMASON
0.148413,0.173474,0.163291,0.391911,0.07734,0.716219,0.801341,0.448202,0.573559,0.391354,0.972915,DERMASON
0.140787,0.158424,0.180467,0.324054,0.077357,0.663367,0.856097,0.518905,0.545582,0.445955,0.939026,DERMASON
0.151955,0.182965,0.155201,0.430854,0.077662,0.396595,0.777279,0.4061,0.590903,0.360311,0.917881,DERMASON
0.151169,0.15844,0.180327,0.32436,0.077757,0.658163,0.783132,0.519405,0.545169,0.4462,0.952683,DERMASON
0.142162,0.152835,0.185853,0.301796,0.077431,0.697141,0.847222,0.547027,0.534635,0.468399,0.982513,DERMASON
0.145625,0.174668,0.162536,0.396181,0.077192,0.454411,0.822604,0.443775,0.574958,0.387796,0.97179,DERMASON
0.154538,0.152308,0.190755,0.291551,0.078297,0.618323,0.760835,0.549949,0.533427,0.4707,0.838216,DERMASON
0.146291,0.169765,0.168879,0.371963,0.077625,0.561895,0.818048,0.466347,0.56577,0.404769,0.930617,DERMASON
0.146857,0.180317,0.157263,0.420299,0.077637,0.60319,0.814034,0.418562,0.585335,0.369166,0.954041,DERMASON
0.156373,0.190706,0.146772,0.467818,0.077505,0.714126,0.749023,0.37372,0.604324,0.337019,0.964252,DERMASON
0.14681,0.160748,0.178522,0.332861,0.077369,0.765015,0.815194,0.509345,0.548633,0.437947,0.943437,DERMASON
0.147801,0.173472,0.164517,0.3893,0.07734,0.747474,0.808563,0.450096,0.572021,0.392303,0.95982,DERMASON
0.146963,0.159819,0.178575,0.33075,0.077876,0.730238,0.81471,0.514201,0.546609,0.441683,0.984231,DERMASON
0.141938,0.143071,0.199883,0.255785,0.077753,0.569296,0.85129,0.598011,0.515356,0.51037,0.915148,DERMASON
0.143386,0.174836,0.1644,0.392573,0.07746,0.725748,0.841097,0.44454,0.574022,0.387987,0.923069,DERMASON
0.141919,0.147754,0.192932,0.277965,0.077633,0.594621,0.851898,0.574382,0.523804,0.490409,0.969716,DERMASON
0.137101,0.132512,0.211898,0.213696,0.077955,0.759573,0.888675,0.65482,0.495076,0.559433,0.958382,DERMASON
0.15312,0.201117,0.138032,0.513029,0.077654,0.496706,0.774049,0.332128,0.621908,0.307982,0.950231,DERMASON
0.147168,0.179376,0.159991,0.412195,0.077514,0.604482,0.815874,0.425303,0.581462,0.373472,0.932312,DERMASON
0.135023,0.144502,0.198153,0.261808,0.077394,0.678305,0.905309,0.592269,0.516837,0.505048,0.94183,DERMASON
0.16705,0.153614,0.190138,0.295453,0.079534,0.75757,0.683343,0.546483,0.5336,0.467059,0.855789,DERMASON
0.147296,0.154939,0.185298,0.307331,0.077897,0.775029,0.815421,0.53998,0.536028,0.461776,0.972149,DERMASON
0.136732,0.152374,0.188894,0.295134,0.077604,0.832841,0.892742,0.552754,0.531215,0.472138,0.949816,DERMASON
0.140724,0.172316,0.166205,0.383173,0.07725,0.631723,0.863095,0.457645,0.568046,0.397411,0.980296,DERMASON
0.162576,0.206186,0.132966,0.537683,0.077885,0.320881,0.712802,0.312598,0.630322,0.294699,0.981892,DERMASON
0.140453,0.161643,0.178842,0.334167,0.077485,0.630946,0.866547,0.508551,0.54759,0.436403,0.954068,DERMASON
0.145194,0.162578,0.17918,0.335522,0.07821,0.499487,0.832243,0.504205,0.549224,0.432956,0.907769,DERMASON
0.141552,0.152506,0.189376,0.29452,0.077868,0.606144,0.858704,0.55326,0.530593,0.472235,0.946413,DERMASON
0.153269,0.192084,0.147091,0.470232,0.078161,0.808189,0.775764,0.371521,0.603688,0.334626,0.964906,DERMASON
0.145544,0.16795,0.171469,0.362652,0.077988,0.504883,0.830059,0.479076,0.558984,0.413401,0.978167,DERMASON
0.146064,0.174636,0.16469,0.391514,0.077781,0.587754,0.826845,0.448616,0.571072,0.390242,0.973023,DERMASON
0.142102,0.156828,0.185834,0.310346,0.078062,0.510739,0.857435,0.533767,0.537223,0.455949,0.927937,DERMASON
0.143152,0.159251,0.18308,0.320784,0.078491,0.481767,0.849917,0.522083,0.541622,0.446581,0.930874,DERMASON
0.150737,0.179021,0.161403,0.408328,0.07828,0.500544,0.796516,0.430515,0.577803,0.376411,0.95505,DERMASON
0.149534,0.169236,0.171587,0.365226,0.078334,0.727569,0.805094,0.475225,0.559665,0.409906,0.959775,DERMASON
0.142543,0.165243,0.176529,0.346537,0.078202,0.522662,0.856546,0.494849,0.551582,0.424794,0.952151,DERMASON
0.15449,0.17675,0.164456,0.396701,0.078734,0.458942,0.772566,0.441935,0.572614,0.384548,0.949845,DERMASON
0.144747,0.167689,0.174142,0.356648,0.078334,0.483515,0.841234,0.483798,0.555738,0.416133,0.950193,DERMASON
0.152597,0.181336,0.161288,0.413746,0.078396,0.616761,0.785981,0.421715,0.580823,0.3696,0.897853,DERMASON
0.146036,0.159825,0.182493,0.323145,0.079006,0.643178,0.832202,0.521328,0.541139,0.445445,0.961706,DERMASON
0.151947,0.16545,0.183078,0.334074,0.08091,0.613372,0.790825,0.494617,0.551382,0.424422,0.726435,DERMASON
0.157478,0.189147,0.152512,0.450945,0.078602,0.456436,0.753311,0.38793,0.594939,0.345256,0.936629,DERMASON
0.1425,0.16001,0.183236,0.322112,0.078095,0.477569,0.858309,0.520765,0.541228,0.44491,0.933765,DERMASON
0.145432,0.170153,0.171782,0.366836,0.078771,0.507832,0.837135,0.472859,0.559853,0.407619,0.948885,DERMASON
0.1436,0.163621,0.177745,0.340607,0.078206,0.745472,0.850519,0.503612,0.54776,0.431349,0.989377,DERMASON
0.152115,0.173278,0.168613,0.38025,0.078655,0.760413,0.790335,0.458676,0.56544,0.396822,0.947002,DERMASON
0.145852,0.14213,0.203338,0.247832,0.078631,0.707917,0.834715,0.610797,0.507981,0.51902,0.95961,DERMASON
0.146561,0.169112,0.173786,0.36047,0.078561,0.749502,0.830102,0.478374,0.557398,0.411659,0.928272,DERMASON
0.146347,0.173823,0.167666,0.383432,0.078651,0.771394,0.832186,0.457006,0.565782,0.39536,0.974133,DERMASON
0.142603,0.158696,0.184752,0.316391,0.078631,0.792735,0.859747,0.528545,0.537732,0.45073,0.954905,DERMASON
0.142077,0.164184,0.178912,0.339517,0.078816,0.770872,0.864028,0.502463,0.547615,0.430053,0.951079,DERMASON
0.149937,0.168535,0.174335,0.3581,0.079352,0.517963,0.807849,0.482128,0.555497,0.414265,0.948332,DERMASON
0.148013,0.173347,0.168605,0.38042,0.078713,0.523957,0.822648,0.460677,0.563707,0.397748,0.983199,DERMASON
0.15029,0.18193,0.161206,0.41525,0.079006,0.461458,0.806783,0.422144,0.579376,0.36917,0.930229,DERMASON
0.155882,0.179884,0.163127,0.406518,0.079204,0.501465,0.7687,0.431528,0.575381,0.375963,0.941577,DERMASON
0.141811,0.162548,0.181338,0.331235,0.078746,0.658816,0.868743,0.512021,0.543252,0.437088,0.957582,DERMASON
0.150369,0.173304,0.170192,0.37702,0.079055,0.444452,0.807676,0.46193,0.562782,0.398427,0.945173,DERMASON
0.148,0.151186,0.193621,0.283936,0.079261,0.709012,0.824659,0.56812,0.52206,0.482173,0.983772,DERMASON
0.14847,0.172918,0.17097,0.374563,0.079253,0.603627,0.821737,0.464136,0.561724,0.399981,0.939162,DERMASON
0.150384,0.165681,0.178365,0.343834,0.079294,0.552438,0.808475,0.49799,0.548333,0.425886,0.95531,DERMASON
0.142244,0.162057,0.181715,0.329444,0.078977,0.556165,0.867709,0.515752,0.541296,0.439666,0.985771,DERMASON
0.153367,0.197805,0.146254,0.485353,0.079369,0.747494,0.788649,0.355971,0.606763,0.321897,0.935446,DERMASON
0.143612,0.160538,0.184099,0.321581,0.079468,0.689916,0.859494,0.524233,0.537621,0.446072,0.980173,DERMASON
0.14146,0.160954,0.184786,0.321152,0.079257,0.780941,0.875835,0.522553,0.538134,0.444651,0.945177,DERMASON
0.150538,0.18224,0.162353,0.413441,0.079468,0.554468,0.810789,0.424424,0.576919,0.369943,0.938383,DERMASON
0.146415,0.144252,0.202987,0.252826,0.0799,0.575133,0.840114,0.606183,0.507353,0.513271,0.985334,DERMASON
0.144384,0.167563,0.176599,0.351429,0.079138,0.567378,0.855122,0.491589,0.549865,0.42029,0.985759,DERMASON
0.145925,0.166436,0.179356,0.343503,0.07943,0.480052,0.84396,0.49689,0.547804,0.424394,0.931424,DERMASON
0.147049,0.171997,0.172743,0.368896,0.079402,0.695554,0.835973,0.471013,0.557935,0.404522,0.954366,DERMASON
0.147955,0.169606,0.175605,0.357863,0.07948,0.575292,0.829549,0.482124,0.553535,0.412987,0.944103,DERMASON
0.141163,0.148164,0.199502,0.267051,0.079224,0.554613,0.879209,0.58663,0.51416,0.496646,0.954272,DERMASON
0.143267,0.163502,0.181457,0.333053,0.079364,0.737757,0.864024,0.511288,0.542067,0.435509,0.978496,DERMASON
0.164539,0.179963,0.164631,0.403456,0.080024,0.457635,0.717855,0.435479,0.571994,0.377813,0.956229,DERMASON
0.136025,0.144527,0.203641,0.25226,0.079237,0.789743,0.918688,0.605755,0.507154,0.512626,0.967577,DERMASON
0.136398,0.145352,0.202763,0.255489,0.07908,0.811746,0.916313,0.601816,0.508441,0.509198,0.968933,DERMASON
0.145181,0.166373,0.178636,0.344792,0.079575,0.738787,0.851185,0.498374,0.546768,0.425239,0.978694,DERMASON
