@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4,10-12,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.060278,0.10974,0.910126,0.876577,0.590539,0.925713,DERMASON
0.062999,0.121911,0.892901,0.852759,0.647411,0.880391,DERMASON
0.064078,0.110445,0.881322,0.843777,0.596055,0.942152,DERMASON
0.07358,0.055945,0.951771,0.764767,0.31867,0.978117,DERMASON
0.061754,0.105447,0.926503,0.864132,0.568044,0.925728,DERMASON
0.063318,0.091853,0.933057,0.850661,0.503605,0.97284,DERMASON
0.058595,0.111713,0.932589,0.892212,0.603335,0.949595,DERMASON
0.064354,0.08776,0.908331,0.841864,0.478699,0.942727,DERMASON
0.061288,0.095446,0.927468,0.868616,0.521433,0.968111,DERMASON
0.058824,0.103108,0.926072,0.890504,0.564187,0.993512,DERMASON
0.062424,0.108937,0.899058,0.858944,0.584269,0.915181,DERMASON
0.064238,0.10226,0.893511,0.843579,0.550293,0.920441,DERMASON
0.062695,0.096118,0.921006,0.857246,0.523186,0.95906,DERMASON
0.067601,0.085731,0.914018,0.815385,0.469819,0.961766,DERMASON
0.060635,0.101963,0.947683,0.875823,0.556674,0.988082,DERMASON
0.060618,0.107102,0.924811,0.87638,0.576471,0.936591,DERMASON
0.059818,0.109578,0.939798,0.884063,0.588763,0.935885,DERMASON
0.069099,0.083301,0.911399,0.804855,0.457921,0.977925,DERMASON
0.060985,0.097189,0.934235,0.874337,0.526804,0.954638,DERMASON
0.064374,0.099767,0.869312,0.84588,0.535255,0.921172,DERMASON
0.059971,0.108281,0.950668,0.884441,0.580518,0.932598,DERMASON
0.07196,0.073512,0.925945,0.78262,0.404584,0.961785,DERMASON
0.060251,0.121474,0.921758,0.882296,0.644539,0.903793,DERMASON
0.066556,0.103838,0.912985,0.828412,0.558676,0.946846,DERMASON
0.064598,0.09025,0.93489,0.84546,0.47725,0.85539,DERMASON
0.059206,0.10041,0.947544,0.893534,0.542991,0.968665,DERMASON
0.063796,0.098806,0.881114,0.853234,0.536209,0.98103,DERMASON
0.068719,0.074829,0.939181,0.811814,0.409096,0.955462,DERMASON
0.062491,0.110478,0.885327,0.865107,0.592896,0.955657,DERMASON
0.071178,0.088721,0.909886,0.791557,0.479478,0.945842,DERMASON
0.056574,0.122927,0.935962,0.918449,0.65457,0.939142,DERMASON
0.072275,0.076912,0.923866,0.783082,0.422427,0.980782,DERMASON
0.064394,0.09767,0.923422,0.849443,0.5278,0.967737,DERMASON
0.066787,0.092811,0.888199,0.829106,0.501423,0.957727,DERMASON
0.064472,0.125528,0.897002,0.849032,0.665158,0.920823,DERMASON
0.068511,0.070849,0.925803,0.815161,0.390668,0.982018,DERMASON
0.069716,0.084497,0.905868,0.805361,0.455221,0.934425,DERMASON
0.066593,0.086109,0.932393,0.832377,0.469203,0.985635,DERMASON
0.06431,0.085522,0.94778,0.852266,0.463132,0.962135,DERMASON
0.063391,0.091341,0.953854,0.860426,0.494818,0.977043,DERMASON
0.063103,0.096057,0.936176,0.863258,0.518732,0.975439,DERMASON
0.07254,0.089829,0.877447,0.784391,0.476246,0.893993,DERMASON
0.061653,0.101852,0.922301,0.876757,0.547039,0.966934,DERMASON
0.07333,0.081125,0.907518,0.778527,0.439861,0.96663,DERMASON
0.065379,0.097874,0.878903,0.845019,0.5203,0.919967,DERMASON
0.063206,0.103486,0.926992,0.863813,0.551647,0.939948,DERMASON
0.062265,0.107228,0.926554,0.872375,0.575884,0.981099,DERMASON
0.062096,0.090058,0.956794,0.874053,0.485091,0.963519,DERMASON
0.062032,0.108783,0.913636,0.875148,0.578608,0.943094,DERMASON
0.05984,0.106225,0.958256,0.895106,0.567955,0.965756,DERMASON
0.066647,0.081582,0.9364,0.835805,0.439176,0.950436,DERMASON
0.060956,0.116855,0.905391,0.885581,0.618343,0.933986,DERMASON
0.06535,0.096023,0.911418,0.847417,0.516321,0.976192,DERMASON
0.061336,0.101623,0.93274,0.882609,0.541841,0.950477,DERMASON
0.062187,0.102684,0.931846,0.875576,0.550801,0.980917,DERMASON
0.071272,0.079603,0.89532,0.798264,0.431095,0.974615,DERMASON
0.069213,0.093092,0.918433,0.815564,0.494031,0.92222,DERMASON
0.076546,0.087894,0.853972,0.755746,0.468939,0.93549,DERMASON
0.062089,0.100929,0.915663,0.876762,0.540775,0.974702,DERMASON
0.065076,0.097265,0.9305,0.851019,0.522581,0.981563,DERMASON
0.064655,0.094145,0.916643,0.855039,0.504479,0.967097,DERMASON
0.066069,0.097584,0.919009,0.843529,0.521743,0.966962,DERMASON
0.067117,0.098063,0.867882,0.834594,0.517157,0.909947,DERMASON
0.062571,0.097854,0.944981,0.874251,0.524931,0.983574,DERMASON
0.05902,0.128012,0.941278,0.90595,0.68127,0.992018,DERMASON
0.062572,0.108594,0.926915,0.874371,0.577538,0.962859,DERMASON
0.078712,0.102254,0.869343,0.740669,0.533482,0.872554,DERMASON
0.076696,0.068019,0.885897,0.756775,0.365743,0.93876,DERMASON
0.067729,0.083487,0.90574,0.830816,0.448635,0.96981,DERMASON
0.070074,0.086057,0.927946,0.811567,0.459493,0.952535,DERMASON
0.073085,0.074418,0.911805,0.787059,0.4002,0.958747,DERMASON
0.06509,0.096404,0.944183,0.854225,0.501086,0.86051,DERMASON
0.065927,0.087307,0.933552,0.84735,0.464019,0.940593,DERMASON
0.074705,0.074588,0.842655,0.775031,0.377863,0.766998,DERMASON
0.072377,0.090134,0.854084,0.794107,0.473484,0.903765,DERMASON
0.062695,0.103517,0.926254,0.876729,0.55149,0.98119,DERMASON
0.065748,0.102598,0.929051,0.850511,0.545309,0.971257,DERMASON
0.063414,0.104041,0.910151,0.870949,0.550656,0.955715,DERMASON
0.063919,0.100818,0.92493,0.866807,0.533315,0.950771,DERMASON
0.071596,0.07736,0.90107,0.802752,0.411583,0.945804,DERMASON
0.063275,0.104817,0.938415,0.873619,0.556319,0.976603,DERMASON
0.061529,0.106763,0.924099,0.889003,0.567444,0.985525,DERMASON
0.061885,0.106633,0.939816,0.886048,0.564501,0.968451,DERMASON
0.060283,0.114555,0.93428,0.900445,0.602503,0.948022,DERMASON
0.070521,0.10696,0.906186,0.812309,0.568033,0.985231,DERMASON
0.070938,0.087451,0.886015,0.809154,0.458936,0.914121,DERMASON
0.077043,0.092224,0.885557,0.759519,0.472998,0.828903,DERMASON
0.079131,0.067695,0.869077,0.743009,0.344325,0.797833,DERMASON
0.068941,0.096324,0.898862,0.825855,0.504554,0.915464,DERMASON
0.066535,0.09089,0.894736,0.846358,0.48165,0.956422,DERMASON
0.06368,0.120217,0.921495,0.872111,0.632158,0.961477,DERMASON
0.074674,0.078979,0.905481,0.78053,0.414319,0.914723,DERMASON
0.069275,0.087788,0.898137,0.825093,0.465433,0.964568,DERMASON
0.071225,0.095031,0.921589,0.808994,0.489525,0.858814,DERMASON
0.068261,0.085316,0.899085,0.833979,0.447513,0.922637,DERMASON
0.061197,0.111422,0.907834,0.895682,0.582671,0.935843,DERMASON
0.064818,0.119841,0.907002,0.864809,0.626944,0.94968,DERMASON
0.065656,0.115113,0.900598,0.857752,0.599072,0.922271,DERMASON
0.065764,0.10295,0.909314,0.856819,0.540468,0.951653,DERMASON
0.069825,0.093199,0.92173,0.822393,0.490708,0.954284,DERMASON
0.064524,0.112784,0.913004,0.867762,0.591971,0.961222,DERMASON
0.06252,0.115189,0.931404,0.885401,0.59939,0.92311,DERMASON
0.066443,0.102825,0.909801,0.851296,0.541827,0.969402,DERMASON
0.068952,0.093933,0.896077,0.83025,0.490696,0.926085,DERMASON
0.075339,0.108086,0.8332,0.777646,0.559355,0.896638,DERMASON
0.065991,0.107389,0.902967,0.855704,0.56203,0.946588,DERMASON
0.068402,0.092903,0.935598,0.835157,0.488747,0.954732,DERMASON
0.069248,0.078131,0.950859,0.828653,0.414885,0.973988,DERMASON
0.061868,0.113852,0.940726,0.892695,0.597156,0.967084,DERMASON
0.07805,0.070895,0.878362,0.756939,0.373305,0.936921,DERMASON
0.069806,0.099965,0.920963,0.824406,0.522299,0.939062,DERMASON
0.066009,0.093355,0.949543,0.857305,0.490069,0.955405,DERMASON
0.061647,0.103708,0.958797,0.895922,0.544494,0.968442,DERMASON
0.066858,0.108087,0.919237,0.85078,0.551047,0.844157,DERMASON
0.06217,0.119075,0.921547,0.89187,0.622743,0.967253,DERMASON
0.084591,0.067476,0.882668,0.707989,0.358299,0.968851,DERMASON
0.069486,0.115752,0.908318,0.829402,0.604317,0.960431,DERMASON
0.062146,0.119193,0.910664,0.893539,0.624611,0.984538,DERMASON
0.066049,0.112481,0.921667,0.859432,0.588025,0.967874,DERMASON
0.078222,0.083475,0.845974,0.758648,0.437547,0.952437,DERMASON
0.07087,0.105425,0.859603,0.818618,0.547333,0.932315,DERMASON
0.073284,0.080867,0.896515,0.798755,0.420606,0.92354,DERMASON
0.082282,0.066561,0.76944,0.72735,0.325831,0.736233,DERMASON
0.063945,0.11577,0.907522,0.878395,0.599611,0.930058,DERMASON
0.106461,0.090547,0.633962,0.5555,0.460543,0.8494,DERMASON
0.060118,0.120546,0.944259,0.912945,0.625189,0.941696,DERMASON
0.071868,0.098349,0.913979,0.811387,0.509641,0.92588,DERMASON
0.081136,0.072092,0.902545,0.7369,0.378863,0.955429,DERMASON
0.06435,0.113262,0.916743,0.875632,0.586123,0.928897,DERMASON
0.070061,0.086027,0.918644,0.827493,0.442139,0.893571,DERMASON
0.083439,0.087098,0.857175,0.720491,0.454803,0.955867,DERMASON
0.067792,0.097568,0.913234,0.847687,0.509589,0.96841,DERMASON
0.062187,0.124058,0.934759,0.896556,0.646442,0.977822,DERMASON
0.075418,0.08678,0.894058,0.784222,0.452508,0.953025,DERMASON
0.057873,0.117381,0.969266,0.935709,0.613739,0.990559,DERMASON
0.088494,0.073608,0.806273,0.683253,0.379537,0.907461,DERMASON
0.069247,0.103567,0.894588,0.836085,0.538351,0.956803,DERMASON
0.066722,0.095179,0.949085,0.858227,0.491484,0.927482,DERMASON
0.071567,0.085864,0.915183,0.817246,0.441689,0.909258,DERMASON
0.069036,0.0946,0.919297,0.838512,0.493909,0.971904,DERMASON
0.068172,0.099079,0.911082,0.845988,0.515901,0.964995,DERMASON
0.067326,0.093953,0.939468,0.853358,0.48623,0.937446,DERMASON
0.079055,0.08667,0.826309,0.757133,0.438173,0.849383,DERMASON
0.066313,0.098023,0.937231,0.862864,0.510235,0.9676,DERMASON
0.062686,0.105405,0.943663,0.894827,0.549668,0.981905,DERMASON
0.066944,0.116321,0.928549,0.857676,0.591347,0.871094,DERMASON
0.076336,0.087326,0.866606,0.779407,0.453443,0.951753,DERMASON
0.070769,0.100494,0.901616,0.825307,0.517594,0.926874,DERMASON
0.064931,0.103115,0.920364,0.875719,0.535361,0.964517,DERMASON
0.066896,0.102893,0.92912,0.859578,0.534864,0.97442,DERMASON
0.065409,0.101612,0.919986,0.872529,0.52501,0.948103,DERMASON
0.065886,0.09493,0.926839,0.868385,0.494046,0.974071,DERMASON
0.067401,0.11008,0.891741,0.855365,0.561728,0.896544,DERMASON
0.072456,0.078572,0.923655,0.812825,0.41076,0.978449,DERMASON
0.069273,0.108002,0.884568,0.840346,0.553159,0.917666,DERMASON
0.075169,0.092936,0.887758,0.79147,0.480388,0.951689,DERMASON
0.072167,0.080763,0.899641,0.816865,0.410364,0.889041,DERMASON
0.081081,0.075447,0.870636,0.745274,0.386536,0.918383,DERMASON
0.067286,0.109449,0.921543,0.858615,0.565752,0.965835,DERMASON
0.066575,0.108405,0.897434,0.865007,0.562714,0.985503,DERMASON
0.155354,0.118981,0.692732,0.284798,0.597211,0.837188,DERMASON
0.074149,0.086227,0.888069,0.802872,0.444557,0.955185,DERMASON
0.072784,0.085485,0.928557,0.814328,0.43642,0.919751,DERMASON
0.084176,0.121196,0.804451,0.724361,0.62467,0.973744,DERMASON
0.074706,0.087162,0.870989,0.799433,0.440229,0.885251,DERMASON
0.068135,0.102187,0.917747,0.855056,0.517228,0.893205,DERMASON
0.070409,0.128643,0.89777,0.835844,0.65141,0.891095,DERMASON
0.070853,0.136109,0.895594,0.833053,0.690172,0.902151,DERMASON
0.069642,0.119651,0.8956,0.843354,0.614651,0.966264,DERMASON
0.079417,0.07369,0.872557,0.763373,0.376646,0.937936,DERMASON
0.067688,0.097157,0.926127,0.861281,0.493639,0.921865,DERMASON
0.066846,0.094439,0.926167,0.869079,0.486164,0.976845,DERMASON
0.062759,0.130642,0.920267,0.90514,0.671426,0.981262,DERMASON
0.068986,0.100782,0.930741,0.850986,0.517695,0.971682,DERMASON
0.08255,0.091534,0.878635,0.740643,0.464419,0.922279,DERMASON
0.061072,0.13452,0.933501,0.920879,0.685462,0.940727,DERMASON
0.069802,0.104828,0.919437,0.844811,0.539062,0.98154,DERMASON
0.061558,0.133897,0.909001,0.916901,0.680686,0.930619,DERMASON
0.069919,0.095509,0.909007,0.843881,0.488403,0.956448,DERMASON
0.073696,0.095074,0.912219,0.812684,0.488045,0.974063,DERMASON
0.068178,0.097081,0.924505,0.859582,0.496993,0.965561,DERMASON
0.059822,0.127338,0.9646,0.933558,0.651386,0.966629,DERMASON
0.074019,0.121239,0.882403,0.810454,0.602094,0.825557,DERMASON
0.072668,0.101494,0.909549,0.821778,0.515777,0.93646,DERMASON
0.090984,0.094037,0.830733,0.678454,0.481879,0.970228,DERMASON
0.06461,0.111574,0.925444,0.89103,0.573881,0.991363,DERMASON
0.075421,0.104081,0.870735,0.799437,0.52891,0.938225,DERMASON
0.069019,0.095431,0.92731,0.853404,0.482827,0.923677,DERMASON
0.071839,0.100436,0.914207,0.830165,0.511453,0.952808,DERMASON
0.058507,0.148539,0.967436,0.947353,0.752514,0.924167,DERMASON
0.070265,0.093126,0.911991,0.844003,0.476661,0.97591,DERMASON
0.075623,0.080572,0.903857,0.799534,0.410992,0.962395,DERMASON
0.068754,0.100863,0.939684,0.857076,0.516283,0.97838,DERMASON
0.070339,0.112678,0.910666,0.843764,0.571944,0.943193,DERMASON
0.064021,0.142162,0.88855,0.89879,0.716693,0.905182,DERMASON
0.066737,0.122915,0.900322,0.875335,0.626738,0.967493,DERMASON
0.071863,0.090243,0.904389,0.831545,0.452832,0.905392,DERMASON
0.075754,0.087716,0.876437,0.799454,0.441072,0.915012,DERMASON
0.071018,0.08548,0.93207,0.839284,0.435022,0.962251,DERMASON
0.076556,0.103476,0.899032,0.793481,0.528494,0.977491,DERMASON
0.077469,0.098292,0.867954,0.786083,0.494591,0.916353,DERMASON
0.064474,0.107097,0.939811,0.896154,0.548247,0.989265,DERMASON
0.070751,0.114524,0.881944,0.842049,0.577952,0.925866,DERMASON
0.065518,0.104941,0.946684,0.887804,0.53566,0.980752,DERMASON
0.069724,0.106839,0.931717,0.851606,0.535207,0.900594,DERMASON
0.066383,0.120584,0.93903,0.881207,0.615075,0.983564,DERMASON
0.06843,0.098341,0.94539,0.863524,0.496766,0.943109,DERMASON
0.076335,0.081405,0.913691,0.797504,0.412626,0.960676,DERMASON
0.071715,0.087037,0.929119,0.836331,0.439782,0.951157,DERMASON
0.076218,0.094842,0.906972,0.799083,0.479473,0.951521,DERMASON
0.073991,0.082622,0.92597,0.817574,0.418772,0.964665,DERMASON
0.068473,0.094764,0.934187,0.865081,0.481648,0.978407,DERMASON
0.070222,0.099588,0.89355,0.85011,0.502845,0.951018,DERMASON
0.073646,0.07905,0.949184,0.821817,0.401012,0.975562,DERMASON
0.074444,0.085393,0.913924,0.815706,0.431339,0.961816,DERMASON
0.070911,0.122789,0.913048,0.845592,0.612839,0.89639,DERMASON
0.082414,0.074423,0.909006,0.752062,0.376911,0.97611,DERMASON
0.066758,0.1152,0.916228,0.881563,0.578731,0.931987,DERMASON
0.083688,0.071354,0.891959,0.742728,0.360684,0.974134,DERMASON
0.072535,0.090996,0.921692,0.832727,0.458934,0.960411,DERMASON
0.064168,0.12579,0.929382,0.905092,0.633687,0.944926,DERMASON
0.073278,0.114701,0.877611,0.826704,0.574905,0.925776,DERMASON
0.065435,0.116595,0.917273,0.894919,0.586639,0.947478,DERMASON
0.069874,0.094031,0.927261,0.857159,0.474768,0.973774,DERMASON
0.083456,0.078402,0.887661,0.746391,0.394015,0.962957,DERMASON
0.08767,0.082563,0.85588,0.714042,0.402787,0.858153,DERMASON
0.066591,0.114367,0.928188,0.885873,0.575834,0.957193,DERMASON
0.075026,0.093693,0.915142,0.814576,0.459493,0.865372,DERMASON
0.076669,0.10569,0.876967,0.8011,0.52654,0.917056,DERMASON
0.069401,0.110912,0.91741,0.862106,0.555068,0.934537,DERMASON
0.07769,0.082781,0.931406,0.793165,0.417297,0.977066,DERMASON
0.066655,0.117113,0.928252,0.886153,0.588219,0.949235,DERMASON
0.064411,0.125807,0.943163,0.906011,0.629328,0.926271,DERMASON
0.075497,0.102896,0.86551,0.81225,0.517983,0.97078,DERMASON
0.076654,0.086665,0.911226,0.802764,0.43406,0.958378,DERMASON
0.072315,0.109856,0.908983,0.838799,0.552675,0.965864,DERMASON
0.077419,0.091798,0.910338,0.796658,0.451432,0.886905,DERMASON
0.077208,0.085802,0.929305,0.799051,0.430225,0.967292,DERMASON
0.069122,0.099508,0.909067,0.866933,0.496127,0.938181,DERMASON
0.077889,0.084841,0.920316,0.793771,0.422449,0.944202,DERMASON
0.069075,0.110217,0.923098,0.868424,0.548788,0.930806,DERMASON
0.076121,0.091881,0.90829,0.809484,0.4563,0.935808,DERMASON
0.065526,0.124416,0.923128,0.89979,0.623403,0.953619,DERMASON
0.064916,0.113355,0.949748,0.905454,0.571377,0.987271,DERMASON
0.071001,0.097902,0.923599,0.852574,0.488888,0.954527,DERMASON
0.074171,0.105573,0.90788,0.826033,0.528095,0.957652,DERMASON
0.076902,0.090674,0.844033,0.803713,0.447636,0.917914,DERMASON
0.081111,0.105298,0.874398,0.770493,0.521432,0.919797,DERMASON
0.074676,0.105398,0.895009,0.823215,0.521377,0.917924,DERMASON
0.074288,0.102251,0.886082,0.826623,0.506142,0.924482,DERMASON
0.07089,0.118734,0.921947,0.85536,0.588936,0.920241,DERMASON
0.079476,0.105052,0.850024,0.784581,0.520533,0.928228,DERMASON
0.068982,0.123006,0.895976,0.872181,0.618181,0.981945,DERMASON
0.063001,0.133505,0.925158,0.925331,0.66872,0.963,DERMASON
0.075237,0.100752,0.896489,0.820004,0.498803,0.933122,DERMASON
0.07829,0.076539,0.898344,0.795683,0.377378,0.946538,DERMASON
0.068448,0.105049,0.936499,0.878537,0.522691,0.955736,DERMASON
0.068655,0.09553,0.959046,0.876995,0.475972,0.969507,DERMASON
0.069461,0.115215,0.919036,0.870479,0.574329,0.960468,DERMASON
0.067803,0.118967,0.923991,0.885113,0.593845,0.965778,DERMASON
0.069219,0.111756,0.920876,0.87314,0.557565,0.969534,DERMASON
0.063883,0.137134,0.947448,0.921021,0.683548,0.95421,DERMASON
0.072716,0.104371,0.892774,0.844247,0.518415,0.960526,DERMASON
0.078588,0.111158,0.900413,0.79621,0.551556,0.953348,DERMASON
0.075496,0.112307,0.891081,0.821964,0.555957,0.944395,DERMASON
0.076862,0.083795,0.951124,0.810836,0.409563,0.926749,DERMASON
0.069167,0.140441,0.925999,0.876029,0.700235,0.961763,DERMASON
0.078106,0.093257,0.878259,0.801473,0.460696,0.958548,DERMASON
0.077806,0.090763,0.890281,0.80392,0.437438,0.869768,DERMASON
0.071908,0.115756,0.896078,0.852982,0.576045,0.970272,DERMASON
0.070621,0.113092,0.92921,0.864461,0.560933,0.960026,DERMASON
0.07726,0.088027,0.940425,0.808875,0.428305,0.911462,DERMASON
0.077189,0.103546,0.892137,0.809699,0.513437,0.967974,DERMASON
0.070248,0.112382,0.931947,0.868299,0.554471,0.940457,DERMASON
0.068557,0.110748,0.933759,0.883181,0.552454,0.99172,DERMASON
0.086943,0.090553,0.835047,0.733493,0.42017,0.744157,DERMASON
0.067323,0.118831,0.933367,0.894732,0.587705,0.950748,DERMASON
0.085343,0.09435,0.861696,0.74672,0.451164,0.848567,DERMASON
0.07145,0.121059,0.916004,0.860103,0.595964,0.932799,DERMASON
0.073041,0.090839,0.937039,0.846735,0.449303,0.98318,DERMASON
0.072858,0.126142,0.883949,0.848404,0.622549,0.941214,DERMASON
0.076821,0.081106,0.930784,0.815438,0.391424,0.910717,DERMASON
0.074694,0.089203,0.944687,0.833237,0.441135,0.986124,DERMASON
0.080994,0.080776,0.911142,0.781855,0.395361,0.959899,DERMASON
0.074726,0.084385,0.937094,0.833343,0.41171,0.94547,DERMASON
0.06979,0.103002,0.91965,0.875249,0.508359,0.966584,DERMASON
0.077494,0.098099,0.937099,0.810529,0.468177,0.84034,DERMASON
0.073312,0.097503,0.925028,0.845392,0.47681,0.936812,DERMASON
0.074273,0.128239,0.887673,0.838194,0.615941,0.817296,DERMASON
0.069666,0.115806,0.940332,0.877789,0.571252,0.959418,DERMASON
0.07835,0.096875,0.897975,0.805329,0.477658,0.978877,DERMASON
0.072418,0.118922,0.910886,0.854653,0.58539,0.949033,DERMASON
0.074466,0.102265,0.893127,0.837828,0.501028,0.949437,DERMASON
0.072728,0.098433,0.939504,0.852527,0.479703,0.93351,DERMASON
0.116374,0.112722,0.762951,0.532236,0.55402,0.951903,DERMASON
0.068799,0.110625,0.943111,0.886656,0.541592,0.938461,DERMASON
0.066111,0.11609,0.936414,0.91048,0.571102,0.954768,DERMASON
0.0668,0.124082,0.929288,0.9047,0.614494,0.980041,DERMASON
0.077892,0.090927,0.907004,0.810481,0.443706,0.954149,DERMASON
0.071144,0.112719,0.907905,0.867095,0.55744,0.984245,DERMASON
0.071255,0.098311,0.947191,0.866214,0.480781,0.953363,DERMASON
0.072003,0.114411,0.885723,0.860075,0.563889,0.969131,DERMASON
0.081947,0.070308,0.927992,0.778255,0.341298,0.971786,DERMASON
0.076941,0.090517,0.942746,0.818897,0.445906,0.993178,DERMASON
0.072588,0.105218,0.913291,0.855287,0.518113,0.97561,DERMASON
0.076417,0.105189,0.884449,0.823595,0.513273,0.939497,DERMASON
0.067406,0.117212,0.944131,0.900715,0.579036,0.981263,DERMASON
0.077905,0.096812,0.924041,0.811661,0.475771,0.98043,DERMASON
0.076581,0.100445,0.890688,0.822547,0.491189,0.956316,DERMASON
0.071228,0.117849,0.90001,0.867585,0.577196,0.941632,DERMASON
0.071767,0.112467,0.910256,0.863228,0.552459,0.962214,DERMASON
0.077407,0.107217,0.854885,0.815988,0.521019,0.922421,DERMASON
0.073784,0.092628,0.889838,0.84625,0.453904,0.976439,DERMASON
0.075186,0.106759,0.912052,0.834561,0.526967,0.990169,DERMASON
0.073569,0.097157,0.941076,0.848684,0.473478,0.952385,DERMASON
0.077825,0.089449,0.905882,0.813363,0.434853,0.95498,DERMASON
0.074129,0.112236,0.873531,0.844099,0.543249,0.902523,DERMASON
0.07398,0.093563,0.897971,0.846162,0.443696,0.860408,DERMASON
0.068674,0.111437,0.946966,0.891914,0.546162,0.963673,DERMASON
0.075413,0.087122,0.93849,0.834534,0.421569,0.948591,DERMASON
0.081029,0.076608,0.940726,0.788676,0.369477,0.956953,DERMASON
0.073085,0.111437,0.897586,0.854346,0.547898,0.979534,DERMASON
0.069336,0.117062,0.931378,0.886592,0.575803,0.975876,DERMASON
0.081674,0.07272,0.9296,0.783811,0.350543,0.964552,DERMASON
0.085967,0.072986,0.916304,0.750665,0.345931,0.91626,DERMASON
0.070846,0.107434,0.961386,0.874867,0.519103,0.917474,DERMASON
0.078015,0.089278,0.93061,0.81494,0.429822,0.936759,DERMASON
0.07278,0.109027,0.915515,0.858952,0.532169,0.961427,DERMASON
0.071182,0.114678,0.893794,0.872673,0.561875,0.971375,DERMASON
0.075888,0.101962,0.875235,0.832939,0.492046,0.925348,DERMASON
0.069485,0.117796,0.943574,0.887539,0.578648,0.980555,DERMASON
0.087999,0.092534,0.851927,0.736592,0.442318,0.908406,DERMASON
0.071791,0.138654,0.855006,0.86789,0.667934,0.860507,DERMASON
0.075066,0.099436,0.908922,0.840422,0.483091,0.959586,DERMASON
0.077944,0.108198,0.899177,0.816637,0.516815,0.875523,DERMASON
0.072146,0.118188,0.945855,0.865363,0.577668,0.961149,DERMASON
0.073359,0.112865,0.92894,0.855175,0.552083,0.971822,DERMASON
0.082099,0.093448,0.884611,0.783322,0.448404,0.924095,DERMASON
0.068703,0.118607,0.931651,0.895835,0.580239,0.968342,DERMASON
0.076863,0.104919,0.88292,0.826591,0.512994,0.983871,DERMASON
