@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-9,11,14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.075973,0.078559,0.223652,0.644347,0.040569,0.085376,0.755344,0.89696,0.648229,0.954196,DERMASON
0.078268,0.091211,0.283638,0.711568,0.040536,0.085384,0.528991,0.877412,0.575784,0.957817,DERMASON
0.080666,0.104824,0.349961,0.769579,0.040589,0.085384,0.780817,0.857247,0.50692,0.956003,DERMASON
0.086577,0.128227,0.468347,0.845391,0.040494,0.085463,0.750429,0.809517,0.407005,0.950846,DERMASON
0.089002,0.126712,0.460825,0.841365,0.040507,0.085503,0.623169,0.790536,0.412976,0.96002,DERMASON
0.080514,0.105629,0.354484,0.773051,0.040676,0.085551,0.712028,0.859791,0.503594,0.97877,DERMASON
0.085381,0.091001,0.283199,0.711133,0.041018,0.085638,0.787414,0.82045,0.577716,0.988833,DERMASON
0.094023,0.127619,0.461053,0.841488,0.04101,0.085702,0.692007,0.753021,0.40994,0.903681,DERMASON
0.0839,0.084597,0.251064,0.677164,0.041104,0.085725,0.62361,0.833148,0.613696,0.964186,DERMASON
0.076726,0.094779,0.299781,0.727037,0.040478,0.085757,0.758585,0.893459,0.558028,0.967817,DERMASON
0.085672,0.097639,0.312828,0.738862,0.040927,0.085781,0.566355,0.819169,0.543376,0.954399,DERMASON
0.079328,0.104238,0.346003,0.766496,0.040766,0.085829,0.482351,0.871883,0.510993,0.972768,DERMASON
0.091757,0.13346,0.491429,0.857202,0.041059,0.085853,0.778512,0.771544,0.388231,0.913189,DERMASON
0.077055,0.097878,0.314831,0.740627,0.040729,0.085996,0.778079,0.892495,0.542806,0.986894,DERMASON
0.078102,0.09829,0.316211,0.741835,0.040841,0.086019,0.750612,0.88374,0.540791,0.977239,DERMASON
0.086231,0.111659,0.382703,0.793539,0.040919,0.086043,0.810656,0.816621,0.477286,0.984575,DERMASON
0.083118,0.106378,0.356241,0.774386,0.041039,0.086075,0.720254,0.842196,0.501565,0.985901,DERMASON
0.085062,0.106376,0.352612,0.771621,0.041265,0.086083,0.573875,0.826373,0.501594,0.922479,DERMASON
0.077212,0.077729,0.216539,0.635164,0.040948,0.086115,0.810874,0.892078,0.655877,0.947412,DERMASON
0.090047,0.11582,0.401572,0.8062,0.041302,0.086162,0.780127,0.787153,0.459343,0.957642,DERMASON
0.081992,0.098259,0.313055,0.739063,0.041113,0.08621,0.588931,0.852522,0.541521,0.937263,DERMASON
0.08511,0.10377,0.34025,0.761937,0.041265,0.086226,0.666545,0.82705,0.514385,0.942858,DERMASON
0.092337,0.119412,0.420648,0.818238,0.0411,0.086234,0.425594,0.769828,0.444298,0.976825,DERMASON
0.084224,0.115222,0.399292,0.804711,0.041006,0.08629,0.46888,0.834744,0.462264,0.980399,DERMASON
0.088895,0.122468,0.430056,0.823913,0.041331,0.086321,0.480659,0.797408,0.431933,0.88066,DERMASON
0.082774,0.103922,0.340426,0.762077,0.04117,0.086353,0.547689,0.847132,0.514018,0.942658,DERMASON
0.078981,0.087377,0.261261,0.688428,0.04122,0.086401,0.602921,0.879214,0.600121,0.960576,DERMASON
0.083825,0.110856,0.376094,0.788915,0.041055,0.086409,0.825393,0.838908,0.481895,0.969015,DERMASON
0.083016,0.106986,0.356819,0.774823,0.041039,0.086417,0.786564,0.84562,0.499684,0.969949,DERMASON
0.086087,0.104846,0.345336,0.765972,0.041286,0.086424,0.506682,0.820624,0.509803,0.954715,DERMASON
0.082473,0.108392,0.362684,0.779209,0.041203,0.086456,0.57685,0.850404,0.493269,0.953382,DERMASON
0.08377,0.117267,0.409057,0.811011,0.041137,0.086464,0.645963,0.839782,0.453943,0.984069,DERMASON
0.092047,0.120947,0.425417,0.821136,0.041743,0.086504,0.779513,0.774033,0.438626,0.947058,DERMASON
0.084768,0.109342,0.366826,0.782254,0.041381,0.086528,0.483658,0.832099,0.489101,0.948744,DERMASON
0.084262,0.106984,0.356001,0.774203,0.041451,0.086567,0.608329,0.836528,0.500119,0.967635,DERMASON
0.079217,0.094137,0.293609,0.721236,0.041212,0.086575,0.764049,0.878566,0.56392,0.975575,DERMASON
0.092925,0.107668,0.358922,0.776405,0.041776,0.086583,0.481545,0.767811,0.496976,0.960574,DERMASON
0.088751,0.114107,0.382551,0.793433,0.041735,0.086702,0.683456,0.801358,0.468235,0.823237,DERMASON
0.077084,0.084071,0.245306,0.670588,0.041125,0.086726,0.563848,0.897923,0.620059,0.979636,DERMASON
0.077614,0.09047,0.275162,0.703046,0.041018,0.08675,0.760841,0.893562,0.584127,0.972955,DERMASON
0.078711,0.09868,0.314288,0.74015,0.041129,0.086758,0.521463,0.884265,0.541036,0.965867,DERMASON
0.077639,0.090811,0.276639,0.704551,0.041249,0.086853,0.605771,0.894151,0.582595,0.978271,DERMASON
0.086345,0.100497,0.321156,0.746115,0.041871,0.086893,0.75645,0.822035,0.532336,0.940485,DERMASON
0.083809,0.087597,0.260769,0.687896,0.041855,0.0869,0.721119,0.842755,0.600508,0.970652,DERMASON
0.079031,0.100021,0.31968,0.744846,0.041063,0.086916,0.775895,0.882774,0.534777,0.957756,DERMASON
0.07846,0.092126,0.282851,0.710788,0.041306,0.08694,0.643023,0.887814,0.575758,0.983817,DERMASON
0.082282,0.102563,0.330693,0.754154,0.041459,0.086956,0.548176,0.855785,0.52235,0.935528,DERMASON
0.082625,0.10708,0.351933,0.7711,0.041273,0.087035,0.826251,0.853542,0.500999,0.924573,DERMASON
0.080877,0.095256,0.297358,0.724776,0.041649,0.087043,0.573642,0.868172,0.559491,0.98202,DERMASON
0.095402,0.13341,0.48843,0.855711,0.041793,0.087051,0.350454,0.752205,0.391261,0.965535,DERMASON
0.082427,0.094857,0.294446,0.722031,0.041533,0.087059,0.773722,0.855364,0.56163,0.964789,DERMASON
0.093337,0.132794,0.485155,0.85407,0.041475,0.087083,0.78474,0.768255,0.393625,0.96735,DERMASON
0.07713,0.080199,0.223536,0.644199,0.041224,0.087107,0.564282,0.900492,0.644252,0.936464,DERMASON
0.091446,0.118382,0.405667,0.808846,0.042032,0.087122,0.714769,0.783221,0.450944,0.884068,DERMASON
0.089335,0.115824,0.396269,0.80272,0.04155,0.087122,0.654138,0.799827,0.461885,0.943561,DERMASON
0.095708,0.100613,0.320133,0.745236,0.042395,0.087122,0.765448,0.75039,0.532438,0.929747,DERMASON
0.0863,0.111589,0.374923,0.788084,0.041459,0.087178,0.742035,0.824532,0.480711,0.946281,DERMASON
0.085235,0.101609,0.326308,0.750493,0.041661,0.087202,0.804185,0.833357,0.527747,0.960111,DERMASON
0.075871,0.088987,0.266099,0.69361,0.041504,0.087218,0.766454,0.912243,0.593784,0.971681,DERMASON
0.088452,0.110497,0.371372,0.785547,0.041653,0.087225,0.680218,0.807607,0.485776,0.983121,DERMASON
0.081507,0.085977,0.249337,0.675209,0.041814,0.087265,0.480074,0.864596,0.610872,0.92585,DERMASON
0.085815,0.128108,0.460318,0.841091,0.041232,0.087281,0.555014,0.829236,0.411929,0.976566,DERMASON
0.079352,0.083625,0.23979,0.664136,0.041541,0.087289,0.827325,0.882924,0.62453,0.956784,DERMASON
0.091544,0.133571,0.483254,0.853109,0.041414,0.087289,0.512869,0.783666,0.39123,0.889627,DERMASON
0.077496,0.095923,0.297587,0.72499,0.04136,0.087289,0.702374,0.898767,0.556774,0.94588,DERMASON
0.112475,0.13035,0.470526,0.846541,0.042663,0.087336,0.395883,0.631194,0.403441,0.957855,DERMASON
0.085162,0.1117,0.375005,0.788142,0.041533,0.087336,0.769512,0.834966,0.48065,0.95073,DERMASON
0.095493,0.125118,0.442553,0.8312,0.041826,0.087352,0.797392,0.753672,0.423875,0.944527,DERMASON
0.083894,0.108569,0.360766,0.777784,0.041665,0.08736,0.600761,0.845524,0.494988,0.976145,DERMASON
0.081102,0.100857,0.323184,0.747848,0.041657,0.087368,0.659981,0.86877,0.531955,0.983266,DERMASON
0.09464,0.114371,0.388651,0.797615,0.041987,0.087368,0.728115,0.760298,0.468875,0.95786,DERMASON
0.075192,0.073854,0.195725,0.606497,0.041558,0.087376,0.757914,0.9194,0.684709,0.986666,DERMASON
0.079649,0.085245,0.246834,0.672349,0.041789,0.087384,0.556014,0.881139,0.615457,0.953562,DERMASON
0.092506,0.121233,0.421526,0.818775,0.041818,0.087408,0.582928,0.77704,0.439778,0.930049,DERMASON
0.079528,0.089201,0.265885,0.693382,0.041748,0.087455,0.642846,0.882709,0.593362,0.966894,DERMASON
0.082279,0.107487,0.352208,0.771311,0.041368,0.087463,0.803567,0.859667,0.500306,0.927804,DERMASON
0.08883,0.112534,0.378568,0.790657,0.041834,0.087479,0.756359,0.806471,0.477305,0.951589,DERMASON
0.07603,0.056766,0.116135,0.463575,0.041686,0.087487,0.663878,0.912974,0.804971,0.925444,DERMASON
0.089567,0.115806,0.395382,0.802132,0.042349,0.087534,0.663259,0.801024,0.463066,0.962768,DERMASON
0.091686,0.105494,0.342245,0.763529,0.042086,0.087606,0.45957,0.784877,0.510107,0.936432,DERMASON
0.085247,0.098363,0.3081,0.734644,0.041781,0.087653,0.802255,0.836653,0.54534,0.951448,DERMASON
0.079971,0.09422,0.288624,0.716449,0.041661,0.087661,0.581809,0.880544,0.566846,0.960738,DERMASON
0.159976,0.084872,0.231195,0.653771,0.044159,0.087677,0.559533,0.352253,0.618576,0.703333,DERMASON
0.083306,0.095518,0.293759,0.721379,0.041917,0.087709,0.561526,0.853018,0.560171,0.944043,DERMASON
0.080775,0.080894,0.226187,0.647549,0.041991,0.087724,0.598555,0.874249,0.642179,0.973971,DERMASON
0.086493,0.110422,0.367355,0.78264,0.042024,0.087772,0.658704,0.827414,0.487631,0.962934,DERMASON
0.079604,0.081374,0.228392,0.650305,0.041826,0.08778,0.545696,0.884573,0.639491,0.977887,DERMASON
0.07906,0.08691,0.251427,0.677573,0.041908,0.087796,0.594166,0.889316,0.607304,0.923152,DERMASON
0.088481,0.102926,0.33057,0.754052,0.042131,0.087812,0.686216,0.811717,0.52308,0.969198,DERMASON
0.085587,0.105596,0.343691,0.764675,0.042053,0.087843,0.696801,0.8353,0.510305,0.972218,DERMASON
0.084776,0.108408,0.352635,0.771638,0.041715,0.087859,0.775119,0.842048,0.497133,0.8864,DERMASON
0.086475,0.113364,0.381764,0.792888,0.041962,0.087946,0.739785,0.828855,0.474885,0.972161,DERMASON
0.089532,0.113031,0.377632,0.79,0.042176,0.087994,0.792564,0.804686,0.476495,0.933308,DERMASON
0.079069,0.08301,0.232373,0.655214,0.04202,0.087994,0.866547,0.89077,0.630501,0.92245,DERMASON
0.087684,0.112227,0.370836,0.785161,0.042527,0.087994,0.493362,0.819455,0.480084,0.884833,DERMASON
0.082074,0.105983,0.343785,0.764749,0.041941,0.087994,0.473741,0.865421,0.508896,0.951833,DERMASON
0.136925,0.156204,0.598479,0.903034,0.044052,0.088001,0.313838,0.4806,0.316421,0.861581,DERMASON
0.083755,0.108002,0.354969,0.773421,0.041871,0.088001,0.465214,0.85152,0.49942,0.974324,DERMASON
0.090519,0.105018,0.335034,0.757722,0.042391,0.088025,0.576539,0.79711,0.513589,0.882362,DERMASON
0.083054,0.110641,0.365865,0.781552,0.041616,0.088057,0.453918,0.857748,0.487426,0.940513,DERMASON
0.076602,0.08461,0.241171,0.665765,0.041991,0.088065,0.754361,0.912536,0.621384,0.954681,DERMASON
0.07965,0.082109,0.229911,0.652188,0.042094,0.088112,0.547576,0.886747,0.636238,0.966345,DERMASON
0.086456,0.100413,0.314922,0.740707,0.042106,0.08812,0.48386,0.830318,0.5364,0.931417,DERMASON
0.08522,0.103569,0.330687,0.754149,0.042201,0.088136,0.699812,0.840501,0.520893,0.940192,DERMASON
0.086851,0.121624,0.420355,0.818059,0.042185,0.088144,0.592406,0.82729,0.440061,0.935797,DERMASON
0.080343,0.083845,0.237803,0.661774,0.042139,0.088175,0.719492,0.881363,0.626209,0.967493,DERMASON
0.080045,0.092365,0.277638,0.705565,0.041814,0.088215,0.664293,0.884188,0.578482,0.964429,DERMASON
0.093822,0.137858,0.505159,0.863862,0.042119,0.088342,0.335489,0.773623,0.378077,0.963888,DERMASON
0.088219,0.108008,0.352979,0.771902,0.042218,0.088389,0.813377,0.8181,0.500488,0.969357,DERMASON
0.08348,0.102662,0.325101,0.749474,0.042279,0.088444,0.772849,0.857153,0.52622,0.943533,DERMASON
0.080169,0.091121,0.271692,0.699473,0.042275,0.088515,0.717146,0.885452,0.586186,0.987658,DERMASON
0.081222,0.089316,0.2609,0.688038,0.042131,0.088594,0.647271,0.877163,0.596384,0.950482,DERMASON
0.080276,0.096294,0.29553,0.723056,0.042119,0.088602,0.677436,0.885211,0.558866,0.978327,DERMASON
0.081347,0.086351,0.247291,0.672873,0.042424,0.088602,0.688584,0.876169,0.613131,0.957438,DERMASON
0.085208,0.099518,0.31049,0.736786,0.042399,0.088626,0.603056,0.844291,0.542408,0.969661,DERMASON
0.081115,0.097828,0.302953,0.729966,0.042354,0.088626,0.558614,0.878305,0.551013,0.981142,DERMASON
0.077366,0.083677,0.232993,0.655971,0.042288,0.088634,0.717227,0.910368,0.628728,0.923818,DERMASON
0.089359,0.105273,0.337683,0.759872,0.04258,0.08865,0.542042,0.81091,0.514162,0.956891,DERMASON
0.087489,0.103935,0.331095,0.754486,0.042609,0.08865,0.686582,0.825908,0.520615,0.956079,DERMASON
0.085852,0.089093,0.257456,0.684281,0.042778,0.088673,0.878195,0.839378,0.597882,0.910414,DERMASON
0.085955,0.102952,0.32604,0.750267,0.042457,0.088681,0.578922,0.838594,0.525495,0.953775,DERMASON
0.101405,0.078435,0.209937,0.62637,0.043392,0.088705,0.811765,0.71901,0.660542,0.952675,DERMASON
0.099909,0.106784,0.341527,0.762957,0.043578,0.08876,0.773932,0.730466,0.507292,0.90209,DERMASON
0.08651,0.105205,0.327356,0.751373,0.042518,0.088776,0.721697,0.834789,0.514855,0.787297,DERMASON
0.081692,0.098417,0.302174,0.72925,0.042213,0.088792,0.649741,0.874721,0.548497,0.927124,DERMASON
0.0909,0.114494,0.381099,0.792426,0.042786,0.088855,0.487776,0.800202,0.472351,0.935347,DERMASON
0.089631,0.108756,0.352276,0.771363,0.042667,0.088871,0.524069,0.810379,0.498364,0.929806,DERMASON
0.09126,0.127053,0.444204,0.832141,0.042242,0.088903,0.776969,0.797709,0.420073,0.932053,DERMASON
0.075912,0.073362,0.186592,0.592994,0.042378,0.088934,0.625649,0.925363,0.693504,0.966673,DERMASON
0.090343,0.087033,0.244566,0.669731,0.04317,0.088974,0.59643,0.805477,0.610457,0.870831,DERMASON
0.096258,0.06965,0.164428,0.557537,0.043351,0.088981,0.869518,0.759542,0.718263,0.854986,DERMASON
0.079388,0.085781,0.243985,0.669057,0.042457,0.089005,0.573475,0.895874,0.617733,0.976822,DERMASON
0.091124,0.110979,0.36468,0.780682,0.042749,0.089116,0.630416,0.800342,0.48882,0.974304,DERMASON
0.082116,0.088873,0.257841,0.684704,0.042811,0.089131,0.573013,0.873756,0.600588,0.974188,DERMASON
0.085679,0.111483,0.362617,0.779159,0.042906,0.089195,0.655729,0.844712,0.486745,0.900699,DERMASON
0.093444,0.120352,0.408054,0.810373,0.042852,0.089234,0.708852,0.783029,0.448173,0.923982,DERMASON
0.089613,0.117947,0.397137,0.803294,0.042753,0.089242,0.626298,0.813263,0.458381,0.944639,DERMASON
0.090597,0.089052,0.254798,0.681345,0.04305,0.089258,0.802273,0.805556,0.599994,0.908709,DERMASON
0.084115,0.090973,0.247466,0.673074,0.04427,0.089305,0.675237,0.858423,0.589504,0.597385,DERMASON
0.084654,0.11534,0.383484,0.794079,0.042391,0.089329,0.524759,0.854149,0.469909,0.941187,DERMASON
0.088138,0.121055,0.411332,0.812451,0.042584,0.08936,0.402235,0.825966,0.445562,0.929416,DERMASON
0.080701,0.083998,0.233755,0.656898,0.042807,0.089368,0.7191,0.88751,0.629308,0.967492,DERMASON
0.081143,0.0944,0.282139,0.710081,0.042753,0.089392,0.750231,0.883948,0.571265,0.959156,DERMASON
0.092107,0.120753,0.409998,0.811608,0.042815,0.089408,0.447764,0.794748,0.446943,0.936325,DERMASON
0.085954,0.09333,0.274652,0.702524,0.043116,0.089487,0.757494,0.844649,0.577282,0.920918,DERMASON
0.095445,0.094224,0.275671,0.703565,0.043401,0.089558,0.476474,0.769906,0.572717,0.865376,DERMASON
0.093009,0.143358,0.525525,0.873279,0.042716,0.089589,0.822782,0.789006,0.361601,0.928945,DERMASON
0.099781,0.118641,0.399862,0.805084,0.043285,0.089589,0.663649,0.737281,0.45633,0.959113,DERMASON
0.081488,0.087532,0.248559,0.674323,0.042741,0.089621,0.735272,0.88279,0.609739,0.954561,DERMASON
0.092842,0.114379,0.373965,0.787403,0.043298,0.089723,0.458339,0.791289,0.47521,0.890503,DERMASON
0.086821,0.115153,0.379517,0.791322,0.042692,0.089731,0.768875,0.839408,0.471814,0.920651,DERMASON
0.088434,0.094268,0.276798,0.704713,0.043104,0.089747,0.737615,0.826464,0.573073,0.897741,DERMASON
0.091912,0.125719,0.43212,0.825136,0.043079,0.089763,0.452911,0.798874,0.42753,0.913685,DERMASON
0.083817,0.095367,0.285443,0.713345,0.043091,0.089881,0.496162,0.865263,0.56766,0.973244,DERMASON
0.080701,0.08932,0.255065,0.681641,0.042922,0.089928,0.679605,0.891822,0.60066,0.942393,DERMASON
0.082913,0.104588,0.327614,0.751589,0.042844,0.089928,0.885743,0.873163,0.521159,0.93668,DERMASON
0.086823,0.114209,0.376011,0.788856,0.043112,0.089928,0.576544,0.840868,0.47652,0.956741,DERMASON
0.086028,0.103711,0.322668,0.747408,0.043182,0.089952,0.777826,0.847548,0.525492,0.925909,DERMASON
0.084348,0.10642,0.338165,0.760261,0.042877,0.089967,0.513311,0.861509,0.512464,0.969113,DERMASON
0.085154,0.109798,0.35261,0.77162,0.04326,0.089975,0.493582,0.854907,0.496632,0.932284,DERMASON
0.078133,0.07909,0.207068,0.622464,0.042848,0.089983,0.602512,0.914263,0.660945,0.933876,DERMASON
0.090321,0.12225,0.417234,0.816137,0.043145,0.089983,0.698986,0.813096,0.442209,0.976298,DERMASON
0.081567,0.081264,0.218716,0.638005,0.043091,0.090007,0.652942,0.88509,0.647747,0.969802,DERMASON
0.08438,0.095188,0.282603,0.710542,0.043013,0.09007,0.795592,0.862025,0.569191,0.950577,DERMASON
0.077761,0.091034,0.26381,0.691171,0.042836,0.090093,0.851328,0.918338,0.591682,0.968847,DERMASON
0.086833,0.110018,0.354007,0.772688,0.042976,0.090125,0.657261,0.842267,0.496037,0.949738,DERMASON
0.080362,0.084282,0.229542,0.651732,0.043244,0.090361,0.573725,0.898044,0.630962,0.935649,DERMASON
0.083701,0.100078,0.306652,0.733337,0.043195,0.090393,0.713601,0.87012,0.544865,0.988646,DERMASON
0.09007,0.0907,0.25955,0.686571,0.04427,0.090401,0.657145,0.818179,0.594505,0.941065,DERMASON
0.095161,0.120255,0.402787,0.806989,0.043648,0.090408,0.585984,0.778239,0.451638,0.936015,DERMASON
0.087058,0.093416,0.270705,0.698448,0.04331,0.09044,0.763116,0.842791,0.579808,0.912989,DERMASON
0.083527,0.103637,0.320503,0.745554,0.043483,0.090495,0.655809,0.872356,0.527439,0.935835,DERMASON
0.086244,0.097842,0.294571,0.72215,0.043677,0.090503,0.69107,0.849922,0.556636,0.971984,DERMASON
0.084092,0.104227,0.323619,0.748218,0.043285,0.090511,0.597589,0.867761,0.524602,0.941851,DERMASON
0.106198,0.155002,0.585134,0.89801,0.043388,0.090534,0.347325,0.69684,0.325409,0.962919,DERMASON
0.106956,0.154388,0.582042,0.896821,0.043648,0.090534,0.472985,0.691407,0.327338,0.966283,DERMASON
0.080668,0.094538,0.276455,0.704364,0.043038,0.090582,0.65188,0.897142,0.574232,0.93271,DERMASON
0.091363,0.115635,0.380478,0.791993,0.043632,0.090621,0.563947,0.809515,0.472094,0.966118,DERMASON
0.083972,0.096474,0.285286,0.713191,0.043471,0.09066,0.810002,0.869895,0.564239,0.932359,DERMASON
0.088281,0.11965,0.397907,0.803801,0.04326,0.0907,0.861166,0.834797,0.454958,0.927666,DERMASON
0.091379,0.129561,0.44927,0.835002,0.043401,0.090731,0.604865,0.810201,0.414769,0.949743,DERMASON
0.088929,0.107718,0.342021,0.76335,0.043533,0.090755,0.581554,0.829973,0.508551,0.986767,DERMASON
0.079398,0.084383,0.229694,0.65192,0.043434,0.090763,0.849415,0.909416,0.631713,0.961032,DERMASON
0.081015,0.082175,0.218322,0.637493,0.043438,0.090794,0.542849,0.895826,0.644946,0.939353,DERMASON
0.078667,0.07324,0.178797,0.580977,0.043351,0.090794,0.793957,0.915961,0.701045,0.961433,DERMASON
0.081585,0.102037,0.313149,0.739146,0.043232,0.090833,0.591333,0.891285,0.536341,0.969328,DERMASON
0.088735,0.110455,0.353593,0.772372,0.043364,0.090841,0.707599,0.832181,0.496021,0.960952,DERMASON
0.07949,0.063042,0.131558,0.496524,0.043685,0.090849,0.602863,0.909293,0.771672,0.922136,DERMASON
0.09227,0.098359,0.294139,0.72174,0.044196,0.09092,0.459751,0.80454,0.555236,0.950614,DERMASON
0.121289,0.132038,0.460615,0.841252,0.044357,0.09092,0.77811,0.595847,0.405692,0.942469,DERMASON
0.106064,0.120955,0.405478,0.808725,0.044266,0.090928,0.746178,0.70052,0.450046,0.963019,DERMASON
0.089885,0.113433,0.365815,0.781515,0.043677,0.090936,0.708004,0.823625,0.482729,0.925592,DERMASON
0.09657,0.120968,0.403064,0.807168,0.043945,0.090959,0.810347,0.771364,0.450073,0.923618,DERMASON
0.089574,0.115835,0.380167,0.791777,0.043566,0.090975,0.614839,0.826412,0.472167,0.9715,DERMASON
0.085135,0.100975,0.307577,0.734173,0.043664,0.090983,0.582253,0.862685,0.542102,0.972599,DERMASON
0.098196,0.131424,0.456672,0.839104,0.043763,0.090983,0.749013,0.759125,0.408191,0.934738,DERMASON
0.087837,0.112027,0.36081,0.777817,0.043454,0.090999,0.50622,0.840629,0.489256,0.964256,DERMASON
0.091073,0.109381,0.348072,0.768113,0.043759,0.09103,0.633971,0.814828,0.501524,0.971254,DERMASON
0.094681,0.11507,0.374315,0.787652,0.043862,0.091046,0.458783,0.786569,0.475732,0.941445,DERMASON
0.083034,0.090662,0.257776,0.684632,0.043813,0.091054,0.719148,0.880748,0.596808,0.961668,DERMASON
0.083782,0.097844,0.291497,0.719219,0.043467,0.091061,0.58811,0.874537,0.558326,0.958218,DERMASON
0.084909,0.090421,0.25786,0.684724,0.04373,0.091116,0.636188,0.86557,0.598347,0.990197,DERMASON
0.085387,0.104796,0.31972,0.744881,0.043673,0.091156,0.957047,0.861908,0.523707,0.871689,DERMASON
0.085114,0.108124,0.340461,0.762106,0.0435,0.091219,0.532407,0.864641,0.507953,0.959931,DERMASON
0.103834,0.137344,0.488019,0.855507,0.044188,0.091234,0.592867,0.718854,0.386668,0.96666,DERMASON
0.095784,0.131757,0.457871,0.83976,0.043561,0.091313,0.738487,0.779965,0.407717,0.952503,DERMASON
0.095096,0.137136,0.486927,0.85496,0.043714,0.091321,0.3938,0.785342,0.387629,0.973295,DERMASON
0.087402,0.111891,0.358671,0.776217,0.043866,0.091384,0.453764,0.847062,0.49094,0.968772,DERMASON
0.088538,0.116266,0.379547,0.791343,0.043664,0.091439,0.551829,0.838225,0.471522,0.960361,DERMASON
0.088325,0.103059,0.31535,0.741082,0.04373,0.091447,0.808169,0.840011,0.533074,0.967625,DERMASON
0.086805,0.083858,0.223449,0.644088,0.043838,0.091462,0.573771,0.852534,0.637164,0.939503,DERMASON
0.087452,0.108603,0.337408,0.75965,0.044382,0.091509,0.498084,0.847591,0.506519,0.88633,DERMASON
0.084326,0.089321,0.248995,0.674819,0.043809,0.091517,0.566279,0.873461,0.605792,0.949133,DERMASON
0.082891,0.098691,0.293509,0.721141,0.043677,0.091533,0.7727,0.885613,0.555384,0.957476,DERMASON
0.087404,0.112233,0.360423,0.777528,0.043664,0.091556,0.809342,0.848342,0.489859,0.98362,DERMASON
