@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11-13,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.099266,0.13681,0.325413,0.768588,0.871351,0.51877,0.623734,0.961533,DERMASON
0.099952,0.151044,0.268142,0.76882,0.866005,0.585444,0.596675,0.95655,DERMASON
0.181197,0.091669,0.546921,0.586767,0.353577,0.302437,0.722844,0.940373,DERMASON
0.101737,0.135149,0.331966,0.50051,0.85192,0.512214,0.626383,0.973927,DERMASON
0.097495,0.139213,0.316087,0.74153,0.886227,0.528775,0.61945,0.953037,DERMASON
0.101369,0.164476,0.220235,0.560227,0.855401,0.643587,0.574114,0.918417,DERMASON
0.110584,0.120048,0.403558,0.626385,0.784273,0.432594,0.660728,0.909555,DERMASON
0.151814,0.143736,0.309046,0.744564,0.511578,0.523849,0.621354,0.745144,DERMASON
0.102348,0.127342,0.366115,0.507307,0.848022,0.475655,0.64168,0.982443,DERMASON
0.096642,0.153043,0.261315,0.54808,0.894508,0.593786,0.592981,0.956117,DERMASON
0.101253,0.128074,0.365248,0.767137,0.85743,0.474485,0.641988,0.947959,DERMASON
0.10185,0.134458,0.337181,0.589494,0.85307,0.505254,0.628753,0.954638,DERMASON
0.111723,0.118945,0.40609,0.610582,0.777193,0.433648,0.659839,0.970004,DERMASON
0.100732,0.149327,0.277674,0.782836,0.8622,0.572103,0.601321,0.928092,DERMASON
0.103508,0.128526,0.362143,0.603271,0.840367,0.479441,0.639638,0.975239,DERMASON
0.10845,0.121529,0.394458,0.65929,0.802318,0.445275,0.654518,0.967509,DERMASON
0.098746,0.158328,0.24461,0.606804,0.878972,0.611563,0.585662,0.908298,DERMASON
0.104961,0.136901,0.330767,0.807384,0.829821,0.5087,0.626975,0.895216,DERMASON
0.154553,0.137575,0.326527,0.517568,0.497844,0.514977,0.624347,0.920319,DERMASON
0.101107,0.138562,0.319313,0.638021,0.860368,0.526656,0.61945,0.977908,DERMASON
0.105565,0.12251,0.390641,0.466881,0.825456,0.449066,0.652564,0.965613,DERMASON
0.10068,0.167156,0.217709,0.827464,0.864005,0.639707,0.574782,0.808155,DERMASON
0.098105,0.160611,0.235365,0.783428,0.884851,0.624748,0.580436,0.930415,DERMASON
0.111421,0.140097,0.315231,0.71456,0.781514,0.529197,0.618179,0.94413,DERMASON
0.103258,0.130987,0.353211,0.665953,0.844145,0.488115,0.635421,0.960333,DERMASON
0.10929,0.108995,0.455404,0.427234,0.79771,0.386206,0.680881,0.979333,DERMASON
0.097613,0.151495,0.268532,0.740163,0.890048,0.585702,0.595257,0.968125,DERMASON
0.104301,0.136152,0.33069,0.599168,0.836557,0.513441,0.624557,0.970786,DERMASON
0.103315,0.139501,0.318793,0.800584,0.844741,0.524609,0.619794,0.935354,DERMASON
0.103847,0.136349,0.33063,0.789419,0.840613,0.512963,0.624623,0.961941,DERMASON
0.100155,0.135636,0.33366,0.816217,0.870055,0.50967,0.625972,0.963129,DERMASON
0.102822,0.117029,0.417486,0.840957,0.848796,0.422085,0.6641,0.966611,DERMASON
0.102043,0.129328,0.360362,0.532553,0.855024,0.481414,0.637944,0.976418,DERMASON
0.099227,0.148155,0.282615,0.781236,0.877649,0.567992,0.602087,0.956729,DERMASON
0.104101,0.154403,0.258445,0.67996,0.838949,0.597286,0.590506,0.955419,DERMASON
0.101951,0.128789,0.36451,0.665786,0.856084,0.475336,0.64047,0.949072,DERMASON
0.10213,0.140253,0.315358,0.832669,0.85488,0.529351,0.617628,0.948959,DERMASON
0.1034,0.124979,0.381084,0.760287,0.845006,0.458778,0.647561,0.963102,DERMASON
0.127206,0.119789,0.410096,0.430542,0.671021,0.42422,0.662919,0.878909,DERMASON
0.102649,0.135313,0.337704,0.456215,0.851207,0.502934,0.62852,0.926245,DERMASON
0.099297,0.150144,0.276951,0.524308,0.878152,0.572864,0.599871,0.926393,DERMASON
0.103187,0.132138,0.350448,0.506424,0.847289,0.490298,0.633783,0.947173,DERMASON
0.10007,0.129561,0.360704,0.753314,0.87213,0.480422,0.638008,0.966094,DERMASON
0.107306,0.114206,0.435828,0.839251,0.815214,0.400417,0.673601,0.903129,DERMASON
0.101424,0.139139,0.320626,0.662762,0.861385,0.523243,0.619915,0.946749,DERMASON
0.105234,0.127709,0.370238,0.702836,0.831516,0.469122,0.642811,0.946502,DERMASON
0.09832,0.140389,0.314368,0.813893,0.886639,0.531682,0.616373,0.968352,DERMASON
0.111744,0.108077,0.46755,0.877287,0.782021,0.369585,0.687876,0.888652,DERMASON
0.107776,0.119591,0.406869,0.753403,0.812306,0.43243,0.658859,0.962664,DERMASON
0.099959,0.139005,0.320135,0.526894,0.873749,0.525383,0.618867,0.972356,DERMASON
0.096199,0.161597,0.232238,0.683031,0.904719,0.630922,0.577026,0.963792,DERMASON
0.107505,0.123229,0.391178,0.722997,0.814655,0.447231,0.652198,0.944166,DERMASON
0.101616,0.141343,0.311479,0.717342,0.860907,0.534311,0.615073,0.957566,DERMASON
0.102745,0.130949,0.356592,0.552339,0.85199,0.483441,0.636382,0.943334,DERMASON
0.100161,0.160717,0.236625,0.651823,0.872623,0.623964,0.579613,0.943272,DERMASON
0.109222,0.117517,0.417874,0.554306,0.801813,0.420648,0.664008,0.948836,DERMASON
0.102553,0.136639,0.331258,0.515715,0.853674,0.512042,0.624235,0.958319,DERMASON
0.106944,0.162126,0.231387,0.548916,0.819622,0.631067,0.576802,0.949063,DERMASON
0.101418,0.140319,0.315294,0.661982,0.86304,0.530798,0.616369,0.97111,DERMASON
0.105918,0.127262,0.373117,0.763161,0.827663,0.466121,0.643705,0.946939,DERMASON
0.107664,0.119131,0.412125,0.483014,0.814353,0.424852,0.661925,0.92354,DERMASON
0.104155,0.12859,0.365048,0.518811,0.84164,0.477021,0.638929,0.986303,DERMASON
0.098685,0.147271,0.28771,0.560355,0.885637,0.562378,0.603402,0.96379,DERMASON
0.103334,0.136536,0.331379,0.49997,0.848765,0.513075,0.623462,0.977303,DERMASON
0.099871,0.148473,0.283906,0.837481,0.877082,0.566431,0.601505,0.956379,DERMASON
0.105886,0.121757,0.400466,0.579291,0.829705,0.436891,0.656069,0.929283,DERMASON
0.11945,0.124169,0.386693,0.710861,0.728865,0.453703,0.6486,0.975239,DERMASON
0.098974,0.153565,0.263605,0.539529,0.884907,0.591864,0.591316,0.970184,DERMASON
0.099566,0.133297,0.346316,0.807504,0.880215,0.496335,0.630143,0.97254,DERMASON
0.106611,0.133547,0.34817,0.586227,0.824579,0.491197,0.632293,0.92146,DERMASON
0.100589,0.14648,0.294243,0.466943,0.872523,0.552193,0.606902,0.924202,DERMASON
0.108586,0.133623,0.350652,0.583034,0.809875,0.485779,0.634467,0.876797,DERMASON
0.107594,0.127365,0.373439,0.777365,0.817532,0.466771,0.642637,0.963291,DERMASON
0.10828,0.118457,0.414349,0.779257,0.812651,0.425519,0.660763,0.972075,DERMASON
0.111055,0.138065,0.331026,0.594355,0.791588,0.508178,0.624873,0.891425,DERMASON
0.1101,0.125339,0.382662,0.447088,0.799007,0.457479,0.64652,0.968728,DERMASON
0.105417,0.152495,0.272809,0.476662,0.835314,0.575603,0.597267,0.890776,DERMASON
0.113433,0.143023,0.307699,0.743987,0.77468,0.538136,0.612245,0.949341,DERMASON
0.104935,0.12707,0.376467,0.573861,0.839517,0.462687,0.644035,0.948162,DERMASON
0.103089,0.131518,0.355074,0.538442,0.854271,0.487213,0.633406,0.9785,DERMASON
0.109686,0.150239,0.286903,0.533861,0.803109,0.552937,0.606151,0.798772,DERMASON
0.105015,0.146538,0.296697,0.557168,0.839877,0.547801,0.608023,0.899939,DERMASON
0.097149,0.16574,0.220516,0.688321,0.903386,0.646154,0.569678,0.963535,DERMASON
0.126195,0.104448,0.487286,0.376612,0.685527,0.354987,0.692709,0.948804,DERMASON
0.109996,0.115102,0.432242,0.71495,0.802411,0.408006,0.667884,0.97317,DERMASON
0.102946,0.151904,0.272513,0.75226,0.857336,0.580817,0.594532,0.967399,DERMASON
0.099914,0.152113,0.272201,0.528878,0.88164,0.580588,0.594622,0.957811,DERMASON
0.107283,0.121614,0.40298,0.783882,0.823548,0.435437,0.655402,0.94748,DERMASON
0.110182,0.162128,0.23336,0.626167,0.801533,0.630592,0.575234,0.981038,DERMASON
0.096902,0.159232,0.244776,0.567565,0.906774,0.615241,0.581034,0.968806,DERMASON
0.103683,0.149527,0.282686,0.744877,0.852265,0.568062,0.599381,0.959178,DERMASON
0.106651,0.141724,0.315772,0.484067,0.829411,0.52801,0.615489,0.934927,DERMASON
0.107879,0.145879,0.297429,0.54995,0.820193,0.55088,0.606095,0.962787,DERMASON
0.106396,0.137675,0.331476,0.483963,0.832147,0.512269,0.621803,0.965956,DERMASON
0.096024,0.168682,0.210949,0.719646,0.915582,0.659504,0.564009,0.974152,DERMASON
0.097582,0.162831,0.232999,0.543678,0.902917,0.629467,0.575182,0.956429,DERMASON
0.097925,0.147735,0.289932,0.772173,0.900216,0.560319,0.602068,0.972875,DERMASON
0.100642,0.164121,0.229187,0.701954,0.878596,0.63364,0.573452,0.944874,DERMASON
0.100903,0.141584,0.315252,0.707054,0.876543,0.530956,0.613825,0.972892,DERMASON
0.108253,0.120534,0.409536,0.67777,0.819256,0.429379,0.657208,0.956277,DERMASON
0.120185,0.11055,0.458283,0.75189,0.731,0.382001,0.678852,0.953597,DERMASON
0.103422,0.146375,0.299598,0.685549,0.857184,0.544925,0.607923,0.907988,DERMASON
0.105983,0.144712,0.304054,0.497666,0.837314,0.542591,0.608798,0.953357,DERMASON
0.103581,0.128162,0.374792,0.747913,0.856693,0.465169,0.641164,0.960251,DERMASON
0.104045,0.130414,0.365603,0.794502,0.853185,0.474034,0.637288,0.946733,DERMASON
0.103484,0.131194,0.361436,0.840999,0.857684,0.479258,0.63503,0.959798,DERMASON
0.098464,0.155895,0.260269,0.638281,0.898261,0.595094,0.587717,0.956414,DERMASON
0.106103,0.139051,0.32734,0.484391,0.837417,0.516954,0.619046,0.967098,DERMASON
0.105799,0.143629,0.30836,0.836934,0.839839,0.538477,0.610181,0.967019,DERMASON
0.101264,0.150688,0.280379,0.703255,0.875967,0.571007,0.597061,0.962128,DERMASON
0.110596,0.128464,0.373818,0.637513,0.803143,0.466306,0.640446,0.96218,DERMASON
0.107897,0.153174,0.275133,0.458531,0.823934,0.572071,0.596582,0.879301,DERMASON
0.104327,0.147354,0.294537,0.725899,0.852216,0.553574,0.603851,0.951744,DERMASON
0.104395,0.16966,0.211003,0.714794,0.852228,0.657749,0.563548,0.948418,DERMASON
0.100579,0.150777,0.281013,0.812205,0.882941,0.570008,0.597084,0.958337,DERMASON
0.10477,0.136448,0.33948,0.761111,0.849549,0.503373,0.624256,0.965255,DERMASON
0.103843,0.146062,0.299541,0.579364,0.85687,0.5485,0.60568,0.964097,DERMASON
0.107309,0.140025,0.324709,0.476788,0.829828,0.519435,0.617534,0.959507,DERMASON
0.108847,0.13115,0.362794,0.48495,0.818346,0.478172,0.63481,0.965733,DERMASON
0.109878,0.127035,0.381587,0.492932,0.810467,0.458029,0.643519,0.959343,DERMASON
0.114396,0.126473,0.385468,0.533453,0.776947,0.45292,0.645632,0.941143,DERMASON
0.105661,0.143735,0.30964,0.501411,0.843585,0.536786,0.610158,0.963459,DERMASON
0.099297,0.160623,0.244484,0.580262,0.894695,0.614406,0.57945,0.950053,DERMASON
0.104551,0.142834,0.314214,0.502725,0.852582,0.530737,0.612558,0.950316,DERMASON
0.107323,0.146456,0.297518,0.652533,0.830958,0.552259,0.603803,0.986505,DERMASON
0.104092,0.151403,0.278884,0.561797,0.856316,0.573141,0.595457,0.967557,DERMASON
0.106315,0.133866,0.352299,0.725928,0.838849,0.488492,0.630154,0.950365,DERMASON
0.105365,0.148299,0.2909,0.588939,0.846775,0.559477,0.600763,0.977664,DERMASON
0.103234,0.146132,0.301083,0.790611,0.864283,0.546266,0.605903,0.957048,DERMASON
0.103575,0.142601,0.315111,0.780562,0.861626,0.530642,0.612248,0.96525,DERMASON
0.11811,0.132909,0.359576,0.685494,0.751356,0.478123,0.63425,0.908433,DERMASON
0.108903,0.132692,0.358709,0.741315,0.820602,0.481378,0.632694,0.946735,DERMASON
0.104125,0.14425,0.308066,0.614564,0.857862,0.539402,0.608513,0.976448,DERMASON
0.110869,0.150397,0.28839,0.537349,0.805968,0.556663,0.601444,0.885741,DERMASON
0.098717,0.148837,0.290136,0.759572,0.902072,0.560006,0.600049,0.971735,DERMASON
0.104828,0.140306,0.332184,0.586817,0.852912,0.503836,0.623032,0.841868,DERMASON
0.134804,0.114862,0.44188,0.464902,0.63777,0.39724,0.669749,0.948148,DERMASON
0.10246,0.137547,0.337566,0.766745,0.871948,0.505015,0.62248,0.957666,DERMASON
0.108121,0.144747,0.30841,0.788332,0.828129,0.537271,0.608975,0.948572,DERMASON
0.111494,0.114094,0.447232,0.378835,0.802456,0.391128,0.672334,0.931027,DERMASON
0.106172,0.137207,0.3414,0.794149,0.843601,0.498847,0.624788,0.925811,DERMASON
0.107784,0.139848,0.328079,0.486431,0.831057,0.515928,0.617656,0.96387,DERMASON
0.106872,0.113295,0.448649,0.604102,0.838247,0.392388,0.67166,0.975658,DERMASON
0.110066,0.134939,0.348484,0.538265,0.813783,0.494222,0.626663,0.976566,DERMASON
0.108784,0.14389,0.315803,0.648215,0.824147,0.525145,0.613632,0.889362,DERMASON
0.107704,0.137404,0.340711,0.507318,0.83281,0.500169,0.623924,0.935047,DERMASON
0.10716,0.134234,0.355775,0.625755,0.837361,0.482548,0.631291,0.914266,DERMASON
0.111289,0.109808,0.46794,0.489465,0.806186,0.373713,0.679808,0.966086,DERMASON
0.106578,0.132634,0.360522,0.553526,0.84271,0.480411,0.631981,0.962712,DERMASON
0.1086,0.133581,0.357366,0.528918,0.82744,0.482995,0.630761,0.949649,DERMASON
0.104188,0.139252,0.334014,0.761882,0.862021,0.507312,0.620494,0.931164,DERMASON
0.111389,0.130552,0.375626,0.53559,0.806273,0.458654,0.641195,0.866795,DERMASON
0.10536,0.15193,0.283827,0.545313,0.85302,0.563278,0.597613,0.90485,DERMASON
0.108354,0.129464,0.376261,0.793751,0.830041,0.462765,0.639261,0.945876,DERMASON
0.104883,0.142217,0.321732,0.593223,0.857495,0.521482,0.614356,0.938436,DERMASON
0.109643,0.125885,0.394078,0.853956,0.821503,0.443658,0.647221,0.933983,DERMASON
0.106287,0.14351,0.318217,0.692752,0.84786,0.524274,0.612829,0.919418,DERMASON
0.112519,0.147113,0.300718,0.754855,0.799961,0.547532,0.603363,0.970532,DERMASON
0.107184,0.133644,0.357663,0.5125,0.841064,0.48376,0.629713,0.967466,DERMASON
0.11119,0.127545,0.388735,0.677518,0.810546,0.447362,0.645352,0.904586,DERMASON
0.10272,0.16024,0.250035,0.706449,0.876696,0.608635,0.579206,0.969051,DERMASON
0.104631,0.137257,0.343446,0.513056,0.861728,0.497974,0.623541,0.948123,DERMASON
0.108828,0.122876,0.408331,0.416262,0.828955,0.429713,0.65307,0.941602,DERMASON
0.10754,0.133521,0.358855,0.555125,0.839042,0.482268,0.630141,0.963927,DERMASON
0.103632,0.140225,0.330581,0.67672,0.869898,0.512579,0.617384,0.954819,DERMASON
0.10947,0.127533,0.386432,0.66918,0.82417,0.45246,0.642985,0.950051,DERMASON
0.113426,0.136673,0.346394,0.726763,0.794251,0.49449,0.62492,0.943738,DERMASON
0.105054,0.150145,0.289325,0.545923,0.85876,0.560793,0.597733,0.968988,DERMASON
0.098804,0.166248,0.229482,0.624164,0.9096,0.6335,0.569509,0.948625,DERMASON
0.112503,0.119418,0.425598,0.77592,0.801769,0.412284,0.660656,0.935858,DERMASON
0.114097,0.121878,0.415069,0.506438,0.789967,0.421603,0.65641,0.91808,DERMASON
0.118555,0.11657,0.441919,0.818389,0.757298,0.394233,0.668799,0.897489,DERMASON
0.104968,0.153671,0.276133,0.755533,0.86037,0.576347,0.591333,0.965915,DERMASON
0.103475,0.145377,0.309187,0.54717,0.872303,0.537528,0.606836,0.96705,DERMASON
0.112001,0.131184,0.372493,0.72908,0.806254,0.465238,0.637046,0.921483,DERMASON
0.101134,0.16411,0.238553,0.715798,0.89149,0.62084,0.574051,0.933012,DERMASON
0.105664,0.156429,0.26637,0.62882,0.855419,0.587476,0.586835,0.954465,DERMASON
0.100644,0.170482,0.215656,0.624791,0.895642,0.650557,0.562874,0.932835,DERMASON
0.110961,0.131287,0.369854,0.453694,0.814629,0.47062,0.634594,0.964585,DERMASON
0.105443,0.156247,0.26922,0.650096,0.857485,0.581593,0.589049,0.916574,DERMASON
0.099653,0.168116,0.222625,0.593827,0.904245,0.643652,0.565314,0.967565,DERMASON
0.110474,0.132914,0.36444,0.436108,0.818824,0.47476,0.632684,0.938356,DERMASON
0.106084,0.135225,0.353413,0.630612,0.853467,0.48791,0.626922,0.960549,DERMASON
0.104051,0.14331,0.318249,0.746711,0.869784,0.527891,0.610219,0.978386,DERMASON
0.113744,0.139876,0.33631,0.585158,0.794915,0.503612,0.620244,0.912263,DERMASON
0.11028,0.125755,0.395731,0.528635,0.82116,0.44379,0.64589,0.964366,DERMASON
0.113206,0.120672,0.421021,0.72745,0.799059,0.417039,0.657767,0.940315,DERMASON
0.106902,0.13794,0.342553,0.51821,0.847593,0.499126,0.622049,0.950988,DERMASON
0.110299,0.144206,0.31654,0.513053,0.821333,0.527815,0.610149,0.945849,DERMASON
0.115336,0.118857,0.428548,0.549187,0.783517,0.411028,0.660375,0.963414,DERMASON
0.111825,0.114163,0.45192,0.592544,0.810441,0.38849,0.670512,0.962046,DERMASON
0.103673,0.15397,0.279362,0.527244,0.873953,0.569338,0.593248,0.916394,DERMASON
0.119349,0.143363,0.319064,0.625132,0.754785,0.526601,0.610416,0.972462,DERMASON
0.102918,0.157447,0.265193,0.647804,0.880172,0.587503,0.586079,0.932231,DERMASON
0.104674,0.159256,0.259851,0.699373,0.866198,0.592204,0.584238,0.902997,DERMASON
0.109974,0.129787,0.37799,0.655631,0.824895,0.462338,0.637411,0.968748,DERMASON
0.106861,0.14271,0.322241,0.520818,0.849587,0.522979,0.6117,0.971922,DERMASON
0.103782,0.136873,0.347,0.51383,0.873966,0.495497,0.623121,0.971012,DERMASON
0.104843,0.138982,0.338433,0.809942,0.865565,0.504407,0.619374,0.963341,DERMASON
0.111469,0.1342,0.362048,0.490829,0.81426,0.47579,0.631404,0.913411,DERMASON
0.119649,0.153971,0.278719,0.674988,0.754098,0.571986,0.591764,0.946131,DERMASON
0.105062,0.133956,0.360042,0.547468,0.864862,0.481729,0.628651,0.975986,DERMASON
0.112424,0.121245,0.418224,0.725645,0.807969,0.421789,0.654774,0.97395,DERMASON
0.105021,0.14467,0.315528,0.53795,0.865515,0.529911,0.608486,0.961107,DERMASON
0.109197,0.151045,0.290942,0.719151,0.832807,0.556999,0.597553,0.938972,DERMASON
0.113541,0.135063,0.355713,0.471418,0.800068,0.486272,0.626532,0.974341,DERMASON
0.102207,0.140846,0.330619,0.637211,0.888442,0.514095,0.614885,0.980134,DERMASON
0.11288,0.134279,0.360264,0.454407,0.805103,0.480225,0.629086,0.955105,DERMASON
0.10122,0.145632,0.311055,0.781906,0.8965,0.535896,0.605935,0.975262,DERMASON
0.105393,0.135754,0.353183,0.714885,0.86333,0.488726,0.625391,0.969888,DERMASON
0.108959,0.124105,0.405795,0.799679,0.835722,0.433937,0.649015,0.969868,DERMASON
0.113802,0.1348,0.363501,0.627239,0.799001,0.471447,0.632602,0.867345,DERMASON
0.107539,0.14778,0.305035,0.719923,0.847091,0.540322,0.603883,0.935145,DERMASON
0.111383,0.142977,0.323762,0.752834,0.817518,0.520198,0.612065,0.954634,DERMASON
0.107193,0.132585,0.367977,0.783502,0.849959,0.472484,0.632084,0.962629,DERMASON
0.103299,0.149506,0.297054,0.634146,0.881347,0.551206,0.59933,0.96099,DERMASON
0.112361,0.144051,0.31895,0.698244,0.810925,0.526586,0.609214,0.97013,DERMASON
0.103944,0.156939,0.269586,0.766776,0.876669,0.582251,0.58692,0.933962,DERMASON
0.106027,0.136643,0.353449,0.801617,0.860544,0.485406,0.626198,0.920106,DERMASON
0.099341,0.171245,0.214411,0.670631,0.914571,0.65576,0.558931,0.987331,DERMASON
0.103894,0.142496,0.32585,0.682404,0.877617,0.518773,0.612233,0.969538,DERMASON
0.107464,0.152529,0.28529,0.639426,0.849455,0.565538,0.593324,0.968353,DERMASON
0.112536,0.127722,0.396955,0.375813,0.810447,0.43624,0.647398,0.858939,DERMASON
0.1166,0.129668,0.393214,0.432991,0.780095,0.434834,0.648005,0.772201,DERMASON
0.097347,0.170457,0.220154,0.791871,0.931753,0.644697,0.562869,0.933838,DERMASON
0.110485,0.141775,0.333182,0.54959,0.826572,0.506219,0.617256,0.898434,DERMASON
0.107929,0.135233,0.359992,0.82817,0.846361,0.47844,0.628952,0.920945,DERMASON
0.107909,0.144944,0.31785,0.470183,0.847054,0.526127,0.608899,0.942615,DERMASON
0.102918,0.14441,0.318824,0.778199,0.886837,0.526525,0.608693,0.966849,DERMASON
0.108262,0.151517,0.293032,0.78133,0.845487,0.553463,0.597533,0.921817,DERMASON
0.110547,0.127605,0.393753,0.490532,0.827851,0.444719,0.643041,0.946171,DERMASON
0.109533,0.135769,0.356171,0.488595,0.835828,0.485357,0.625489,0.967391,DERMASON
0.117022,0.135422,0.359369,0.548175,0.779415,0.480226,0.627622,0.939386,DERMASON
0.109352,0.136189,0.355487,0.519627,0.837768,0.48521,0.625406,0.952893,DERMASON
0.110898,0.130339,0.381958,0.602396,0.826278,0.456921,0.637409,0.94732,DERMASON
0.115274,0.115498,0.449955,0.634377,0.79322,0.39145,0.66662,0.980855,DERMASON
0.107099,0.141969,0.330596,0.586533,0.855882,0.513004,0.613635,0.96198,DERMASON
0.110489,0.128004,0.393285,0.59869,0.829577,0.444623,0.642727,0.936585,DERMASON
0.104679,0.148943,0.301642,0.775877,0.875166,0.546305,0.600034,0.968072,DERMASON
0.101537,0.161253,0.255778,0.686988,0.90101,0.59924,0.579094,0.934239,DERMASON
0.104726,0.16053,0.260118,0.580299,0.875887,0.592269,0.58163,0.909185,DERMASON
0.112561,0.137,0.352044,0.699332,0.815013,0.490045,0.622855,0.971324,DERMASON
0.110568,0.127565,0.393738,0.74325,0.830356,0.44663,0.641464,0.977868,DERMASON
0.117586,0.10658,0.499171,0.361051,0.777852,0.343679,0.68852,0.937842,DERMASON
0.110479,0.134063,0.367353,0.53135,0.831574,0.471444,0.63058,0.934546,DERMASON
0.122781,0.132384,0.375951,0.551894,0.74043,0.461206,0.634981,0.914673,DERMASON
0.108008,0.141639,0.33373,0.746492,0.850861,0.508939,0.614757,0.952506,DERMASON
0.101163,0.168336,0.228942,0.695837,0.905619,0.635252,0.565061,0.964871,DERMASON
0.112481,0.141214,0.334836,0.714659,0.816572,0.508614,0.614834,0.967147,DERMASON
0.104316,0.143723,0.326087,0.861842,0.880419,0.516448,0.611568,0.93615,DERMASON
0.097915,0.168429,0.228977,0.649031,0.933929,0.635678,0.564547,0.972144,DERMASON
0.106046,0.158173,0.268304,0.535062,0.86794,0.584877,0.583843,0.950737,DERMASON
0.109572,0.143561,0.325973,0.67055,0.840607,0.518503,0.610293,0.967385,DERMASON
0.105297,0.156905,0.272262,0.785485,0.87482,0.581783,0.584811,0.977842,DERMASON
0.113092,0.146428,0.316165,0.845798,0.814303,0.527713,0.606337,0.937339,DERMASON
0.111358,0.129005,0.391936,0.446364,0.827636,0.445713,0.640935,0.931771,DERMASON
0.105466,0.143509,0.326164,0.787527,0.873854,0.518948,0.609853,0.978071,DERMASON
0.108739,0.151349,0.297147,0.671851,0.848052,0.548743,0.597768,0.92338,DERMASON
0.108526,0.126459,0.401554,0.48991,0.849714,0.438141,0.644213,0.968699,DERMASON
0.107661,0.136617,0.358572,0.507697,0.856708,0.480263,0.625946,0.92597,DERMASON
0.106179,0.150508,0.298529,0.831495,0.868624,0.549722,0.597263,0.964793,DERMASON
0.10716,0.144809,0.320669,0.617864,0.860861,0.525518,0.607048,0.984309,DERMASON
0.105795,0.14031,0.341136,0.640375,0.872701,0.501611,0.616637,0.966204,DERMASON
