@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,11-13,16-17'

@attribute Perimeter numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.09297,0.847597,0.458471,0.670249,0.969727,DERMASON
0.093754,0.841344,0.54889,0.631284,0.9578,DERMASON
0.098769,0.801735,0.543594,0.633484,0.901886,DERMASON
0.093787,0.841367,0.492834,0.654996,0.922452,DERMASON
0.08979,0.874228,0.562268,0.625598,0.951184,DERMASON
0.093459,0.844519,0.532586,0.637868,0.900922,DERMASON
0.094061,0.8398,0.489506,0.656268,0.932558,DERMASON
0.104061,0.762264,0.374144,0.709128,0.946493,DERMASON
0.097076,0.816207,0.491594,0.655263,0.869995,DERMASON
0.085863,0.907871,0.592294,0.613229,0.957978,DERMASON
0.092639,0.852174,0.497078,0.652724,0.968295,DERMASON
0.089703,0.876467,0.56541,0.623909,0.959632,DERMASON
0.095184,0.832136,0.571043,0.621582,0.959775,DERMASON
0.098951,0.802566,0.422682,0.685847,0.964251,DERMASON
0.094365,0.838959,0.503547,0.649741,0.940328,DERMASON
0.099889,0.795748,0.495437,0.653179,0.970072,DERMASON
0.095824,0.827617,0.494948,0.653375,0.953414,DERMASON
0.090438,0.871224,0.638976,0.594527,0.937059,DERMASON
0.09267,0.85353,0.547992,0.630719,0.962928,DERMASON
0.102244,0.778858,0.491783,0.654429,0.844751,DERMASON
0.099975,0.79642,0.501689,0.650096,0.970669,DERMASON
0.096208,0.826218,0.48381,0.657761,0.965577,DERMASON
0.091696,0.862773,0.65276,0.588775,0.949325,DERMASON
0.085479,0.914872,0.620781,0.601019,0.955947,DERMASON
0.091336,0.866242,0.629401,0.597607,0.953266,DERMASON
0.106168,0.751004,0.50421,0.648582,0.984561,DERMASON
0.090904,0.87024,0.583377,0.615653,0.972989,DERMASON
0.089721,0.880222,0.51929,0.642064,0.943998,DERMASON
0.094081,0.844726,0.606347,0.606425,0.963928,DERMASON
0.095814,0.831104,0.45847,0.668466,0.977776,DERMASON
0.095626,0.833113,0.429097,0.681614,0.966785,DERMASON
0.0915,0.866634,0.552423,0.627921,0.964171,DERMASON
0.092228,0.860804,0.518673,0.64201,0.97997,DERMASON
0.096347,0.827955,0.473639,0.661426,0.977697,DERMASON
0.096819,0.824387,0.502522,0.6488,0.967646,DERMASON
0.101678,0.7866,0.473138,0.661599,0.981746,DERMASON
0.09789,0.816008,0.433775,0.679246,0.962337,DERMASON
0.09238,0.860086,0.508864,0.646048,0.928586,DERMASON
0.096511,0.827106,0.474561,0.660892,0.970966,DERMASON
0.096714,0.825611,0.481287,0.657905,0.921676,DERMASON
0.096097,0.830504,0.489571,0.65429,0.971425,DERMASON
0.093055,0.855244,0.473266,0.661334,0.960366,DERMASON
0.09396,0.847932,0.544116,0.631017,0.981331,DERMASON
0.102266,0.783052,0.557701,0.625346,0.963429,DERMASON
0.091918,0.865122,0.565637,0.621991,0.945722,DERMASON
0.095337,0.837742,0.472175,0.661575,0.944592,DERMASON
0.095292,0.838273,0.523283,0.639461,0.952114,DERMASON
0.08915,0.888638,0.53397,0.634888,0.970775,DERMASON
0.093904,0.849982,0.556908,0.6253,0.949296,DERMASON
0.094799,0.842907,0.533996,0.634768,0.942909,DERMASON
0.090867,0.875481,0.546511,0.629387,0.970394,DERMASON
0.093995,0.850398,0.571166,0.619173,0.958101,DERMASON
0.10059,0.798574,0.45207,0.669926,0.901602,DERMASON
0.089969,0.883707,0.627914,0.596574,0.98864,DERMASON
0.092093,0.866352,0.505661,0.646345,0.980553,DERMASON
0.094207,0.849545,0.522875,0.638928,0.958735,DERMASON
0.091393,0.872486,0.57396,0.617795,0.963354,DERMASON
0.107136,0.749939,0.378223,0.703898,0.945704,DERMASON
0.101769,0.7905,0.453571,0.668962,0.919261,DERMASON
0.092728,0.862271,0.677095,0.57759,0.934023,DERMASON
0.119024,0.66556,0.457142,0.667268,0.934193,DERMASON
0.090764,0.878416,0.593856,0.609612,0.971934,DERMASON
0.093859,0.853444,0.538134,0.63223,0.93261,DERMASON
0.094773,0.846081,0.44537,0.672456,0.954047,DERMASON
0.094476,0.848749,0.496876,0.649649,0.913224,DERMASON
0.092182,0.867413,0.522574,0.638664,0.907601,DERMASON
0.095287,0.842692,0.485385,0.654505,0.942176,DERMASON
0.097098,0.828617,0.460645,0.665304,0.956951,DERMASON
0.086964,0.911628,0.599505,0.60699,0.926131,DERMASON
0.09598,0.837554,0.601018,0.606392,0.9341,DERMASON
0.097159,0.828417,0.545208,0.628918,0.942998,DERMASON
0.091058,0.877788,0.525765,0.637006,0.972845,DERMASON
0.101,0.79863,0.436123,0.67619,0.837833,DERMASON
0.095348,0.843063,0.429143,0.679373,0.949666,DERMASON
0.094653,0.848978,0.467984,0.661808,0.949556,DERMASON
0.099011,0.815085,0.502668,0.646509,0.949042,DERMASON
0.108644,0.742264,0.33007,0.72638,0.973266,DERMASON
0.112466,0.714675,0.346617,0.718122,0.959212,DERMASON
0.093866,0.856474,0.538793,0.631117,0.956152,DERMASON
0.091953,0.872343,0.521477,0.638298,0.95166,DERMASON
0.094126,0.854714,0.546394,0.627871,0.987584,DERMASON
0.100483,0.804516,0.42299,0.681641,0.927849,DERMASON
0.094743,0.849853,0.553387,0.624956,0.956874,DERMASON
0.096492,0.835974,0.495898,0.649139,0.964671,DERMASON
0.1032,0.783865,0.579986,0.614081,0.935227,DERMASON
0.096497,0.83627,0.449489,0.669472,0.954704,DERMASON
0.092812,0.866067,0.526168,0.636119,0.974452,DERMASON
0.089213,0.896005,0.550738,0.625831,0.980082,DERMASON
0.091435,0.877641,0.527881,0.635321,0.915718,DERMASON
0.097104,0.832011,0.485624,0.653338,0.883044,DERMASON
0.103487,0.782451,0.341715,0.720084,0.900966,DERMASON
0.097313,0.83047,0.415241,0.684889,0.934962,DERMASON
0.096689,0.83548,0.508743,0.643328,0.953555,DERMASON
0.099634,0.812622,0.402173,0.690855,0.962684,DERMASON
0.088495,0.902781,0.601621,0.605111,0.961036,DERMASON
0.096418,0.838034,0.630926,0.59366,0.855809,DERMASON
0.099625,0.813255,0.428674,0.678434,0.951823,DERMASON
0.089823,0.892557,0.556779,0.622919,0.972679,DERMASON
0.095024,0.851008,0.469249,0.659845,0.964272,DERMASON
0.08908,0.90039,0.649208,0.586041,0.96242,DERMASON
0.11709,0.686128,0.448862,0.668741,0.909239,DERMASON
0.099334,0.81754,0.544184,0.627628,0.988962,DERMASON
0.094623,0.855046,0.471468,0.658645,0.953255,DERMASON
0.102805,0.790952,0.417415,0.682939,0.876393,DERMASON
0.107199,0.757793,0.34928,0.71535,0.827903,DERMASON
0.095498,0.848509,0.525793,0.635141,0.946542,DERMASON
0.163906,0.402798,0.382249,0.699139,0.798332,DERMASON
0.094968,0.853568,0.557237,0.621888,0.942476,DERMASON
0.100982,0.80637,0.433085,0.675355,0.950748,DERMASON
0.096503,0.841659,0.472764,0.657599,0.947609,DERMASON
0.095304,0.851493,0.490904,0.649626,0.969059,DERMASON
0.262577,0,0.54833,0.625377,0.550241,DERMASON
0.091747,0.880507,0.548177,0.625425,0.984572,DERMASON
0.099403,0.819117,0.480056,0.654293,0.955775,DERMASON
0.100372,0.811664,0.449802,0.667646,0.976935,DERMASON
0.108877,0.747474,0.427953,0.677468,0.937708,DERMASON
0.088833,0.905272,0.600568,0.604157,0.985353,DERMASON
0.103501,0.787831,0.583504,0.610939,0.976314,DERMASON
0.08962,0.89868,0.587942,0.609166,0.97742,DERMASON
0.103009,0.792302,0.48352,0.652467,0.971645,DERMASON
0.111405,0.729738,0.431855,0.675463,0.92327,DERMASON
0.094722,0.857667,0.584702,0.610217,0.94989,DERMASON
0.105672,0.77242,0.421735,0.679992,0.917934,DERMASON
0.097454,0.836398,0.504647,0.643136,0.960996,DERMASON
0.105389,0.775258,0.372376,0.702947,0.937427,DERMASON
0.100313,0.814293,0.515831,0.638271,0.958425,DERMASON
0.097824,0.833916,0.508875,0.641208,0.959907,DERMASON
0.095009,0.856598,0.532379,0.631253,0.966051,DERMASON
0.09462,0.860832,0.469183,0.658048,0.967835,DERMASON
0.100717,0.812543,0.504573,0.642668,0.926063,DERMASON
0.097308,0.83948,0.46807,0.658475,0.96194,DERMASON
0.094635,0.860995,0.579536,0.611591,0.978957,DERMASON
0.093155,0.873158,0.516207,0.637646,0.968422,DERMASON
0.097421,0.838807,0.545565,0.625366,0.954997,DERMASON
0.097691,0.836883,0.503186,0.643105,0.874065,DERMASON
0.095394,0.855316,0.51837,0.636639,0.965565,DERMASON
0.096124,0.849957,0.513613,0.638511,0.94926,DERMASON
0.098694,0.829674,0.50583,0.641773,0.830637,DERMASON
0.095734,0.853604,0.453738,0.664401,0.977023,DERMASON
0.097454,0.839892,0.495697,0.646005,0.904329,DERMASON
0.102425,0.801138,0.457913,0.662478,0.94512,DERMASON
0.09361,0.871216,0.494905,0.646252,0.953178,DERMASON
0.106042,0.774305,0.391222,0.692786,0.952072,DERMASON
0.096652,0.847369,0.475943,0.654276,0.977169,DERMASON
0.101125,0.812588,0.573337,0.613252,0.925831,DERMASON
0.093718,0.871766,0.581592,0.609892,0.960881,DERMASON
0.099074,0.828918,0.457039,0.662391,0.974572,DERMASON
0.089541,0.906575,0.649418,0.583432,0.949406,DERMASON
0.100122,0.820969,0.483623,0.650629,0.967266,DERMASON
0.10176,0.808433,0.425328,0.676539,0.950044,DERMASON
0.1031,0.798099,0.478428,0.652828,0.933852,DERMASON
0.103133,0.797847,0.497121,0.644737,0.950138,DERMASON
0.103134,0.797891,0.398086,0.689122,0.967842,DERMASON
0.097179,0.845865,0.544765,0.624305,0.933625,DERMASON
0.095265,0.861589,0.517052,0.635772,0.955004,DERMASON
0.095213,0.862408,0.55753,0.618872,0.985364,DERMASON
0.095644,0.859041,0.565904,0.615438,0.982146,DERMASON
0.090937,0.898397,0.68583,0.568978,0.941994,DERMASON
0.095543,0.860825,0.53192,0.629138,0.977316,DERMASON
0.100451,0.821843,0.474091,0.653812,0.888508,DERMASON
0.091703,0.892608,0.655984,0.579931,0.965492,DERMASON
0.093067,0.881459,0.49465,0.644786,0.984972,DERMASON
0.101121,0.817218,0.419327,0.678177,0.957435,DERMASON
0.093343,0.879767,0.535208,0.627495,0.949423,DERMASON
0.092542,0.886473,0.560673,0.617001,0.944611,DERMASON
0.095582,0.861817,0.549961,0.62133,0.962564,DERMASON
0.096793,0.852062,0.544334,0.623644,0.967378,DERMASON
0.095686,0.861032,0.593769,0.603669,0.899432,DERMASON
0.091204,0.898949,0.607532,0.597958,0.978696,DERMASON
0.100332,0.82528,0.5205,0.633211,0.967507,DERMASON
0.09947,0.832284,0.481533,0.6498,0.975528,DERMASON
0.110204,0.750909,0.423027,0.675744,0.971295,DERMASON
0.094515,0.872642,0.515166,0.635227,0.923606,DERMASON
0.103075,0.805053,0.407063,0.682964,0.962472,DERMASON
0.102218,0.81179,0.431622,0.671672,0.945014,DERMASON
0.097743,0.847558,0.506768,0.638522,0.924298,DERMASON
0.090969,0.903748,0.556406,0.617635,0.979269,DERMASON
0.097745,0.848837,0.513273,0.635411,0.90503,DERMASON
0.089443,0.917499,0.61714,0.593258,0.986337,DERMASON
0.101134,0.822885,0.485015,0.647262,0.956853,DERMASON
0.099992,0.831909,0.542996,0.622766,0.968575,DERMASON
0.102664,0.81153,0.506134,0.638051,0.953054,DERMASON
0.097834,0.849701,0.573129,0.610327,0.901021,DERMASON
0.096588,0.859985,0.514505,0.634384,0.979442,DERMASON
0.091353,0.903322,0.602841,0.598359,0.951765,DERMASON
0.102681,0.812444,0.513084,0.634815,0.866072,DERMASON
0.095847,0.867054,0.530801,0.627268,0.972906,DERMASON
0.091504,0.90276,0.661567,0.575707,0.979013,DERMASON
0.094634,0.877206,0.560298,0.615073,0.907534,DERMASON
0.097415,0.85492,0.541136,0.622851,0.903534,DERMASON
0.095133,0.873482,0.519573,0.631792,0.963181,DERMASON
0.102625,0.814091,0.477441,0.649755,0.956885,DERMASON
0.102241,0.817129,0.494484,0.642377,0.933968,DERMASON
0.099073,0.842018,0.464588,0.655364,0.974412,DERMASON
0.105571,0.792818,0.326926,0.719377,0.930153,DERMASON
0.096532,0.864116,0.531749,0.626174,0.968514,DERMASON
0.099249,0.842412,0.472979,0.651187,0.967907,DERMASON
0.103053,0.812653,0.562073,0.613707,0.809724,DERMASON
0.093333,0.891215,0.5891,0.602662,0.973215,DERMASON
0.098251,0.851315,0.52142,0.630208,0.935188,DERMASON
0.102941,0.815223,0.520715,0.630275,0.935052,DERMASON
0.097584,0.857952,0.56361,0.612502,0.898201,DERMASON
0.107299,0.782653,0.401469,0.682666,0.942188,DERMASON
0.097573,0.858491,0.54109,0.621569,0.972662,DERMASON
0.097823,0.856771,0.479267,0.647627,0.958907,DERMASON
0.099364,0.844517,0.595362,0.599628,0.937691,DERMASON
0.102,0.824093,0.507568,0.635386,0.941915,DERMASON
0.097211,0.862138,0.59355,0.600239,0.907457,DERMASON
0.105647,0.796379,0.716194,0.554106,0.854794,DERMASON
0.098548,0.851859,0.595385,0.599398,0.954726,DERMASON
0.102457,0.821519,0.427949,0.670002,0.935007,DERMASON
0.0987,0.851211,0.479256,0.647229,0.918645,DERMASON
0.090815,0.915894,0.631469,0.585243,0.986004,DERMASON
0.100874,0.834194,0.448637,0.660625,0.940436,DERMASON
0.099084,0.848428,0.457645,0.656613,0.905608,DERMASON
0.100722,0.835446,0.463833,0.653886,0.964468,DERMASON
0.100995,0.833406,0.481144,0.646302,0.972465,DERMASON
0.106485,0.791249,0.409937,0.678029,0.972174,DERMASON
0.10079,0.835301,0.632644,0.584635,0.911643,DERMASON
0.124649,0.661327,0.448509,0.660447,0.85851,DERMASON
0.094085,0.889766,0.613352,0.591939,0.947412,DERMASON
0.150938,0.496871,0.354193,0.704231,0.790825,DERMASON
0.097236,0.864196,0.601691,0.596452,0.960389,DERMASON
0.10409,0.810885,0.57867,0.605339,0.918627,DERMASON
0.10425,0.810858,0.468525,0.651005,0.940274,DERMASON
0.099996,0.844412,0.483546,0.6444,0.990814,DERMASON
0.097608,0.863673,0.496464,0.638807,0.964542,DERMASON
0.099914,0.845231,0.482507,0.644802,0.956299,DERMASON
0.101692,0.831587,0.505188,0.634989,0.927162,DERMASON
0.094024,0.893649,0.508919,0.633319,0.982133,DERMASON
0.089035,0.93569,0.689025,0.562601,0.916828,DERMASON
0.092831,0.903993,0.626303,0.585972,0.96372,DERMASON
0.096803,0.871422,0.496201,0.638583,0.963821,DERMASON
0.090984,0.919575,0.67713,0.566858,0.974956,DERMASON
0.106793,0.793079,0.41794,0.673134,0.916035,DERMASON
0.09686,0.871357,0.533414,0.622838,0.988559,DERMASON
0.096101,0.87781,0.637091,0.581669,0.957901,DERMASON
0.101352,0.835978,0.456249,0.655687,0.960996,DERMASON
0.105795,0.801877,0.455791,0.65578,0.952958,DERMASON
0.126001,0.656906,0.471393,0.648902,0.943785,DERMASON
0.09922,0.853662,0.606651,0.593111,0.960321,DERMASON
0.09543,0.884534,0.544351,0.61793,0.97796,DERMASON
0.115636,0.729586,0.414297,0.674247,0.957346,DERMASON
0.096137,0.878988,0.550223,0.61547,0.971227,DERMASON
0.103621,0.819668,0.456009,0.655389,0.969641,DERMASON
0.112233,0.754632,0.525342,0.62566,0.940997,DERMASON
0.106005,0.80147,0.416168,0.673248,0.987444,DERMASON
0.111241,0.762367,0.329325,0.714469,0.965351,DERMASON
0.09317,0.904908,0.603054,0.594017,0.974365,DERMASON
0.095557,0.885259,0.634642,0.581836,0.963896,DERMASON
0.107447,0.791571,0.434917,0.664431,0.944325,DERMASON
0.105977,0.802879,0.50514,0.633762,0.956593,DERMASON
0.110494,0.768858,0.412764,0.674444,0.921288,DERMASON
0.094811,0.891842,0.603404,0.593749,0.97689,DERMASON
0.102482,0.830315,0.415244,0.673213,0.942456,DERMASON
0.097234,0.872167,0.497376,0.636937,0.982768,DERMASON
0.097269,0.872335,0.539325,0.61926,0.972493,DERMASON
0.099707,0.852789,0.506354,0.63299,0.983074,DERMASON
0.096333,0.880168,0.549383,0.615082,0.951199,DERMASON
0.105252,0.809688,0.511581,0.630694,0.941781,DERMASON
0.093754,0.901606,0.699533,0.557424,0.923854,DERMASON
0.102364,0.832225,0.534777,0.620998,0.977288,DERMASON
0.12884,0.641405,0.571524,0.606021,0.695053,DERMASON
0.093655,0.902831,0.700844,0.556853,0.904931,DERMASON
0.093168,0.906987,0.64548,0.577231,0.970167,DERMASON
0.098026,0.86734,0.549788,0.614679,0.972787,DERMASON
0.105006,0.813053,0.472821,0.646863,0.955194,DERMASON
0.103784,0.822625,0.393444,0.682567,0.97221,DERMASON
0.099795,0.854768,0.613934,0.588805,0.869074,DERMASON
0.104204,0.820461,0.559944,0.610026,0.844135,DERMASON
0.096638,0.880905,0.702574,0.555586,0.886897,DERMASON
0.110914,0.76989,0.396227,0.680843,0.948336,DERMASON
0.094128,0.901649,0.629787,0.582519,0.957227,DERMASON
0.107477,0.795773,0.476125,0.644968,0.969416,DERMASON
0.099374,0.859195,0.533487,0.620647,0.970681,DERMASON
0.103221,0.828827,0.489341,0.639197,0.949736,DERMASON
0.10084,0.84768,0.483736,0.641573,0.965026,DERMASON
0.099306,0.861024,0.561063,0.609057,0.960476,DERMASON
0.097654,0.874566,0.582074,0.6006,0.964804,DERMASON
0.101573,0.843261,0.499676,0.634379,0.933315,DERMASON
0.100316,0.853288,0.494983,0.63636,0.958989,DERMASON
0.108314,0.791687,0.519777,0.625768,0.983859,DERMASON
0.10536,0.814302,0.543003,0.616155,0.914118,DERMASON
0.104234,0.823073,0.566566,0.606592,0.938435,DERMASON
0.098537,0.868499,0.61151,0.588802,0.933946,DERMASON
0.099022,0.864983,0.553241,0.611776,0.956108,DERMASON
0.099598,0.860475,0.524427,0.623576,0.929269,DERMASON
0.107338,0.800118,0.395816,0.680051,0.900169,DERMASON
0.104823,0.820146,0.448603,0.655892,0.986312,DERMASON
0.106502,0.807208,0.469302,0.646798,0.845506,DERMASON
0.107757,0.797744,0.432467,0.663066,0.964859,DERMASON
0.122169,0.693116,0.432798,0.662901,0.941263,DERMASON
0.102615,0.838032,0.480921,0.641581,0.971581,DERMASON
0.116712,0.732156,0.467703,0.647296,0.972155,DERMASON
0.102828,0.83647,0.542938,0.615513,0.97885,DERMASON
0.102109,0.842126,0.571423,0.604002,0.955889,DERMASON
0.108914,0.790049,0.435205,0.661525,0.995538,DERMASON
0.104556,0.823473,0.562235,0.607553,0.980497,DERMASON
0.101349,0.848633,0.506064,0.630694,0.945357,DERMASON
0.129547,0.644105,0.521159,0.624352,0.920403,DERMASON
0.102934,0.836242,0.437657,0.66038,0.940542,DERMASON
0.106956,0.805411,0.469974,0.646031,0.861066,DERMASON
0.097042,0.883828,0.563691,0.60682,0.983706,DERMASON
0.110158,0.781442,0.450328,0.654573,0.957052,DERMASON
0.110053,0.782873,0.503339,0.631467,0.924745,DERMASON
0.097269,0.883047,0.517628,0.625405,0.981411,DERMASON
0.099941,0.862023,0.558836,0.608348,0.974132,DERMASON
0.099777,0.863446,0.580602,0.59962,0.955143,DERMASON
0.094017,0.91075,0.666588,0.566673,0.942932,DERMASON
0.100684,0.856915,0.505241,0.630228,0.948364,DERMASON
0.10578,0.817484,0.514727,0.626094,0.933714,DERMASON
0.095362,0.900964,0.534032,0.618009,0.971501,DERMASON
0.104459,0.828328,0.455915,0.651154,0.958135,DERMASON
0.115959,0.742158,0.339572,0.705004,0.949214,DERMASON
0.104973,0.824931,0.394942,0.67853,0.931016,DERMASON
0.099318,0.87021,0.611544,0.586729,0.991381,DERMASON
0.106593,0.81307,0.623271,0.582197,0.931525,DERMASON
0.1102,0.78609,0.442262,0.656718,0.821,DERMASON
0.099266,0.871351,0.51877,0.623734,0.961533,DERMASON
0.099952,0.866005,0.585444,0.596675,0.95655,DERMASON
0.181197,0.353577,0.302437,0.722844,0.940373,DERMASON
0.101737,0.85192,0.512214,0.626383,0.973927,DERMASON
0.097495,0.886227,0.528775,0.61945,0.953037,DERMASON
0.101369,0.855401,0.643587,0.574114,0.918417,DERMASON
0.110584,0.784273,0.432594,0.660728,0.909555,DERMASON
0.151814,0.511578,0.523849,0.621354,0.745144,DERMASON
0.102348,0.848022,0.475655,0.64168,0.982443,DERMASON
0.096642,0.894508,0.593786,0.592981,0.956117,DERMASON
0.101253,0.85743,0.474485,0.641988,0.947959,DERMASON
0.10185,0.85307,0.505254,0.628753,0.954638,DERMASON
0.111723,0.777193,0.433648,0.659839,0.970004,DERMASON
0.100732,0.8622,0.572103,0.601321,0.928092,DERMASON
0.103508,0.840367,0.479441,0.639638,0.975239,DERMASON
0.10845,0.802318,0.445275,0.654518,0.967509,DERMASON
0.098746,0.878972,0.611563,0.585662,0.908298,DERMASON
0.104961,0.829821,0.5087,0.626975,0.895216,DERMASON
0.154553,0.497844,0.514977,0.624347,0.920319,DERMASON
0.101107,0.860368,0.526656,0.61945,0.977908,DERMASON
0.105565,0.825456,0.449066,0.652564,0.965613,DERMASON
0.10068,0.864005,0.639707,0.574782,0.808155,DERMASON
0.098105,0.884851,0.624748,0.580436,0.930415,DERMASON
0.111421,0.781514,0.529197,0.618179,0.94413,DERMASON
0.103258,0.844145,0.488115,0.635421,0.960333,DERMASON
0.10929,0.79771,0.386206,0.680881,0.979333,DERMASON
0.097613,0.890048,0.585702,0.595257,0.968125,DERMASON
0.104301,0.836557,0.513441,0.624557,0.970786,DERMASON
0.103315,0.844741,0.524609,0.619794,0.935354,DERMASON
0.103847,0.840613,0.512963,0.624623,0.961941,DERMASON
0.100155,0.870055,0.50967,0.625972,0.963129,DERMASON
0.102822,0.848796,0.422085,0.6641,0.966611,DERMASON
0.102043,0.855024,0.481414,0.637944,0.976418,DERMASON
0.099227,0.877649,0.567992,0.602087,0.956729,DERMASON
0.104101,0.838949,0.597286,0.590506,0.955419,DERMASON
0.101951,0.856084,0.475336,0.64047,0.949072,DERMASON
0.10213,0.85488,0.529351,0.617628,0.948959,DERMASON
0.1034,0.845006,0.458778,0.647561,0.963102,DERMASON
0.127206,0.671021,0.42422,0.662919,0.878909,DERMASON
0.102649,0.851207,0.502934,0.62852,0.926245,DERMASON
0.099297,0.878152,0.572864,0.599871,0.926393,DERMASON
0.103187,0.847289,0.490298,0.633783,0.947173,DERMASON
0.10007,0.87213,0.480422,0.638008,0.966094,DERMASON
0.107306,0.815214,0.400417,0.673601,0.903129,DERMASON
0.101424,0.861385,0.523243,0.619915,0.946749,DERMASON
0.105234,0.831516,0.469122,0.642811,0.946502,DERMASON
0.09832,0.886639,0.531682,0.616373,0.968352,DERMASON
0.111744,0.782021,0.369585,0.687876,0.888652,DERMASON
0.107776,0.812306,0.43243,0.658859,0.962664,DERMASON
0.099959,0.873749,0.525383,0.618867,0.972356,DERMASON
0.096199,0.904719,0.630922,0.577026,0.963792,DERMASON
0.107505,0.814655,0.447231,0.652198,0.944166,DERMASON
0.101616,0.860907,0.534311,0.615073,0.957566,DERMASON
0.102745,0.85199,0.483441,0.636382,0.943334,DERMASON
0.100161,0.872623,0.623964,0.579613,0.943272,DERMASON
0.109222,0.801813,0.420648,0.664008,0.948836,DERMASON
0.102553,0.853674,0.512042,0.624235,0.958319,DERMASON
0.106944,0.819622,0.631067,0.576802,0.949063,DERMASON
0.101418,0.86304,0.530798,0.616369,0.97111,DERMASON
0.105918,0.827663,0.466121,0.643705,0.946939,DERMASON
0.107664,0.814353,0.424852,0.661925,0.92354,DERMASON
0.104155,0.84164,0.477021,0.638929,0.986303,DERMASON
0.098685,0.885637,0.562378,0.603402,0.96379,DERMASON
0.103334,0.848765,0.513075,0.623462,0.977303,DERMASON
0.099871,0.877082,0.566431,0.601505,0.956379,DERMASON
0.105886,0.829705,0.436891,0.656069,0.929283,DERMASON
0.11945,0.728865,0.453703,0.6486,0.975239,DERMASON
0.098974,0.884907,0.591864,0.591316,0.970184,DERMASON
0.099566,0.880215,0.496335,0.630143,0.97254,DERMASON
0.106611,0.824579,0.491197,0.632293,0.92146,DERMASON
0.100589,0.872523,0.552193,0.606902,0.924202,DERMASON
0.108586,0.809875,0.485779,0.634467,0.876797,DERMASON
0.107594,0.817532,0.466771,0.642637,0.963291,DERMASON
0.10828,0.812651,0.425519,0.660763,0.972075,DERMASON
0.111055,0.791588,0.508178,0.624873,0.891425,DERMASON
0.1101,0.799007,0.457479,0.64652,0.968728,DERMASON
0.105417,0.835314,0.575603,0.597267,0.890776,DERMASON
0.113433,0.77468,0.538136,0.612245,0.949341,DERMASON
0.104935,0.839517,0.462687,0.644035,0.948162,DERMASON
0.103089,0.854271,0.487213,0.633406,0.9785,DERMASON
