@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,8,14,17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute ShapeFactor2 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.047896,0.100354,0.096682,0.431583,DERMASON
0.047904,0.099074,0.096697,0.527154,DERMASON
0.047904,0.094873,0.096697,0.425827,DERMASON
0.047926,0.0943,0.096736,0.50659,DERMASON
0.047947,0.091051,0.096775,0.558472,DERMASON
0.047956,0.091544,0.09679,0.457852,DERMASON
0.04796,0.107254,0.096798,0.578694,DERMASON
0.047968,0.094601,0.096814,0.486961,DERMASON
0.047977,0.089981,0.096829,0.484891,DERMASON
0.047981,0.091662,0.096837,0.510466,DERMASON
0.047985,0.089813,0.096845,0.526502,DERMASON
0.04799,0.088902,0.096853,0.517964,DERMASON
0.048003,0.08835,0.096876,0.557595,DERMASON
0.048007,0.09484,0.096884,0.438492,DERMASON
0.048007,0.09545,0.096884,0.47837,DERMASON
0.048024,0.088577,0.096915,0.517255,DERMASON
0.048058,0.09595,0.096977,0.499024,DERMASON
0.048058,0.088203,0.096977,0.619682,DERMASON
0.048096,0.096022,0.097047,0.461978,DERMASON
0.048118,0.096113,0.097086,0.518719,DERMASON
0.048131,0.091662,0.097109,0.496353,DERMASON
0.048169,0.082337,0.097179,0.677644,DERMASON
0.04819,0.089578,0.097218,0.566832,DERMASON
0.048195,0.097817,0.097225,0.426758,DERMASON
0.048246,0.091216,0.097318,0.551999,DERMASON
0.048246,0.08808,0.097318,0.541383,DERMASON
0.04825,0.093194,0.097326,0.488724,DERMASON
0.048272,0.091786,0.097365,0.606257,DERMASON
0.048327,0.094006,0.097466,0.490545,DERMASON
0.048357,0.09297,0.09752,0.461996,DERMASON
0.048361,0.093754,0.097528,0.540742,DERMASON
0.048361,0.098769,0.097528,0.535961,DERMASON
0.048383,0.093787,0.097567,0.491151,DERMASON
0.048408,0.08979,0.097613,0.552786,DERMASON
0.048421,0.093459,0.097637,0.525936,DERMASON
0.04843,0.094061,0.097652,0.488167,DERMASON
0.048434,0.104061,0.09766,0.393741,DERMASON
0.048455,0.097076,0.097699,0.489902,DERMASON
0.048468,0.085863,0.097722,0.580426,DERMASON
0.048498,0.092639,0.097776,0.494532,DERMASON
0.048519,0.089703,0.097815,0.555361,DERMASON
0.048528,0.095184,0.09783,0.560513,DERMASON
0.048532,0.098951,0.097838,0.432081,DERMASON
0.048549,0.094365,0.097869,0.500018,DERMASON
0.048566,0.099889,0.0979,0.492943,DERMASON
0.04857,0.095824,0.097908,0.49251,DERMASON
0.048579,0.090438,0.097923,0.624699,DERMASON
0.048617,0.09267,0.097993,0.539249,DERMASON
0.048656,0.102244,0.098063,0.489568,DERMASON
0.048669,0.099975,0.098086,0.498103,DERMASON
0.048694,0.096208,0.098133,0.482632,DERMASON
0.048716,0.091696,0.098172,0.637776,DERMASON
0.048737,0.085479,0.09821,0.606661,DERMASON
0.048754,0.091336,0.098241,0.614902,DERMASON
0.048784,0.106168,0.098295,0.500006,DERMASON
0.048788,0.090904,0.098303,0.571209,DERMASON
0.048805,0.089721,0.098334,0.513154,DERMASON
0.04881,0.094081,0.098342,0.592701,DERMASON
0.048827,0.095814,0.098373,0.460882,DERMASON
0.048865,0.095626,0.098443,0.436542,DERMASON
0.048882,0.0915,0.098474,0.542552,DERMASON
0.048891,0.092228,0.098489,0.512392,DERMASON
0.048908,0.096347,0.09852,0.473456,DERMASON
0.048921,0.096819,0.098543,0.498196,DERMASON
0.048921,0.101678,0.098543,0.473001,DERMASON
0.048925,0.09789,0.098551,0.440226,DERMASON
0.048929,0.09238,0.098559,0.503696,DERMASON
0.048942,0.096511,0.098582,0.474155,DERMASON
0.04895,0.096714,0.098597,0.479852,DERMASON
0.04895,0.096097,0.098597,0.48694,DERMASON
0.048976,0.093055,0.098644,0.472976,DERMASON
0.048976,0.09396,0.098644,0.534807,DERMASON
0.048993,0.102266,0.098675,0.547045,DERMASON
0.049023,0.091918,0.098729,0.554205,DERMASON
0.04904,0.095337,0.09876,0.471899,DERMASON
0.049053,0.095292,0.098783,0.516043,DERMASON
0.049074,0.08915,0.098822,0.525469,DERMASON
0.049096,0.093904,0.098861,0.546051,DERMASON
0.049104,0.094799,0.098876,0.525415,DERMASON
0.049151,0.090867,0.098961,0.536501,DERMASON
0.049181,0.093995,0.099015,0.558846,DERMASON
0.049198,0.10059,0.099046,0.454676,DERMASON
0.049211,0.089969,0.09907,0.612135,DERMASON
0.049219,0.092093,0.099085,0.500177,DERMASON
0.049245,0.094207,0.099131,0.515191,DERMASON
0.049249,0.091393,0.099139,0.561231,DERMASON
0.049266,0.107136,0.09917,0.395148,DERMASON
0.049275,0.101769,0.099186,0.455744,DERMASON
0.049301,0.092728,0.099232,0.660134,DERMASON
0.049301,0.119024,0.099232,0.458657,DERMASON
0.049305,0.090764,0.09924,0.579545,DERMASON
0.049326,0.093859,0.099278,0.528529,DERMASON
0.049326,0.094773,0.099278,0.448831,DERMASON
0.049348,0.094476,0.099317,0.492249,DERMASON
0.049352,0.092182,0.099325,0.514653,DERMASON
0.049382,0.095287,0.099379,0.482301,DERMASON
0.049407,0.097098,0.099425,0.461331,DERMASON
0.049412,0.086964,0.099433,0.584544,DERMASON
0.049412,0.09598,0.099433,0.585967,DERMASON
0.049429,0.097159,0.099464,0.5346,DERMASON
0.049437,0.091058,0.099479,0.517251,DERMASON
0.049446,0.101,0.099495,0.440959,DERMASON
0.049446,0.095348,0.099495,0.435264,DERMASON
0.049471,0.094653,0.099541,0.467334,DERMASON
0.049523,0.099011,0.099634,0.496824,DERMASON
0.04954,0.108644,0.099665,0.357957,DERMASON
0.049553,0.112466,0.099688,0.370332,DERMASON
0.049557,0.093866,0.099696,0.528519,DERMASON
0.049578,0.091953,0.099734,0.513111,DERMASON
0.049582,0.094126,0.099742,0.535263,DERMASON
0.049591,0.100483,0.099757,0.429948,DERMASON
0.049591,0.094743,0.099757,0.541544,DERMASON
0.049599,0.096492,0.099773,0.490785,DERMASON
0.049608,0.1032,0.099788,0.56581,DERMASON
0.049625,0.096497,0.099819,0.451544,DERMASON
0.049634,0.092812,0.099835,0.517106,DERMASON
0.049651,0.089213,0.099866,0.538994,DERMASON
0.049655,0.091435,0.099873,0.518565,DERMASON
0.049668,0.097104,0.099896,0.48181,DERMASON
0.049668,0.103487,0.099896,0.366408,DERMASON
0.049676,0.097313,0.099912,0.423516,DERMASON
0.049681,0.096689,0.09992,0.501706,DERMASON
0.049706,0.099634,0.099966,0.413021,DERMASON
0.049706,0.088495,0.099966,0.585707,DERMASON
0.04971,0.096418,0.099974,0.613581,DERMASON
0.049749,0.099625,0.100043,0.4342,DERMASON
0.04977,0.089823,0.100082,0.544138,DERMASON
0.049847,0.095024,0.100221,0.467508,DERMASON
0.04989,0.08908,0.100298,0.630784,DERMASON
0.049894,0.11709,0.100305,0.450404,DERMASON
0.049903,0.099334,0.100321,0.532442,DERMASON
0.049907,0.094623,0.100329,0.469233,DERMASON
0.049924,0.102805,0.100359,0.424713,DERMASON
0.049924,0.107199,0.100359,0.371594,DERMASON
0.049945,0.095498,0.100398,0.51598,DERMASON
0.049997,0.163906,0.100491,0.396739,DERMASON
0.050005,0.094968,0.100506,0.543931,DERMASON
0.050031,0.100982,0.100552,0.437152,DERMASON
0.050035,0.096503,0.10056,0.470021,DERMASON
0.050052,0.095304,0.100591,0.485391,DERMASON
0.050052,0.262577,0.100591,0.535773,DERMASON
0.050056,0.091747,0.100599,0.535624,DERMASON
0.050065,0.099403,0.100614,0.476116,DERMASON
0.050073,0.100372,0.100629,0.450767,DERMASON
0.050091,0.108877,0.10066,0.432848,DERMASON
0.050095,0.088833,0.100668,0.583631,DERMASON
0.050095,0.103501,0.100668,0.567733,DERMASON
0.050095,0.08962,0.100668,0.571847,DERMASON
0.05015,0.103009,0.100768,0.478853,DERMASON
0.05015,0.111405,0.100768,0.435881,DERMASON
0.050163,0.094722,0.100791,0.568656,DERMASON
0.050176,0.105672,0.100814,0.427632,DERMASON
0.05021,0.097454,0.100876,0.496835,DERMASON
0.050231,0.105389,0.100915,0.388598,DERMASON
0.05024,0.100313,0.10093,0.506489,DERMASON
0.050244,0.097824,0.100938,0.500418,DERMASON
0.050257,0.095009,0.100961,0.521008,DERMASON
0.050338,0.09462,0.101107,0.466291,DERMASON
0.050347,0.100717,0.101123,0.496434,DERMASON
0.050355,0.097308,0.101138,0.465317,DERMASON
0.05036,0.094635,0.101146,0.56335,DERMASON
0.050368,0.093155,0.101161,0.506497,DERMASON
0.050372,0.097421,0.101169,0.532457,DERMASON
0.050389,0.097691,0.1012,0.495129,DERMASON
0.050394,0.095394,0.101207,0.508324,DERMASON
0.050432,0.096124,0.101277,0.504073,DERMASON
0.050445,0.098694,0.1013,0.49728,DERMASON
0.050471,0.095734,0.101346,0.453107,DERMASON
0.050475,0.097454,0.101354,0.488471,DERMASON
0.050488,0.102425,0.101377,0.45653,DERMASON
0.0505,0.09361,0.1014,0.487729,DERMASON
0.050543,0.106042,0.101477,0.40259,DERMASON
0.050556,0.096652,0.1015,0.471466,DERMASON
0.050594,0.101125,0.101569,0.557023,DERMASON
0.050607,0.093718,0.101592,0.564574,DERMASON
0.050616,0.099074,0.101608,0.455508,DERMASON
0.050624,0.089541,0.101623,0.62882,DERMASON
0.050637,0.100122,0.101646,0.477772,DERMASON
0.050654,0.10176,0.101677,0.429469,DERMASON
0.050654,0.1031,0.101677,0.473331,DERMASON
0.050654,0.103133,0.101677,0.489257,DERMASON
0.050658,0.103134,0.101685,0.407737,DERMASON
0.050761,0.097179,0.101869,0.530735,DERMASON
0.050787,0.095265,0.101915,0.50619,DERMASON
0.050816,0.095213,0.101969,0.542059,DERMASON
0.050825,0.095644,0.101984,0.549626,DERMASON
0.05088,0.090937,0.102084,0.664023,DERMASON
0.050898,0.095543,0.102115,0.518971,DERMASON
0.050902,0.100451,0.102123,0.469087,DERMASON
0.050923,0.091703,0.102161,0.634348,DERMASON
0.050932,0.093067,0.102177,0.486464,DERMASON
0.050949,0.101121,0.102207,0.423991,DERMASON
0.050974,0.093343,0.102254,0.521684,DERMASON
0.050983,0.092542,0.102269,0.544463,DERMASON
0.050996,0.095582,0.102292,0.534779,DERMASON
0.050996,0.096793,0.102292,0.529745,DERMASON
0.051,0.095686,0.1023,0.57478,DERMASON
0.051085,0.091204,0.102453,0.587413,DERMASON
0.051094,0.100332,0.102469,0.508436,DERMASON
0.051111,0.09947,0.102499,0.474871,DERMASON
0.051145,0.110204,0.102561,0.426531,DERMASON
0.051158,0.094515,0.102584,0.503622,DERMASON
0.051179,0.103075,0.102622,0.413713,DERMASON
0.051188,0.102218,0.102638,0.433372,DERMASON
0.051231,0.097743,0.102714,0.49616,DERMASON
0.051295,0.090969,0.10283,0.539795,DERMASON
0.051329,0.097745,0.102891,0.501553,DERMASON
0.051363,0.089443,0.102952,0.5957,DERMASON
0.051393,0.101134,0.103006,0.47715,DERMASON
0.051397,0.099992,0.103014,0.527522,DERMASON
0.051436,0.102664,0.103083,0.495111,DERMASON
0.051448,0.097834,0.103106,0.554554,DERMASON
0.05147,0.096588,0.103144,0.502277,DERMASON
0.0515,0.091353,0.103198,0.581868,DERMASON
0.051517,0.102681,0.103229,0.500927,DERMASON
0.051551,0.095847,0.10329,0.516332,DERMASON
0.051551,0.091504,0.10329,0.63796,DERMASON
0.051572,0.094634,0.103328,0.542581,DERMASON
0.051589,0.097415,0.103359,0.525377,DERMASON
0.051598,0.095133,0.103374,0.506372,DERMASON
0.051611,0.102625,0.103397,0.470238,DERMASON
0.051615,0.102241,0.103405,0.484676,DERMASON
0.051615,0.099073,0.103405,0.459472,DERMASON
0.051717,0.105571,0.103589,0.351391,DERMASON
0.051747,0.096532,0.103643,0.516673,DERMASON
0.051752,0.099249,0.10365,0.466162,DERMASON
0.051756,0.103053,0.103658,0.543705,DERMASON
0.05182,0.093333,0.103773,0.568225,DERMASON
0.051824,0.098251,0.10378,0.507423,DERMASON
0.051888,0.102941,0.103895,0.506649,DERMASON
0.051922,0.097584,0.103957,0.544659,DERMASON
0.051948,0.107299,0.104003,0.407655,DERMASON
0.051956,0.097573,0.104018,0.524402,DERMASON
0.051978,0.097823,0.104056,0.470913,DERMASON
0.051982,0.099364,0.104064,0.573582,DERMASON
0.052008,0.102,0.10411,0.494954,DERMASON
0.052012,0.097211,0.104117,0.571821,DERMASON
0.052042,0.105647,0.104171,0.691143,DERMASON
0.052046,0.098548,0.104179,0.573429,DERMASON
0.052085,0.102457,0.104248,0.428427,DERMASON
0.052089,0.0987,0.104255,0.470644,DERMASON
0.052093,0.090815,0.104263,0.607267,DERMASON
0.052106,0.100874,0.104286,0.445179,DERMASON
0.05211,0.099084,0.104294,0.452579,DERMASON
0.05211,0.100722,0.104294,0.457703,DERMASON
0.052119,0.100995,0.104309,0.472163,DERMASON
0.05214,0.106485,0.104347,0.413928,DERMASON
0.05214,0.10079,0.104347,0.608256,DERMASON
0.05217,0.124649,0.104401,0.44493,DERMASON
0.052174,0.094085,0.104408,0.589864,DERMASON
0.052174,0.150938,0.104408,0.3708,DERMASON
0.052183,0.097236,0.104424,0.578921,DERMASON
0.052243,0.10409,0.104531,0.557508,DERMASON
0.052337,0.10425,0.104699,0.461084,DERMASON
0.052358,0.099996,0.104737,0.473627,DERMASON
0.052371,0.097608,0.10476,0.484556,DERMASON
0.052371,0.099914,0.10476,0.472721,DERMASON
0.052401,0.101692,0.104814,0.491953,DERMASON
0.052426,0.094024,0.10486,0.495102,DERMASON
0.052439,0.089035,0.104882,0.662476,DERMASON
0.05246,0.092831,0.104921,0.601311,DERMASON
0.052465,0.096803,0.104928,0.484107,DERMASON
0.052469,0.090984,0.104936,0.650562,DERMASON
0.052469,0.106793,0.104936,0.419579,DERMASON
0.052494,0.09686,0.104982,0.516265,DERMASON
0.052516,0.096101,0.10502,0.611445,DERMASON
0.052533,0.101352,0.105051,0.450469,DERMASON
0.052563,0.105795,0.105104,0.450024,DERMASON
0.052571,0.126001,0.105119,0.462934,DERMASON
0.052593,0.09922,0.105158,0.58243,DERMASON
0.05261,0.09543,0.105188,0.52564,DERMASON
0.052618,0.115636,0.105203,0.416362,DERMASON
0.052627,0.096137,0.105219,0.530821,DERMASON
0.052644,0.103621,0.105249,0.45002,DERMASON
0.052644,0.112233,0.105249,0.508819,DERMASON
0.052657,0.106005,0.105272,0.417765,DERMASON
0.052678,0.111241,0.10531,0.351317,DERMASON
0.052738,0.09317,0.105417,0.578679,DERMASON
0.052742,0.095557,0.105425,0.608461,DERMASON
0.052742,0.107447,0.105425,0.432603,DERMASON
0.052751,0.105977,0.10544,0.491068,DERMASON
0.052755,0.110494,0.105448,0.414855,DERMASON
0.052776,0.094811,0.105486,0.578901,DERMASON
0.052781,0.102482,0.105494,0.416766,DERMASON
0.052785,0.097234,0.105501,0.484346,DERMASON
0.052819,0.097269,0.105562,0.520663,DERMASON
0.052823,0.099707,0.10557,0.491937,DERMASON
0.052836,0.096333,0.105593,0.529539,DERMASON
0.052849,0.105252,0.105616,0.496373,DERMASON
0.052853,0.093754,0.105623,0.671748,DERMASON
0.052857,0.102364,0.105631,0.516559,DERMASON
0.05287,0.12884,0.105654,0.54935,DERMASON
0.052883,0.093655,0.105677,0.672976,DERMASON
0.052892,0.093168,0.105692,0.618433,DERMASON
0.052904,0.098026,0.105715,0.529726,DERMASON
0.052964,0.105006,0.105822,0.463219,DERMASON
0.052973,0.103784,0.105837,0.39923,DERMASON
0.053028,0.099795,0.105936,0.588056,DERMASON
0.053058,0.104204,0.10599,0.538414,DERMASON
0.053079,0.096638,0.106028,0.674118,DERMASON
0.053088,0.110914,0.106043,0.401158,DERMASON
0.053088,0.094128,0.106043,0.602863,DERMASON
0.053092,0.107477,0.106051,0.465684,DERMASON
0.053109,0.099374,0.106081,0.514798,DERMASON
0.053114,0.103221,0.106089,0.476747,DERMASON
0.053122,0.10084,0.106104,0.471999,DERMASON
0.053208,0.099306,0.106257,0.539035,DERMASON
0.053225,0.097654,0.106287,0.558024,DERMASON
0.053229,0.101573,0.106295,0.485251,DERMASON
0.053233,0.100316,0.106302,0.481247,DERMASON
0.053272,0.108314,0.106371,0.502436,DERMASON
0.053276,0.10536,0.106379,0.522768,DERMASON
0.05328,0.104234,0.106386,0.543801,DERMASON
0.053306,0.098537,0.106432,0.585025,DERMASON
0.053336,0.099022,0.106485,0.531709,DERMASON
0.053344,0.099598,0.1065,0.506299,DERMASON
0.053353,0.107338,0.106516,0.400288,DERMASON
0.053408,0.104823,0.106615,0.442241,DERMASON
0.053408,0.106502,0.106615,0.459274,DERMASON
0.053417,0.107757,0.10663,0.429154,DERMASON
0.053421,0.122169,0.106638,0.429412,DERMASON
0.053459,0.102615,0.106706,0.468851,DERMASON
0.053464,0.116712,0.106714,0.457821,DERMASON
0.053468,0.102828,0.106721,0.522229,DERMASON
0.053468,0.102109,0.106721,0.547703,DERMASON
0.053502,0.108914,0.106782,0.431173,DERMASON
0.053506,0.104556,0.10679,0.539322,DERMASON
0.053506,0.101349,0.10679,0.49005,DERMASON
0.053511,0.129547,0.106798,0.503052,DERMASON
0.053515,0.102934,0.106805,0.433122,DERMASON
0.053541,0.106956,0.106851,0.45953,DERMASON
0.053549,0.097042,0.106866,0.54052,DERMASON
0.053562,0.110158,0.106889,0.443307,DERMASON
0.053613,0.110053,0.10698,0.487465,DERMASON
0.05363,0.097269,0.107011,0.499704,DERMASON
0.053673,0.099941,0.107087,0.535849,DERMASON
0.053682,0.099777,0.107102,0.555481,DERMASON
0.053699,0.094017,0.107133,0.636581,DERMASON
0.053737,0.100684,0.107201,0.488796,DERMASON
0.05378,0.10578,0.107277,0.496839,DERMASON
0.053801,0.095362,0.107315,0.513564,DERMASON
0.053827,0.104459,0.107361,0.447287,DERMASON
0.05384,0.115959,0.107384,0.356652,DERMASON
0.053874,0.104973,0.107444,0.398533,DERMASON
0.053916,0.099318,0.107521,0.583396,DERMASON
0.053925,0.106593,0.107536,0.594374,DERMASON
0.053959,0.1102,0.107597,0.435874,DERMASON
0.053972,0.099266,0.107619,0.499865,DERMASON
0.053985,0.099952,0.107642,0.559105,DERMASON
0.053993,0.181197,0.107657,0.329401,DERMASON
0.053998,0.101737,0.107665,0.494153,DERMASON
0.05401,0.097495,0.107688,0.508457,DERMASON
0.05404,0.101369,0.107741,0.613357,DERMASON
0.054044,0.110584,0.107749,0.427897,DERMASON
0.054049,0.151814,0.107756,0.504079,DERMASON
0.05407,0.102348,0.107794,0.463047,DERMASON
0.054109,0.096642,0.107863,0.566425,DERMASON
0.054126,0.101253,0.107893,0.461947,DERMASON
0.054155,0.10185,0.107946,0.487813,DERMASON
0.05416,0.111723,0.107954,0.428494,DERMASON
0.054173,0.100732,0.107977,0.546496,DERMASON
0.054185,0.103508,0.107999,0.465941,DERMASON
0.054198,0.10845,0.108022,0.437792,DERMASON
0.054232,0.098746,0.108083,0.582558,DERMASON
0.054249,0.104961,0.108113,0.490537,DERMASON
0.054249,0.154553,0.108113,0.495926,DERMASON
0.054262,0.101107,0.108136,0.505998,DERMASON
0.054275,0.105565,0.108159,0.440702,DERMASON
0.054279,0.10068,0.108166,0.608977,DERMASON
0.054284,0.098105,0.108174,0.594781,DERMASON
0.054326,0.111421,0.10825,0.508052,DERMASON
0.054326,0.103258,0.10825,0.472887,DERMASON
0.054339,0.10929,0.108273,0.390831,DERMASON
0.054373,0.097613,0.108334,0.558323,DERMASON
0.054373,0.104301,0.108334,0.494309,DERMASON
0.054407,0.103315,0.108394,0.503868,DERMASON
0.054412,0.103847,0.108402,0.493806,DERMASON
0.05442,0.100155,0.108417,0.490962,DERMASON
0.05442,0.102822,0.108417,0.418705,DERMASON
0.054424,0.102043,0.108425,0.467042,DERMASON
0.054429,0.099227,0.108432,0.542134,DERMASON
0.054437,0.104101,0.108447,0.568776,DERMASON
0.05445,0.101951,0.10847,0.461916,DERMASON
0.054467,0.10213,0.108501,0.507844,DERMASON
0.05448,0.1034,0.108523,0.448178,DERMASON
0.05448,0.127206,0.108523,0.420275,DERMASON
0.054501,0.102649,0.108561,0.485018,DERMASON
0.05451,0.099297,0.108576,0.546315,DERMASON
0.054527,0.103187,0.108607,0.47426,DERMASON
0.054527,0.10007,0.108607,0.465978,DERMASON
0.054527,0.107306,0.108607,0.401446,DERMASON
0.054536,0.101424,0.108622,0.502374,DERMASON
0.054548,0.105234,0.108645,0.456541,DERMASON
0.054553,0.09832,0.108652,0.509666,DERMASON
0.054561,0.111744,0.108667,0.377701,DERMASON
0.054582,0.107776,0.108705,0.426607,DERMASON
0.054582,0.099959,0.108705,0.504116,DERMASON
0.054604,0.096199,0.108743,0.599731,DERMASON
0.054604,0.107505,0.108743,0.43849,DERMASON
0.054617,0.101616,0.108766,0.511805,DERMASON
0.054621,0.102745,0.108774,0.468287,DERMASON
0.054621,0.100161,0.108774,0.593119,DERMASON
0.054625,0.109222,0.108781,0.417132,DERMASON
0.054634,0.102553,0.108796,0.492487,DERMASON
0.054655,0.106944,0.108834,0.599726,DERMASON
0.054659,0.101418,0.108842,0.508636,DERMASON
0.054664,0.105918,0.10885,0.453805,DERMASON
0.054676,0.107664,0.108872,0.42036,DERMASON
0.054681,0.104155,0.10888,0.462793,DERMASON
0.054702,0.098685,0.108918,0.536404,DERMASON
0.054732,0.103334,0.108971,0.49314,DERMASON
0.054783,0.099871,0.109062,0.539829,DERMASON
0.054805,0.105886,0.1091,0.429708,DERMASON
0.054813,0.11945,0.109115,0.443293,DERMASON
0.054826,0.098974,0.109138,0.562771,DERMASON
0.054834,0.099566,0.109153,0.47864,DERMASON
0.054843,0.106611,0.109168,0.474286,DERMASON
0.054877,0.100589,0.109229,0.526897,DERMASON
0.054881,0.108586,0.109236,0.469648,DERMASON
0.054886,0.107594,0.109244,0.453843,DERMASON
0.054916,0.10828,0.109297,0.420383,DERMASON
0.054916,0.111055,0.109297,0.488514,DERMASON
0.054933,0.1101,0.109327,0.446112,DERMASON
0.054958,0.105417,0.109373,0.547637,DERMASON
0.054984,0.113433,0.109418,0.514252,DERMASON
0.054992,0.104935,0.109433,0.450246,DERMASON
0.055009,0.103089,0.109463,0.470556,DERMASON
0.055009,0.109686,0.109463,0.527226,DERMASON
0.055069,0.105015,0.109569,0.522536,DERMASON
0.055095,0.097149,0.109615,0.612856,DERMASON
0.055133,0.126195,0.109683,0.365615,DERMASON
0.055142,0.109996,0.109698,0.4061,DERMASON
0.055159,0.102946,0.109729,0.55184,DERMASON
0.055159,0.099914,0.109729,0.551632,DERMASON
0.055172,0.107283,0.109751,0.427753,DERMASON
0.055185,0.110182,0.109774,0.597823,DERMASON
0.055197,0.096902,0.109797,0.583386,DERMASON
0.055219,0.103683,0.109834,0.540185,DERMASON
0.055249,0.106651,0.109887,0.504785,DERMASON
0.05527,0.107879,0.109925,0.524758,DERMASON
0.055308,0.106396,0.109993,0.491083,DERMASON
0.055313,0.096024,0.110001,0.625072,DERMASON
0.05533,0.097582,0.110031,0.596365,DERMASON
0.055338,0.097925,0.110046,0.532964,DERMASON
0.055377,0.100642,0.110114,0.600176,DERMASON
0.055381,0.100903,0.110122,0.507024,DERMASON
0.055424,0.108253,0.110198,0.422378,DERMASON
0.055428,0.120185,0.110205,0.385424,DERMASON
0.055441,0.103422,0.110228,0.519087,DERMASON
0.055462,0.105983,0.110266,0.516985,DERMASON
0.055501,0.103581,0.110334,0.451155,DERMASON
0.055513,0.104045,0.110357,0.458435,DERMASON
0.055518,0.103484,0.110364,0.462758,DERMASON
0.055526,0.098464,0.110379,0.563897,DERMASON
0.055543,0.106103,0.110409,0.494542,DERMASON
0.055547,0.105799,0.110417,0.513174,DERMASON
0.05556,0.101264,0.11044,0.541962,DERMASON
0.055565,0.110596,0.110447,0.451947,DERMASON
0.055577,0.107897,0.11047,0.542875,DERMASON
0.055612,0.104327,0.11053,0.526293,DERMASON
0.055654,0.104395,0.110606,0.622415,DERMASON
0.055671,0.100579,0.110636,0.540785,DERMASON
0.055676,0.10477,0.110644,0.482644,DERMASON
0.055676,0.103843,0.110644,0.521655,DERMASON
0.055684,0.107309,0.110659,0.496339,DERMASON
0.055714,0.108847,0.110712,0.461413,DERMASON
0.055714,0.109878,0.110712,0.444841,DERMASON
0.055748,0.114396,0.110772,0.440609,DERMASON
0.055757,0.105661,0.110787,0.511189,DERMASON
0.055774,0.099297,0.110818,0.581066,DERMASON
0.055778,0.104551,0.110825,0.505876,DERMASON
0.055782,0.107323,0.110833,0.524708,DERMASON
0.055787,0.104092,0.11084,0.543306,DERMASON
0.055787,0.106315,0.11084,0.46985,DERMASON
0.055825,0.105365,0.110908,0.530997,DERMASON
0.055876,0.103234,0.110999,0.519197,DERMASON
0.055881,0.103575,0.111006,0.505547,DERMASON
0.055881,0.11811,0.111006,0.460998,DERMASON
0.055928,0.108903,0.111089,0.463596,DERMASON
0.055928,0.104125,0.111089,0.513058,DERMASON
